step,m9,contact,jj,l1,l2,l3,m_i0,b1,s1,s2,s3,x1,y1,x2,y2,x3,y3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,m0_2
2,0,14,0,36,27,26,0,0.99911887068785221,-0.00041660989596033784,4.6479748871682737e-05,0,5.9997663284638394,1.9599168317633473,6.0001829383598038,1.9599633115121828,6.0001829382731193,0.96084444082433063,1,-8.6760884964783179e-11,-0.4994693859193472,-1.0002332950603057,-4.3334405942708583e-11,0.24973469304645471,-1,8.6760884964783179e-11,0.49951295562075471,-1.0001829382034235,-0.00041660985262215178,-0.24975647772363677,-8.6760884964783179e-11,-1,1.0002332951036401,8.6781125850673207e-11,-0.49946938600612834,0.50011664750848561,8.6760884964783179e-11,1,0.99976632826412493,8.6812902300971466e-11,0.49960591503168517,0.50029977407136905,-8.6760884964783179e-11,-1,-1.0001829381600853,-8.6776756845206414e-11,-0.49955943528284963,-0.50009146912338487,2
2,0,15,0,58,28,27,0,2.0003658763201697,-0.0060077278800991542,6.9470749241287919e-05,0.49999999960624997,5.0000694701609492,1.9539555836931561,3.9998170620396341,1.9599633116343362,6.0001829383598038,1.9599633115121828,6.1065528038359783e-11,1,1.0000562681534528,6.1068964080998183e-11,-0.49985356845404016,0.50002813404620261,-6.1065528038359783e-11,-1,-6.9469974433858671e-05,-0.0060077278801033964,-0.49955943534392211,-3.4735017355941525e-05,1,-6.1065528038359783e-11,0.49985356839297118,1.000056268122929,3.0523822099504384e-11,-0.24992678425755457,-1,6.1065474705369543e-11,0.49355170746382721,6.9471493175877157e-05,3.0872699176582161e-11,-0.25278358161201697,1,-6.1065528038359783e-11,-0.49955943534392633,-7.443015725193788e-10,-3.0505860705821721e-11,0.24977971767196316,2
2,0,16,0,28,58,57,0,2.000127824676269,-0.0059938511468151188,0.00018857982143704821,0.49999999960624997,3.9998170620396341,1.9599633116343362,5.0000694701609492,1.9539555836931561,2.9999416456771608,1.9539833320506157,-1.3873292055245157e-05,-0.99999999990376576,1.0001898685544366,1.3875830009166759e-05,-0.49955943535692832,0.50008800374327211,1.3873292055245157e-05,0.99999999990376576,-0.00018928873079148532,-0.0059938538679225996,-0.49983969161215031,-0.00010149563297143609,-0.99999999990376576,1.3873292055245157e-05,0.4995455595269192,1.0001829380204903,6.9305339463269853e-06,-0.24978665559346874,0.99999999990376576,-1.3873292055242555e-05,0.49384584318644287,0.00018085333553927074,7.0175765432676595e-06,-0.25291677524906753,-0.99999999990376576,1.3873292055245157e-05,-0.49983969433325781,7.6433314140650208e-06,-6.9344220594859832e-06,0.24991984706059073,2
2,0,17,0,27,66,65,0,2.0001278246752978,-0.0059938510289271356,-0.00018857874775606815,0.49999999960624997,6.0001829383598038,1.9599633115121828,7.0000583542190915,1.9539833318325108,4.9999305297362682,1.9539555839027969,1.3873078196111779e-05,-0.99999999990376887,-1.000189868534288,1.3875616112112985e-05,-0.49955943523477647,-0.50008800384003482,-1.3873078196111779e-05,0.99999999990376887,0.0001892891881619638,-0.0059938537499975497,-0.49983969161223835,0.00010149575604488687,-0.99999999990376887,-1.3873078196111779e-05,0.49954555961866437,-1.000182938107179,-6.9304271092844148e-06,-0.24978665542544429,0.99999999990376909,1.3873078196159914e-05,0.49384584330438175,-0.00018085083898547206,-7.0174683645329635e-06,-0.25291677519007588,-0.99999999990376887,-1.3873078196111779e-05,-0.49983969433330877,-7.6447555703232486e-06,6.9343151642025724e-06,0.24991984706059811,2
2,0,18,0,65,28,27,0,2.0003658763201697,-0.0060077276704668904,-6.9469675439700978e-05,0.49999999960624997,4.9999305297362682,1.9539555839027969,3.9998170620396341,1.9599633116343362,6.0001829383598038,1.9599633115121828,6.1065528038359783e-11,1,-1.0000562682428671,-6.1068964090186208e-11,-0.49985356824022054,-0.50002813415195735,-6.1065528038359783e-11,-1,6.9470450247022416e-05,-0.0060077276704626481,-0.49955943534393055,3.4735194984499025e-05,1,-6.1065528038359783e-11,0.49985356830128952,-1.0000562682733909,3.0523822086447377e-11,-0.2499267840895758,-1,6.1065474705369543e-11,0.49355170767345946,-6.9468931505114952e-05,3.0872698959781386e-11,-0.25278358150719232,1,-6.1065528038359783e-11,-0.49955943534392633,-7.443015725193788e-10,-3.0505860705821721e-11,0.24977971767196316,2
2,0,20,0,44,35,34,0,0.99912137933586898,-0.00080474896141322875,-0.0002303360078130256,0,7.9993241810216071,1.9603296859454422,8.0001289539465219,1.9600994336778854,8.0002329185844605,0.96097805975109196,0.99999999458616773,0.00010405606374643853,-0.49828317619031282,-1.0008462331829671,5.183854939889228e-05,0.24903744397515212,-0.99999999458616773,-0.00010405606374643853,0.49977825170208628,-1.0001293010486998,-0.000856764739663967,-0.24999311163090146,0.00010405606374643853,-0.99999999458616773,1.000794394633568,-0.00010414412000428849,-0.49817903207030856,0.50044903586618295,-0.00010405606374554958,0.99999999458616773,0.99937656786553686,-0.00010415326286300091,0.49942173294932418,0.50044106503422059,0.00010405606374643853,-0.99999999458616773,-1.0001813168269507,0.00010406952136111373,-0.49965198521563442,-0.50003866659436913,2
2,0,21,0,66,36,35,0,2.0003626338170362,-0.0060248109693753667,0.00011016383072335478,0.49999999960624997,7.0000583542190915,1.9539833318325108,5.9997663284638394,1.9599168317633473,8.0001289539465219,1.9600994336778854,-9.1284405862791226e-05,0.99999999583357857,1.0000259257396711,-9.1290937828855063e-05,-0.49982581822802163,0.50005858917287749,9.1284405862791226e-05,-0.99999999583357857,-0.00010378282483406836,-0.0060248056081787732,-0.49956069498838873,-6.8392822846966503e-06,0.99999999583357857,9.1284405862791226e-05,0.49991710916585047,1.000071552042713,-4.5626303041926846e-05,-0.24986726364509637,-0.99999999583357857,-9.1284405862818982e-05,0.49353587865781678,0.00016269690748322075,-4.6152070871374505e-05,-0.25279273544659325,0.99999999583357857,9.1284405862791226e-05,-0.49956068962719219,-5.1983106390731084e-05,4.5602100501855002e-05,0.24978034006834909,2
2,0,22,0,36,66,65,0,2.0001278246752978,-0.0059473770597577346,0.00022803179298540161,0.49999999960624997,5.9997663284638394,1.9599168317633473,7.0000583542190915,1.9539833318325108,4.9999305297362682,1.9539555839027969,1.3873078196111779e-05,-0.99999999990376887,1.0002263657862036,-1.3876314716726166e-05,-0.49946938595806384,0.50012011207095042,-1.3873078196111779e-05,0.99999999990376887,-0.00022732135257955241,-0.0059473740011664854,-0.4998396973919001,-0.00010680886950866635,-0.99999999990376887,-1.3873078196111779e-05,0.49948326227278056,1.0002332949640522,-6.9291778486269566e-06,-0.24972775482167356,0.99999999990376887,1.3873078196159914e-05,0.4938923172735511,0.00023575905693870049,-7.0168235473428174e-06,-0.25289353242582957,-0.99999999990376887,-1.3873078196111779e-05,-0.49983969433330877,-7.6447555703232486e-06,6.9343151642025724e-06,0.24991984706059811,2
2,0,23,0,35,74,73,0,2.0001429835026046,-0.0059504012351619109,-9.9738502320402544e-05,0.49999999960624997,8.0001289539465219,1.9600994336778854,9.0001016998470416,1.9543183912278812,6.9999587450304777,1.9539796400438598,0.00016936348391861786,-0.99999998565800496,-1.0002139388799483,0.00016938538776952827,-0.49965198075466011,-0.50002234663855294,-0.00016936348391861786,0.99999998565800496,9.090686437273444e-05,-0.0059504307978020107,-0.49982647513416301,0.00012909800588557714,-0.99999998565800496,-0.00016936348391861786,0.4994825953668906,-1.000129316078527,-8.4622801421107243e-05,-0.24991068307121483,0.99999998565800496,0.00016936348391863087,0.49387610346164112,-2.2909999508228133e-05,-8.5660140759910797e-05,-0.25288845684609995,-0.99999998565800496,-0.00016936348391861786,-0.49982650469680312,-7.5820719281913615e-05,8.4652357229558924e-05,0.2499132395071402,2
2,0,24,0,73,36,35,0,2.0003626338170362,-0.0060284936652453902,1.0554305520899608e-05,0.49999999960624997,6.9999587450304777,1.9539796400438598,5.9997663284638394,1.9599168317633473,8.0001289539465219,1.9600994336778854,-9.1284405862791226e-05,0.99999999583357857,-1.0000412951354136,9.1284009458019466e-05,-0.49999587253300148,-0.49997500574135872,9.1284405862791226e-05,-0.99999999583357857,-4.1732996325159225e-06,-0.006028497396814398,-0.49956068589562314,4.296514331336256e-05,0.99999999583357857,9.1284405862791226e-05,0.49990458852354341,-0.99999565330906559,-4.5641826348186017e-05,-0.25004357827122975,-0.99999999583357857,-9.1284405862818982e-05,0.49353219596194681,6.3087719284385323e-05,-4.6152407874108208e-05,-0.25279458588729387,0.99999999583357857,9.1284405862791226e-05,-0.49956068962719219,-5.1983106390731084e-05,4.5602100501855002e-05,0.24978034006834909,2
