step,oc_iter,contact,mtype,m0_0,m0_prev,m0_new,o3,o4,t3,w0
1,0,68,0,2,2,2,-4.3577912970236859e-05,-2.449985492087442e-05,0,3.1500000000000004
1,0,69,0,2,2,2,-0.0007836457831980892,6.3628739324338244e-06,0,3.1500000000000004
1,0,70,0,2,2,2,-0.00078417703387054227,2.0156799555840656e-05,0,3.1500000000000004
1,0,71,0,2,2,2,-0.00078417681812033985,-2.0155590571117355e-05,0,3.1500000000000004
1,0,72,0,2,2,2,-0.00078364557763802717,-6.3616653891277708e-06,0,3.1500000000000004
1,0,73,0,2,2,2,-0.00026970615973526796,-5.3205499392403044e-05,0,3.1500000000000004
1,0,74,0,2,2,0,0.00020978653451408894,0,0,3.1500000000000004
1,0,75,0,2,2,2,-0.00079685077423810591,8.7406403716280773e-06,0,3.1500000000000004
1,0,76,0,2,2,2,-0.00080867667304121427,2.3422322399119503e-05,0,3.1500000000000004
1,0,77,0,2,2,2,-0.0008320112513755043,-2.9832387864823821e-05,0,3.1500000000000004
1,0,78,0,2,2,2,-0.00077932671394786296,-1.6803052306819068e-05,0,3.1500000000000004
1,0,79,0,2,2,2,-0.00046871768900545036,-0.00024422602904043748,0,3.1500000000000004
1,0,80,0,2,2,2,-0.00093706218701521821,-0.00023961892237891276,0,3.1500000000000004
1,0,81,0,2,2,2,-2.5543660768322957e-05,1.7523647033057532e-05,0,3.1500000000000004
1,0,82,0,2,2,0,2.7610365174239563e-05,0,0,3.1500000000000004
1,0,83,0,2,2,2,-0.00023945688932569542,8.5236134006906464e-05,0,3.1500000000000004
1,0,84,0,2,2,2,-0.00027603020276874973,9.5695513247243138e-05,0,3.1500000000000004
1,0,85,0,2,2,2,-0.00028084731255789697,3.9767086265140634e-05,0,3.1500000000000004
1,0,86,0,2,2,2,-0.00023112453507916769,4.7860994796241631e-05,0,3.1500000000000004
1,0,87,0,2,2,2,-1.2724539321561594e-05,-2.0556006202765431e-10,0,3.1500000000000004
1,0,88,0,2,2,2,-9.4148685638169504e-06,-2.0549321272378407e-10,0,3.1500000000000004
1,0,89,0,2,2,2,-0.00024754644135554366,5.7151588612399802e-06,0,3.1500000000000004
1,0,90,0,2,2,2,-0.00026233401384183341,1.2156721090901069e-05,0,3.1500000000000004
1,0,91,0,2,2,2,-0.00025647733919556548,-4.7069227276601925e-06,0,3.1500000000000004
1,0,92,0,2,2,2,-0.00025594613766760643,1.9743484939702292e-06,0,3.1500000000000004
1,0,93,0,2,2,2,-2.5543692678447149e-05,-1.7524060290242949e-05,0,3.1500000000000004
1,0,94,0,2,2,0,2.7610413651680341e-05,0,0,3.1500000000000004
1,0,95,0,2,2,2,-0.00025594625506197149,-1.9733258492957715e-06,0,3.1500000000000004
1,0,96,0,2,2,2,-0.0002564775446887782,4.7079458361567579e-06,0,3.1500000000000004
1,0,97,0,2,2,2,-0.00026233382240218456,-1.2155686708214709e-05,0,3.1500000000000004
1,0,98,0,2,2,2,-0.00024754631440392777,-5.7141283991303976e-06,0,3.1500000000000004
1,0,99,0,2,2,2,-0.00023112460755582431,-4.7860005159217528e-05,0,3.1500000000000004
1,0,100,0,2,2,2,-0.00028084753578831723,-3.9766100359895048e-05,0,3.1500000000000004
1,0,101,0,2,2,2,-0.00027602994052464136,-9.5694409081861832e-05,0,3.1500000000000004
1,0,102,0,2,2,2,-0.00023945679257042496,-8.5235040204269567e-05,0,3.1500000000000004
1,0,103,0,2,2,2,-3.7375139210664833e-05,-8.3323542465277289e-06,0,3.1500000000000004
1,0,104,0,2,2,0,4.3186525302183645e-05,0,0,3.1500000000000004
1,0,105,0,2,2,1,-3.7408103672697515e-06,8.3996963120627766e-06,0,3.1500000000000004
1,0,106,0,2,2,0,1.1885913139245371e-05,0,0,3.1500000000000004
1,0,107,0,2,2,1,-3.7408025498346261e-06,-8.3999406580437253e-06,0,3.1500000000000004
1,0,108,0,2,2,0,1.1885941415689054e-05,0,0,3.1500000000000004
1,0,109,0,2,2,2,-3.7375035045052032e-05,8.332185014600646e-06,0,3.1500000000000004
1,0,110,0,2,2,0,4.3186598860490714e-05,0,0,3.1500000000000004
1,1,1,0,2,2,2,-0.032613227706609717,-0.00066709457988425977,0,3.1500000000000004
1,1,2,0,2,2,2,-0.029720839983503927,-0.00096824455649095862,0,3.1500000000000004
1,1,3,0,2,2,2,-0.032713902591026564,-0.00020327849663703866,0,3.1500000000000004
1,1,4,0,2,2,2,-0.032896504783326855,0.00013959352465067761,0,3.1500000000000004
1,1,5,0,2,2,2,-0.032847519173536774,-0.00017305639599878489,0,3.1500000000000004
1,1,6,0,2,2,2,-0.032847519294899048,0.00017305692493060047,0,3.1500000000000004
1,1,7,0,2,2,2,-0.032896504665871865,-0.00013959301241701477,0,3.1500000000000004
1,1,8,0,2,2,2,-0.03271390275023206,0.00020327900318985138,0,3.1500000000000004
1,1,9,0,2,2,2,-0.032613227669186819,0.00066709501941011266,0,3.1500000000000004
1,1,10,0,2,2,2,-0.029720840175316461,0.00096824466712985954,0,3.1500000000000004
1,1,11,0,2,0,0,0.00046381608324722105,0,0,3.1500000000000004
1,1,12,0,2,2,2,-0.0008057716870345634,0.00023074616122415598,0,3.1500000000000004
1,1,13,0,2,2,2,-0.0061811731027117678,-0.00070703516408884349,0,3.1500000000000004
1,1,14,0,2,2,2,-0.0074579910807173813,-0.00061806896631449396,0,3.1500000000000004
1,1,15,0,2,2,2,-0.0003126499206494625,-4.8985609790080931e-05,0,3.1500000000000004
1,1,16,0,2,2,2,-0.0004166146575580591,-4.6477605654543508e-05,0,3.1500000000000004
1,1,17,0,2,2,2,-0.0060285017288847428,-1.1090696856704925e-05,0,3.1500000000000004
1,1,18,0,2,2,2,-0.0059504269414876118,9.8736522945719874e-05,0,3.1500000000000004
1,1,19,0,2,2,2,-0.0059473762099488958,-0.00022811799053607443,0,3.1500000000000004
1,1,20,0,2,2,2,-0.006024803127764343,-0.00011071282828719386,0,3.1500000000000004
1,1,21,0,2,2,2,-0.00031264993734761524,4.8985370972823294e-05,0,3.1500000000000004
1,1,22,0,2,2,2,-0.00041661466212395001,4.6477365949926241e-05,0,3.1500000000000004
1,1,23,0,2,2,2,-0.0060077279332570108,6.9470855324537295e-05,0,3.1500000000000004
1,1,24,0,2,2,2,-0.0059938538156034393,0.00018849666702198468,0,3.1500000000000004
1,1,25,0,2,2,2,-0.0059938536976800114,-0.00018849559452314852,0,3.1500000000000004
1,1,26,0,2,2,2,-0.0060077277236142285,-6.9469781964392457e-05,0,3.1500000000000004
1,1,27,0,2,0,0,0.00046381601622026133,0,0,3.1500000000000004
1,1,28,0,2,2,2,-0.00080577179536927635,-0.00023074635273912653,0,3.1500000000000004
1,1,29,0,2,2,2,-0.006024803324296904,0.00011071390807590587,0,3.1500000000000004
1,1,30,0,2,2,2,-0.0059473763317300851,0.00022811906760080149,0,3.1500000000000004
1,1,31,0,2,2,2,-0.0059504268658937404,-9.8735485808562726e-05,0,3.1500000000000004
1,1,32,0,2,2,2,-0.006028501501169431,1.109173213967629e-05,0,3.1500000000000004
1,1,33,0,2,2,2,-0.0074579913724724493,0.00061807011836578622,0,3.1500000000000004
1,1,34,0,2,2,2,-0.0061811732186328669,0.00070703630956071373,0,3.1500000000000004
1,1,35,0,2,2,2,-9.9622131430488945e-05,-3.6986011203998803e-06,0,3.1500000000000004
1,1,36,0,2,2,2,-0.00023597413380489933,-3.0076326481429105e-05,0,3.1500000000000004
1,1,37,0,2,2,2,-0.0022499256667822889,0.00013245369947261054,0,3.1500000000000004
1,1,38,0,2,2,2,-0.0029932666335640221,0.00019130095737809717,0,3.1500000000000004
1,1,39,0,2,2,2,-0.0021578346374608662,-0.00015869271931954077,0,3.1500000000000004
1,1,40,0,2,2,2,-0.002328516902759481,-0.00010755425726413356,0,3.1500000000000004
1,1,41,0,2,2,2,-0.00013894063728892974,-2.0964278230062305e-10,0,3.1500000000000004
1,1,42,0,2,2,2,-0.00016951681126054695,-2.0974327136213944e-10,0,3.1500000000000004
1,1,43,0,2,2,2,-0.0021727304038562587,3.3720894668555226e-05,0,3.1500000000000004
1,1,44,0,2,2,2,-0.0021879109639422953,7.7281414485358532e-05,0,3.1500000000000004
1,1,45,0,2,2,2,-0.0021745636292052964,-8.4757799305969884e-05,0,3.1500000000000004
1,1,46,0,2,2,2,-0.002188437697497457,-4.2934467836072961e-05,0,3.1500000000000004
1,1,47,0,2,2,2,-9.9622175936229577e-05,3.6981768725269371e-06,0,3.1500000000000004
1,1,48,0,2,2,2,-0.00023597410620639666,3.0075904162901734e-05,0,3.1500000000000004
1,1,49,0,2,2,2,-0.0021884379142441956,4.2935681102801019e-05,0,3.1500000000000004
1,1,50,0,2,2,2,-0.0021745638389485678,8.4759011954577051e-05,0,3.1500000000000004
1,1,51,0,2,2,2,-0.0021879107788398341,-7.72802161083312e-05,0,3.1500000000000004
1,1,52,0,2,2,2,-0.0021727301730538259,-3.3719697187620569e-05,0,3.1500000000000004
1,1,53,0,2,2,2,-0.0023285171083054501,0.00010755542939195812,0,3.1500000000000004
1,1,54,0,2,2,2,-0.0021578348746769324,0.00015869389009806546,0,3.1500000000000004
1,1,55,0,2,2,2,-0.0029932664621969245,-0.0001912997742686306,0,3.1500000000000004
1,1,56,0,2,2,2,-0.00224992550517851,-0.00013245251682902161,0,3.1500000000000004
1,1,57,0,2,2,2,-0.00024000795673674409,7.8591235977192031e-05,0,3.1500000000000004
1,1,58,0,2,0,0,0.00030020864102452583,0,0,3.1500000000000004
1,1,59,0,2,2,2,-0.0009676974007975167,0.00029322135192501938,0,3.1500000000000004
1,1,60,0,2,2,2,-0.00046156855542608261,0.00029437934990167788,0,3.1500000000000004
1,1,61,0,2,2,2,-7.665536250462818e-05,1.5707293641198383e-05,0,3.1500000000000004
1,1,62,0,2,2,2,-6.7181970343674761e-05,1.4157682895754586e-05,0,3.1500000000000004
1,1,63,0,2,2,2,-0.00076998490042604756,-1.5854083085015194e-05,0,3.1500000000000004
1,1,64,0,2,2,2,-0.00083651475653773177,-6.9872890995064871e-06,0,3.1500000000000004
1,1,65,0,2,2,2,-0.00079894101078278185,-4.4862639707541488e-05,0,3.1500000000000004
1,1,66,0,2,2,2,-0.00079701479801259911,-3.3189034636617173e-05,0,3.1500000000000004
1,1,67,0,2,2,2,-7.6655378290421588e-05,-1.5707741190369717e-05,0,3.1500000000000004
1,1,68,0,2,2,2,-6.7181953007812035e-05,-1.4158129157774979e-05,0,3.1500000000000004
1,1,69,0,2,2,2,-0.00078540304886333401,8.908537123330932e-06,0,3.1500000000000004
1,1,70,0,2,2,2,-0.00078478332788702726,2.2319330636133277e-05,0,3.1500000000000004
1,1,71,0,2,2,2,-0.00078478312202904382,-2.2318135719337748e-05,0,3.1500000000000004
1,1,72,0,2,2,2,-0.00078540284323824761,-8.9073425166087252e-06,0,3.1500000000000004
1,1,73,0,2,2,2,-0.0002400079462209797,-7.8591603126940135e-05,0,3.1500000000000004
1,1,74,0,2,0,0,0.00030020862815552835,0,0,3.1500000000000004
1,1,75,0,2,2,2,-0.0007970149994872347,3.3190212059708246e-05,0,3.1500000000000004
1,1,76,0,2,2,2,-0.0007989412511868188,4.4863817288474291e-05,0,3.1500000000000004
1,1,77,0,2,2,2,-0.00083651454050861357,6.9884434159323947e-06,0,3.1500000000000004
1,1,78,0,2,2,2,-0.00076998462494380637,1.5855238301089612e-05,0,3.1500000000000004
1,1,79,0,2,2,2,-0.00046156874663495426,-0.00029437818304869001,0,3.1500000000000004
1,1,80,0,2,2,2,-0.00096769755446004385,-0.00029322018473959592,0,3.1500000000000004
1,1,81,0,2,2,1,-1.7334951551601979e-05,2.7029897586551555e-05,0,3.1500000000000004
1,1,82,0,2,0,0,4.0249050779519133e-05,0,0,3.1500000000000004
1,1,83,0,2,2,2,-0.0002350026205097111,8.7889186694028467e-05,0,3.1500000000000004
1,1,84,0,2,2,2,-0.00027921853564637916,9.9401826477839988e-05,0,3.1500000000000004
1,1,85,0,2,2,2,-0.00028690862291664426,4.8126398051936233e-05,0,3.1500000000000004
1,1,86,0,2,2,2,-0.00022753134026049643,5.7377560008401362e-05,0,3.1500000000000004
1,1,87,0,2,2,2,-1.7815879639939655e-05,-2.0562508640242783e-10,0,3.1500000000000004
1,1,88,0,2,2,2,-1.7257703784518647e-05,-2.0388939148130447e-10,0,3.1500000000000004
1,1,89,0,2,2,2,-0.00025015050729998434,1.4329963946250819e-06,0,3.1500000000000004
1,1,90,0,2,2,2,-0.00025922929352570345,7.8773472724171073e-06,0,3.1500000000000004
1,1,91,0,2,2,2,-0.00025560753997651287,-8.628356021357236e-06,0,3.1500000000000004
1,1,92,0,2,2,2,-0.00025622726250757594,-2.2578799241643528e-06,0,3.1500000000000004
1,1,93,0,2,2,1,-1.733497375861863e-05,-2.7030374543428326e-05,0,3.1500000000000004
1,1,94,0,2,0,0,4.0249123666977937e-05,0,0,3.1500000000000004
1,1,95,0,2,2,2,-0.00025622746352035181,2.2588713337182113e-06,0,3.1500000000000004
1,1,96,0,2,2,2,-0.00025560774386590435,8.6293477631614126e-06,0,3.1500000000000004
1,1,97,0,2,2,2,-0.0002592290541675174,-7.8763268294173612e-06,0,3.1500000000000004
1,1,98,0,2,2,2,-0.00025015029886850393,-1.4319790567178258e-06,0,3.1500000000000004
1,1,99,0,2,2,2,-0.00022753145382294754,-5.7376608620334375e-05,0,3.1500000000000004
1,1,100,0,2,2,2,-0.00028690886578832536,-4.8125450496395299e-05,0,3.1500000000000004
1,1,101,0,2,2,2,-0.00027921826418813439,-9.9400739665873937e-05,0,3.1500000000000004
1,1,102,0,2,2,2,-0.00023500250196095002,-8.7888109836192763e-05,0,3.1500000000000004
1,1,103,0,2,2,2,-3.0511626685627111e-05,-7.4712802492146735e-06,0,3.1500000000000004
1,1,104,0,2,0,0,6.9260623726234599e-05,0,0,3.1500000000000004
1,1,105,0,2,1,1,-3.6908763187894347e-06,6.0767552075915998e-06,0,3.1500000000000004
1,1,106,0,2,0,0,4.1597387171486127e-06,0,0,3.1500000000000004
1,1,107,0,2,1,1,-3.6908503904360368e-06,-6.0771646518478772e-06,0,3.1500000000000004
1,1,108,0,2,0,0,4.1597355917237111e-06,0,0,3.1500000000000004
1,1,109,0,2,2,2,-3.0511501215858402e-05,7.4710481380024785e-06,0,3.1500000000000004
1,1,110,0,2,0,0,6.9260714075810537e-05,0,0,3.1500000000000004
2,2,1,0,2,2,2,-0.043580044994088317,-0.0078358638665918523,0,3.1500000000000004
2,2,2,0,2,2,2,-0.043570769451891173,0.0073973397413307548,0,3.1500000000000004
2,2,3,0,0,0,0,0.0085290971445087169,-0.00020327849663703866,0,3.1500000000000004
2,2,4,0,2,2,2,-0.0049238876827917043,-0.0048267962309363104,0,3.1500000000000004
2,2,5,0,2,2,0,0.0018279478760390511,-0.00017305639599878489,0,3.1500000000000004
2,2,6,0,2,2,2,-0.011582601599894066,-0.0054382366996661019,0,3.1500000000000004
2,2,7,0,2,2,2,-0.00034816241752432073,-0.00022754576277479846,0,3.1500000000000004
2,2,8,0,2,2,2,-0.000553569586092514,-0.00022430307845113987,0,3.1500000000000004
2,2,9,0,2,2,2,-0.0038065288798161119,-0.00045783925411340884,0,3.1500000000000004
2,2,10,0,2,2,2,-0.0030141572810437399,-0.00052958253389572202,0,3.1500000000000004
2,2,11,0,2,2,2,-0.0032551997726096306,-0.00043379554660972531,0,3.1500000000000004
2,2,12,0,2,2,2,-0.003394980556668837,-0.00052164804325338827,0,3.1500000000000004
2,2,13,0,2,2,2,-0.00034835500266538165,0.00022608814392307533,0,3.1500000000000004
2,2,14,0,2,2,2,-0.00055134761973504789,0.00022324519922415129,0,3.1500000000000004
2,2,15,0,2,2,2,-0.0034475554356580259,0.000137110568510515,0,3.1500000000000004
2,2,16,0,2,2,2,-0.0034795773364268011,0.00011942020434043345,0,3.1500000000000004
2,2,17,0,2,2,2,-0.0034796779368922955,-0.00011968562203121524,0,3.1500000000000004
2,2,18,0,2,2,2,-0.0034475364016681442,-0.00013741989401096653,0,3.1500000000000004
2,2,19,0,0,0,0,0.0085786771316433107,-0.00022811799053607443,0,3.1500000000000004
2,2,20,0,2,2,2,-0.0049031395397371776,0.0048611330224559877,0,3.1500000000000004
2,2,21,0,2,2,2,-0.0033940037729834941,0.00051881944397852669,0,3.1500000000000004
2,2,22,0,2,2,2,-0.0032564580067474536,0.00043133648710018592,0,3.1500000000000004
2,2,23,0,2,2,2,-0.0030120029960714017,0.00052757452263558005,0,3.1500000000000004
2,2,24,0,2,2,2,-0.0038079923471692066,0.00045633022140230281,0,3.1500000000000004
2,2,25,0,2,2,2,-0.011587443121341398,0.0054405581275465738,0,3.1500000000000004
2,2,26,0,2,2,0,0.0018484831127542466,-6.9469781964392457e-05,0,3.1500000000000004
2,2,27,0,2,2,1,-6.3812267956900651e-05,-0.00041155973894138197,0,3.1500000000000004
2,2,28,0,2,2,2,-0.00080910508043202059,-0.00045427764590482447,0,3.1500000000000004
2,2,29,0,2,2,2,-0.0023509815751574696,-0.00042995819234878532,0,3.1500000000000004
2,2,30,0,2,2,2,-0.0040755164676430436,-0.00044473463011255433,0,3.1500000000000004
2,2,31,0,2,2,2,-0.0017190668633874865,-0.0007609337412037069,0,3.1500000000000004
2,2,32,0,2,2,2,-0.0026261618964403405,-0.00076239564602944697,0,3.1500000000000004
2,2,33,0,2,2,2,-0.00027456956553835509,-1.8446379422838513e-08,0,3.1500000000000004
2,2,34,0,2,2,2,-0.00023627859910021448,-6.1463283676920472e-09,0,3.1500000000000004
2,2,35,0,2,2,2,-0.0022009566655966841,3.9268801071083895e-05,0,3.1500000000000004
2,2,36,0,2,2,2,-0.0021736016432902473,4.8062365874259859e-05,0,3.1500000000000004
2,2,37,0,2,2,2,-0.0022358556208219803,-0.00011832769534938386,0,3.1500000000000004
2,2,38,0,2,2,2,-0.0022045936951734951,-0.00011496648740656526,0,3.1500000000000004
2,2,39,0,2,2,1,-6.2549572620267108e-05,0.00041393025774578019,0,3.1500000000000004
2,2,40,0,2,2,2,-0.00080912655030122751,0.00045674822543664427,0,3.1500000000000004
2,2,41,0,2,2,2,-0.002204444145154185,0.00011452876397627558,0,3.1500000000000004
2,2,42,0,2,2,2,-0.0022358595445199688,0.00011793283451938256,0,3.1500000000000004
2,2,43,0,2,2,2,-0.0021735368321787493,-4.8572743648571543e-05,0,3.1500000000000004
2,2,44,0,2,2,2,-0.0022009785626522604,-3.9726638435764662e-05,0,3.1500000000000004
2,2,45,0,2,2,2,-0.0026251721486451568,0.0007620225301703615,0,3.1500000000000004
2,2,46,0,2,2,2,-0.001716786030821709,0.00076052119401193738,0,3.1500000000000004
2,2,47,0,2,2,2,-0.0040753457351224544,0.00044456840454444493,0,3.1500000000000004
2,2,48,0,2,2,2,-0.0023499523787681655,0.00042974412362534729,0,3.1500000000000004
2,2,49,0,2,2,2,-0.00033255837953862302,0.00027494434159447894,0,3.1500000000000004
2,2,50,0,0,0,0,0.00044598090860036412,8.4759011954577051e-05,0,3.1500000000000004
2,2,51,0,2,2,2,-0.0014410819163754929,0.00037060488187940215,0,3.1500000000000004
2,2,52,0,2,2,2,-0.00072558323102133913,0.00037318428329245995,0,3.1500000000000004
2,2,53,0,2,2,2,-0.00015423686317091878,3.6387995991661046e-06,0,3.1500000000000004
2,2,54,0,2,2,2,-0.00012559069159498893,5.2002850410308458e-06,0,3.1500000000000004
2,2,55,0,2,2,2,-0.0010224534090734004,-7.2406727475192971e-05,0,3.1500000000000004
2,2,56,0,2,2,2,-0.0011242538619139165,-7.5565140914382579e-05,0,3.1500000000000004
2,2,57,0,2,2,2,-0.001078196952396145,-9.964725969849241e-05,0,3.1500000000000004
2,2,58,0,2,2,2,-0.0010787456228201731,-9.7410886537809517e-05,0,3.1500000000000004
2,2,59,0,2,2,2,-0.00015425754556167975,-3.4644784914677998e-06,0,3.1500000000000004
2,2,60,0,2,2,2,-0.00012555258837374802,-5.0732792373178815e-06,0,3.1500000000000004
2,2,61,0,2,2,2,-0.0010686856649309903,1.8405149565659958e-05,0,3.1500000000000004
2,2,62,0,2,2,2,-0.0010729942711100308,2.5943986023188482e-05,0,3.1500000000000004
2,2,63,0,2,2,2,-0.0010729780332155942,-2.6042974022651914e-05,0,3.1500000000000004
2,2,64,0,2,2,2,-0.0010686953177019907,-1.8503409438992919e-05,0,3.1500000000000004
2,2,65,0,2,2,2,-0.00033256416254380332,-0.0002747459465249672,0,3.1500000000000004
2,2,66,0,0,0,0,0.00044574284495729852,-3.3189034636617173e-05,0,3.1500000000000004
2,2,67,0,2,2,2,-0.0010785070918797922,9.7282843944883807e-05,0,3.1500000000000004
2,2,68,0,2,2,2,-0.0010780512750692478,9.9510698380510812e-05,0,3.1500000000000004
2,2,69,0,2,2,2,-0.0011239108810963856,7.54528755501177e-05,0,3.1500000000000004
2,2,70,0,2,2,2,-0.0010222670918512613,7.2289770789664217e-05,0,3.1500000000000004
2,2,71,0,2,2,2,-0.00072552901690470977,-0.00037305790284821588,0,3.1500000000000004
2,2,72,0,2,2,2,-0.0014407515539982627,-0.00037047904861631508,0,3.1500000000000004
2,2,73,0,0,1,1,-2.5004003869144917e-05,2.9261936398475778e-05,0,3.1500000000000004
2,2,74,0,0,0,0,6.2307980740914002e-05,0,0,3.1500000000000004
