step,row_block,z1,z2,z3,z4,z5,z6
1,1,-1.6640318202536914e-05,-0.04986998836494929,9.8901556469504679e-05,7.0129374318457581e-07,-4.9965344149216236e-06,5.4264965552279238e-06
1,2,1.6640053974753259e-05,-0.04986998848869123,-9.8901695849610552e-05,7.0130485899523196e-07,-4.9965338373293435e-06,-5.4264763021424738e-06
1,3,0.00012199911625117246,-0.037857045215269079,0.0013730644311026907,0.00016539752095326302,-0.0007496686160888015,8.0772746305602825e-05
1,4,-1.3203807724347492e-06,-0.049049117604106858,0.00051903123230826592,1.5767780262419386e-05,-6.6331708284964749e-05,2.870958594954065e-05
1,5,1.3203784510136169e-06,-0.049049117819939932,-0.00051903151274468881,1.5767780388894941e-05,-6.6331708364881603e-05,-2.8709542623080826e-05
1,6,-9.9665669312851875e-06,-0.049747355536241392,1.5472678752191595e-05,3.0667644823078187e-06,-1.026262263710342e-05,-3.0792985370126178e-07
1,7,9.9661982999951572e-06,-0.049747355556701615,-1.5472840803484661e-05,3.0667689080436208e-06,-1.0262623516612603e-05,3.0796597902383021e-07
1,8,-0.00012199890759214968,-0.037857045126728515,-0.0013730645452319494,0.00016539752883949524,-0.00074966861285584191,-8.0772718303144184e-05
1,9,3.5963844146525075e-05,-0.039547075043218582,0.00013268239096107484,0.0001875739489633075,-0.00088054591375713467,-2.0182339441452909e-05
1,10,-2.5675859890140897e-05,-0.049506188943935943,5.9925102614341157e-05,1.1160673000216821e-05,-4.0458919466129859e-05,1.0232777379452632e-05
1,11,2.5675803435269314e-05,-0.049506189036141408,-5.9925437576142848e-05,1.1160673720114007e-05,-4.0458918120104456e-05,-1.0232696940646083e-05
1,12,-3.5963550085341909e-05,-0.03954707502695496,-0.00013268255025017427,0.00018757395248258731,-0.00088054591403485751,2.0182387378458403e-05
1,13,-8.6775985848889294e-06,-0.048582502504780932,-1.8770647901308391e-05,2.4190009257597554e-05,-0.0001181771446121981,1.2826798564966248e-05
1,14,-3.9735079648513543e-06,-0.049458634784167385,1.092914660552315e-06,9.5083267221143675e-06,-4.1448571149135338e-05,-1.1235466430000142e-06
1,15,1.5557356284164525e-10,-0.039600262925159772,-7.3511171271283676e-11,0.00018507885309025887,-0.00088164567055704448,2.5614199346615796e-11
1,16,3.8502478689352281e-12,-0.0060072456649956666,-2.473848627034328e-12,9.8299964407438259e-06,-0.0006016857996729428,4.1593800615118831e-12
1,17,8.6775954926830964e-06,-0.04858250247927455,1.8770355588030576e-05,2.4190009230660111e-05,-0.00011817714456676966,-1.2826710790950907e-05
1,18,3.973442021556204e-06,-0.049458634787117414,-1.0931662957046507e-06,9.5083272069824793e-06,-4.1448571215983788e-05,1.1236329599753448e-06
1,19,-1.1558676989271508e-05,-0.046191706700421886,1.5952256283300313e-05,6.4073128708404999e-05,-0.00032020713515246797,-1.2648966571245871e-06
1,20,-4.5883084185324714e-05,-0.046022963024747364,0.00015883019936008009,7.1123815095423099e-05,-0.00034773066277860807,1.7840071456719988e-05
1,21,-1.5765132001097819e-12,-0.048595639190616109,-1.3259561672382056e-10,2.3302252367246632e-05,-0.00011618876687913716,4.652441734816215e-11
1,22,-1.9555198262521023e-10,-0.049740430632219473,-7.0008191569050212e-11,2.8270555110069479e-06,-1.0250729242006094e-05,1.9638562653791387e-11
1,23,4.5883123640331976e-05,-0.046022962936447968,-0.0001588305374318249,7.1123815617062702e-05,-0.00034773066089458177,-1.7839988588878473e-05
1,24,1.1558725276225388e-05,-0.046191706697406493,-1.5952513749023675e-05,6.4073129177267144e-05,-0.00032020713523136618,1.2649852207404397e-06
1,1,-2.635700798859521e-05,-0.049870697582936059,0.00010983744604225912,-2.7605486749868267e-08,-4.8118651112651575e-06,4.4294131235343183e-06
1,2,2.6356760254171984e-05,-0.049870697703648978,-0.00010983762298085432,-2.7595821363953478e-08,-4.8118630139863817e-06,-4.4293914794356955e-06
1,3,0.00017041962298097212,-0.037849348821924422,0.0014098730981110493,0.00016045648098307643,-0.00074855003543092735,7.2641296856939446e-05
1,4,-3.361738468659865e-05,-0.049054377537567029,0.00056182745797690769,1.2643032290472841e-05,-6.5013999595574048e-05,2.427524972377533e-05
1,5,3.3617378886182547e-05,-0.049054377743742633,-0.00056182776039239942,1.2643032301102688e-05,-6.5013998340829489e-05,-2.4275207852156961e-05
1,6,-4.7762425810757623e-06,-0.049745332126492382,8.1547219399225164e-06,2.2338723739656607e-06,-1.0045727552823104e-05,6.0846574258451479e-07
1,7,4.7758737938847949e-06,-0.049745332124991784,-8.1549282387409664e-06,2.2338758516751688e-06,-1.004572847277231e-05,-6.0843257854685832e-07
1,8,-0.00017041942116146421,-0.037849348739451311,-0.0014098732279111137,0.00016045648792331583,-0.000748550031204853,-7.2641268074878943e-05
1,9,-3.7647585088543994e-07,-0.039552554242780376,9.7632797758644032e-05,0.0001813175074232884,-0.00087862130712480161,-1.2663680668795413e-05
1,10,-3.1530173728872113e-05,-0.049500926866295113,6.2849587915558001e-05,1.1485034315416109e-05,-4.0620021943140563e-05,9.9732991035981794e-06
1,11,3.1530121184902748e-05,-0.049500926942257537,-6.2849946870882815e-05,1.1485033990184818e-05,-4.0620018405856389e-05,-9.973219245006057e-06
1,12,3.767751320049123e-07,-0.039552554220766173,-9.7632960068849077e-05,0.00018131751026382451,-0.00087862130801216363,1.2663727046081106e-05
1,13,-2.9477823243570803e-05,-0.048583993047034757,-5.3901115091973549e-06,2.0351828861376834e-05,-0.0001176054091653137,8.1669411612310768e-06
1,14,9.0133462410161463e-08,-0.049461065073731006,-1.7044769093533071e-07,8.678223261907538e-06,-4.1269453747533186e-05,-8.9876744714626305e-07
1,15,1.563768386970369e-10,-0.039596123770666458,-7.3880039781239193e-11,0.00018293816008477007,-0.00088112931214771124,2.5606506498521142e-11
1,16,3.814332810115622e-12,-0.0060071999490614106,-2.4559062330445011e-12,9.8815311206137037e-06,-0.00060167986262656874,4.1204967226888406e-12
1,17,2.9477818062210979e-05,-0.048583993013491047,5.3898083547126063e-06,2.0351828314445925e-05,-0.00011760540787816181,-8.1668539980749369e-06
1,18,-9.0211373686614981e-08,-0.04946106508961727,1.7018547411205156e-07,8.6782236142248564e-06,-4.1269455483224597e-05,8.988505937905204e-07
1,19,-1.3201990341063416e-05,-0.046190847856983401,1.458095044937571e-05,6.3912347713479653e-05,-0.00032061134297257802,-1.4139711839089228e-06
1,20,-4.5597494050869535e-05,-0.046024485339943751,0.00016050772950571969,7.1490289648027251e-05,-0.00034698907026295834,1.7735726388444856e-05
1,21,-3.2516627042187716e-12,-0.048597619230842048,-1.3362270160797649e-10,2.2089016795831881e-05,-0.00011605579713273108,4.6369003471949388e-11
1,22,-1.9183318236527607e-10,-0.049743002619724495,-1.1742537598543831e-10,2.3077471747481543e-06,-1.0150895457409988e-05,1.7083863607081883e-11
1,23,4.5597532149309472e-05,-0.046024485253931109,-0.00016050806212381793,7.1490290288865952e-05,-0.00034698906843410156,-1.7735643638241072e-05
1,24,1.3202038020338259e-05,-0.046190847852803495,-1.4581208330322213e-05,6.3912348199857057e-05,-0.00032061134307306328,1.4140591999295861e-06
2,1,-4.8512385596976807e-07,0.00049579821250263733,2.8953211135895949e-07,-7.654077596936429e-07,0.00043172619590278993,-5.471789978837285e-07
2,2,-2.8273426648592125e-05,-0.031370230916981004,0.00011037234092332053,-7.3500758645089082e-08,-3.4049303626484342e-06,2.9366196741717173e-06
2,3,2.8269732253310853e-05,-0.031370249041923051,-0.00011035337835477644,-7.3499605163107589e-08,-3.4039001944536185e-06,-2.9355516387996605e-06
2,4,0.00098457733085871709,-0.025869614445100188,0.012599262769141721,-0.00025027552095863013,0.00028728340623094639,0.00055908497091171989
2,5,4.9379037331518474e-05,-0.030855458346485051,0.00025250083807331952,7.7018020759873428e-06,-1.9404074725991819e-05,-1.0395588573098311e-05
2,6,-4.934760594101942e-05,-0.030855602619751829,-0.00025220147724166803,7.6966465158466268e-06,-1.9388804949937927e-05,1.0403430715634249e-05
2,7,-2.8903650957043642e-06,-0.031251917088462068,6.6176637257694682e-06,1.1744332062920081e-06,-6.0628152770425211e-06,2.4839026153911971e-08
2,8,2.8946408414393234e-06,-0.031251949472205991,-6.6253701822879164e-06,1.1736809309985453e-06,-6.0606879446563605e-06,-2.57584698866537e-08
2,9,-0.00050897944035513453,-0.033911302246567139,5.7495541642136461e-05,-0.00024660332345907173,0.00074301203471865225,-8.2992691741980585e-05
2,10,-1.2283759536827111e-05,-0.031101284217456348,3.6571090194706412e-05,5.5834016847529669e-06,-1.9855914826326745e-05,2.2117775626738717e-06
2,11,1.2284531768048184e-05,-0.031101387583100857,-3.6544931101890116e-05,5.5790837232466569e-06,-1.9843973280653123e-05,-2.2100477102887981e-06
2,12,0.0005109880286459582,-0.033910025710677173,-6.0001890529778456e-05,-0.00024702939339031941,0.00074324524504097516,8.309968432660764e-05
2,13,-7.7067494856991429e-05,-0.030797079329964359,-1.0897403022501196e-05,-6.3503786406842864e-06,-8.8971283783059578e-06,1.6715925929195884e-05
2,14,2.8371221556040915e-07,-0.033750390217572888,-7.4277135507230471e-08,-0.00017763482805553492,0.00074260684163273642,5.14630944022657e-08
2,15,-0.00097084194681550248,-0.025871123458555113,-0.012571286075608739,-0.0002279334790953018,0.00028134704893196312,-0.00056170016583588695
2,16,3.5887582120036531e-06,-0.031086617603012252,5.3117334194953869e-06,3.096067546741361e-06,-1.7138201032710838e-05,-8.3911761379238618e-07
2,17,9.1962126926484539e-05,-0.03081343561339342,3.9706295193616569e-05,-4.1166149769657422e-05,0.00010381916706075805,1.0624924958606654e-05
2,18,-3.566541669402601e-06,-0.031086662035561121,-5.3450720444165959e-06,3.0953593926515252e-06,-1.7133535815337368e-05,8.3198104280858049e-07
2,19,-9.1510836277777018e-05,-0.030813640700679025,-3.9866209960823088e-05,-4.1122950087660465e-05,0.00010380404707311724,-1.0737792326982315e-05
2,20,4.27860069723215e-08,-0.030783846019621128,-2.6686310062033931e-08,-2.7726926589905843e-06,-1.2053027034594113e-05,-9.423300120791657e-09
2,21,0.00046283778814276325,-0.030540691659259173,-0.00065426514960839307,-6.0993792021005614e-05,8.7342220054143478e-05,-0.00015917882701236956
2,22,4.0752225989308557e-09,-0.031250124122858304,-5.9276479710295067e-09,1.389553153401227e-06,-6.135831504392087e-06,-8.0980543481329846e-10
2,23,-0.00046178369509057777,-0.030542280048016877,0.00065550317696652335,-6.1044967306705472e-05,8.7551252218922521e-05,0.00015902537950411195
2,24,7.7152646814860918e-05,-0.030796735938831168,1.0781747061289292e-05,-6.3412251584782513e-06,-8.939130338484426e-06,-1.674403417698084e-05
2,1,-5.1058246324328962e-07,0.00049941190995074275,3.0617400789779222e-07,-6.714724396072623e-07,0.00043325757381735197,-5.7585641239862612e-07
2,2,-2.8336233112528298e-05,-0.0313682117595546,0.0001116358601093684,-5.354055437968584e-08,-3.5288401917898199e-06,2.9794328167975521e-06
2,3,2.8335078337673898e-05,-0.031368214553170591,-0.00011163269388658306,-5.3500839785965864e-08,-3.5287232881493628e-06,-2.9791740870469289e-06
2,4,0.00076984976469627372,-0.026099807933637621,0.013254744223231701,-0.00021811185123382654,0.00027355892290925469,0.00054517952392638721
2,5,3.6706238975229583e-05,-0.03082228974628877,0.00025202936133412708,7.5861506134551207e-06,-2.2145777059312717e-05,-8.0712642114248853e-06
2,6,-3.6704611553558024e-05,-0.03082228320721141,-0.00025194745265298484,7.5855605615865502e-06,-2.2146883289193409e-05,8.0747322721377336e-06
2,7,-2.3785045998402097e-06,-0.031250821975890485,5.0839009197548074e-06,1.1774802703186374e-06,-6.1280959015729044e-06,-9.5358348319423289e-08
2,8,2.3789207470488634e-06,-0.031250827934666089,-5.0844774946675527e-06,1.1773057533234573e-06,-6.1276681651751091e-06,9.5228771211153007e-08
2,9,-0.00054291469012856977,-0.033927433967797786,4.1947721005033208e-05,-0.00025576629401925267,0.00074434085334194693,-9.0184121000796286e-05
2,10,-1.3074273815418012e-05,-0.031093639601109575,3.2481879943365138e-05,5.9000773864539558e-06,-2.0746761175935363e-05,2.1447557063693744e-06
2,11,1.3072758868548942e-05,-0.031093656658316631,-3.2473995473555894e-05,5.8991972032645177e-06,-2.0744756984579271e-05,-2.143881222745731e-06
2,12,0.00054476961736884611,-0.033926220228790181,-4.4619524738180019e-05,-0.00025617479289415129,0.00074457155827581042,9.0233157157180066e-05
2,13,-6.8220871406560687e-05,-0.030785467416146788,8.718230197273468e-06,-5.1782479739814402e-06,-1.0351213545503242e-05,1.6219110818155693e-05
2,14,2.6193376103788138e-07,-0.033750281029238785,-2.9226805433132212e-08,-0.00017889795619980029,0.00074289221720188331,5.9154114202337104e-08
