step,block,vidx,x,y
5,15,116,8.0001289218406093,3.8524660817082519
5,15,117,7.9990319281766826,2.8526135083835293
5,16,120,0.99998297379516987,4.8497533428017467
5,16,121,1.0000180032687378,3.8498489927788309
5,16,122,3.0000707391095505,3.849911682587698
5,16,123,3.000035709635982,4.8498160326106126
5,16,124,0.99998297379516987,4.8497533428017467
5,16,125,1.0000180032687378,3.8498489927788309
5,17,128,3.0000401444423574,4.849568528426075
5,17,129,3.0000321268499754,3.8496262628321913
5,17,130,5.0000440816321916,3.849585547887787
5,17,131,5.0000520992245745,4.8495278134816715
5,17,132,3.0000401444423574,4.849568528426075
5,17,133,3.0000321268499754,3.8496262628321913
5,18,136,4.9999475293060405,4.8495279404086045
5,18,137,4.9999558843344509,3.8495857248647578
5,18,138,6.9999678540466723,3.8496272391354345
5,18,139,6.9999594990182619,4.8495694546792834
5,18,140,4.9999475293060405,4.8495279404086045
5,18,141,4.9999558843344509,3.8495857248647578
5,19,144,6.9999642077854229,4.8498172247507805
5,19,145,6.9999290513777632,3.8499129775498555
5,19,146,8.9999818391243238,3.8498500576949031
5,19,147,9.0000169955319809,4.8497543048958258
5,19,148,6.9999642077854229,4.8498172247507805
5,19,149,6.9999290513777632,3.8499129775498555
5,20,152,-0.00042543953526858976,5.8480182731011299
5,20,153,0.00014242739695341386,4.8480345768464463
5,20,154,2.0001429814846317,4.8491919033168722
5,20,155,1.9995751145524099,5.8491755995715558
5,20,156,-0.00042543953526858976,5.8480182731011299
5,20,157,0.00014242739695341386,4.8480345768464463
5,21,160,2.0000431029582564,5.8491216783734883
5,21,161,2.0000065919061965,4.8491441222427047
5,21,162,4.0000125776917539,4.8490612954314551
5,21,163,4.0000490887438129,5.8490388515622387
5,21,164,2.0000431029582564,5.8491216783734883
5,21,165,2.0000065919061965,4.8491441222427047
5,22,168,3.9999962795240416,5.8490177069576976
5,22,169,3.9999963689250775,4.8490375605330565
5,22,170,6.000003608151478,4.849037757375287
5,22,171,6.0000035187504457,5.8490179037999281
5,22,172,3.9999962795240416,5.8490177069576976
5,22,173,3.9999963689250775,4.8490375605330565
5,23,176,5.9999507838053416,5.8490391557201509
5,23,177,5.9999873873570753,4.8490616194404765
5,23,178,7.9999933835138197,4.8491446531699989
5,23,179,7.9999567799620879,5.8491221894496732
5,23,180,5.9999507838053416,5.8490391557201509
5,23,181,5.9999873873570753,4.8490616194404765
5,24,184,8.0004250265183376,5.849176102830401
5,24,185,7.9998569228503191,4.8491924187358899
5,24,186,9.9998574788492629,4.848034603191647
5,24,187,10.000425582517279,5.8480182872861581
5,24,188,8.0004250265183376,5.849176102830401
5,24,189,7.9998569228503191,4.8491924187358899
6,1,0,-0.00017877654039678888,0.99415721683491654
6,1,1,-0.00018694673110919907,-0.0055630359370543178
6,1,2,10.000192190126368,-0.0055745868768722609
6,1,3,10.000200360317081,0.99414566589509867
6,1,4,-0.00017877654039678888,0.99415721683491654
6,1,5,-0.00018694673110919907,-0.0055630359370543178
6,2,8,0.028296553491086555,1.9197555712315735
6,2,9,-0.038007643682088817,0.9226811042014561
6,2,10,1.9565155911614278,0.78704845870921414
6,2,11,2.0228197883346035,1.7841229257393314
6,2,12,0.028296553491086555,1.9197555712315735
6,2,13,-0.038007643682088817,0.9226811042014561
6,3,16,2.0052573511531877,1.810011121233164
6,3,17,2.0059705532676797,0.80998476970724642
6,3,18,4.0049416331075474,0.8124135996792593
6,3,19,4.0042284309930549,1.812439951205177
6,3,20,2.0052573511531877,1.810011121233164
6,3,21,2.0059705532676797,0.80998476970724642
6,4,24,4.0003483788222569,1.8132962398913586
6,4,25,4.0003614057154904,0.8132488589312421
6,4,26,5.9997097829163835,0.81327614621692412
6,4,27,5.99969675602315,1.8133235271770409
6,4,28,4.0003483788222569,1.8132962398913586
6,4,29,4.0003614057154904,0.8132488589312421
6,5,32,5.9959004542491483,1.8125190857933382
6,5,33,5.9951641585738065,0.81250124255346146
6,5,34,7.9941591168399739,0.8100676728184093
6,5,35,7.994895412515314,1.8100855160582863
6,5,36,5.9959004542491483,1.8125190857933382
6,5,37,5.9951641585738065,0.81250124255346146
6,6,40,7.9766793808982426,1.7840591264368588
6,6,41,8.0432100937671436,0.78697742412244465
6,6,42,10.037469108546977,0.92307754692503308
6,6,43,9.9709383956780755,1.920159249239447
6,6,44,7.9766793808982426,1.7840591264368588
6,6,45,8.0432100937671436,0.78697742412244465
6,7,48,1.0052314547137462,2.825126031247911
6,7,49,0.9986403499805846,1.8255366810702305
6,7,50,2.9982670554258255,1.8112273614283156
6,7,51,3.0048581601589874,2.8108167116059963
6,7,52,1.0052314547137462,2.825126031247911
6,7,53,0.9986403499805846,1.8255366810702305
6,8,56,3.0008332342371351,2.8125866071026571
6,8,57,3.0006515100113549,1.8126091555277404
6,8,58,5.0004268486049197,1.8123877156994699
6,8,59,5.0006085728306999,2.8123651672743861
6,8,60,3.0008332342371351,2.8125866071026571
6,8,61,3.0006515100113549,1.8126091555277404
6,9,64,4.9993877142186252,2.812364105776096
6,9,65,4.9995809689273694,1.8123870562168982
6,9,66,6.9993552158195955,1.8126304850102184
6,9,67,6.9991619611108513,2.8126075345694175
6,9,68,4.9993877142186252,2.812364105776096
6,9,69,4.9995809689273694,1.8123870562168982
6,10,72,6.9951031397925929,2.8108585740011311
6,10,73,7.0016787719231939,1.8112704838778195
6,10,74,9.0012977056828802,1.8255639091375233
6,10,75,8.9947220735522802,2.8251519992608363
6,10,76,6.9951031397925929,2.8108585740011311
6,10,77,7.0016787719231939,1.8112704838778195
6,11,80,0.00013141398630674213,3.8127300442328607
6,11,81,0.0012544653718268176,2.8129207488747365
6,11,82,2.0013570977643012,2.8150647439619489
6,11,83,2.0002340463787811,3.8148740393200731
6,11,84,0.00013141398630674213,3.8127300442328607
6,11,85,0.0012544653718268176,2.8129207488747365
6,12,88,2.0009591487373801,3.8130539937239067
6,12,89,2.0002818318896995,2.8131451523683939
6,12,90,4.000187775233945,2.8115080973700399
6,12,91,4.0008650920816278,3.8114169387255528
6,12,92,2.0009591487373801,3.8130539937239067
6,12,93,2.0002818318896995,2.8131451523683939
6,13,96,4.0000323242440281,3.8115233734161391
6,13,97,4.0000339615650766,2.8115750297295445
6,13,98,5.9999656243324742,2.8115787091318865
6,13,99,5.9999639870114283,3.811527052818481
6,13,100,4.0000323242440281,3.8115233734161391
6,13,101,4.0000339615650766,2.8115750297295445
6,14,104,5.9991299262304096,3.8114220583406211
6,14,105,5.999808741449729,2.8115136908202749
6,14,106,7.9997139702262068,2.8131555882023362
6,14,107,7.9990351550068874,3.8130639557226824
6,14,108,5.9991299262304096,3.8114220583406211
6,14,109,5.999808741449729,2.8115136908202749
6,15,112,7.9997648902328686,3.8148891915137879
6,15,113,7.998632364799998,2.8150804147477761
6,15,114,9.9987354542472424,2.8129182196302178
6,15,115,9.999867979680122,3.8127269963962296
6,15,116,7.9997648902328686,3.8148891915137879
6,15,117,7.998632364799998,2.8150804147477761
6,16,120,1.0001502953790653,4.8115195029267817
6,16,121,1.0000707715742387,3.8116364586754505
6,16,122,3.000132088865139,3.8114339446798771
6,16,123,3.0002116126699647,4.8113169889312077
6,16,124,1.0001502953790653,4.8115195029267817
6,16,125,1.0000707715742387,3.8116364586754505
6,17,128,3.0001154393101896,4.8108560345798521
6,17,129,3.0000584790156122,3.8109041944994417
6,17,130,5.0000538205595388,3.8107391843842318
6,17,131,5.0001107808541185,4.8106910244646421
6,17,132,3.0001154393101896,4.8108560345798521
6,17,133,3.0000584790156122,3.8109041944994417
6,18,136,4.9998876870684299,4.8106915167580153
6,18,137,4.9999455495295235,3.8107397959081601
6,18,138,6.9999409066860494,3.81090706851854
6,18,139,6.9998830442249558,4.8108587893683996
6,18,140,4.9998876870684299,4.8106915167580153
6,18,141,4.9999455495295235,3.8107397959081601
6,19,144,6.9997879279947028,4.8113212950127595
6,19,145,6.9998667990755123,3.8114385587596429
6,19,146,8.9999283045647989,3.8116399036414439
6,19,147,8.9998494334839858,4.8115226398945579
6,19,148,6.9997879279947028,4.8113212950127595
6,19,149,6.9998667990755123,3.8114385587596429
6,20,152,-0.00059028482838798283,5.809093661139709
6,20,153,0.00021526420672305629,4.8091150010027137
6,20,154,2.0002173158563745,4.8107477867353232
6,20,155,1.9994117668212634,5.8107264468723185
6,20,156,-0.00059028482838798283,5.809093661139709
6,20,157,0.00021526420672305629,4.8091150010027137
6,21,160,2.0001668592453985,5.8106018861793238
6,21,161,2.0000274028479956,4.8106256063569752
6,21,162,4.0000299525361847,4.8103242615199981
6,21,163,4.000169408933588,5.8103005413423467
6,21,164,2.0001668592453985,5.8106018861793238
6,21,165,2.0000274028479956,4.8106256063569752
6,22,168,3.9999980306557172,5.8102627386479728
6,22,169,3.9999983218536173,4.8102804385954041
6,22,170,6.0000014527913539,4.8102810812706096
6,22,171,6.0000011615934579,5.8102633813231783
6,22,172,3.9999980306557172,5.8102627386479728
6,22,173,3.9999983218536173,4.8102804385954041
6,23,176,5.9998300272217371,5.810301706619371
6,23,177,5.9999698322080501,4.8103254865702176
6,23,178,7.9999724178713469,4.8106276153076353
6,23,179,7.9998326128850357,5.8106038353567886
6,23,180,5.9998300272217371,5.810301706619371
6,23,181,5.9999698322080501,4.8103254865702176
6,24,184,8.0005887869908037,5.8107283998306825
6,24,185,7.9997822970699879,4.8107497773754666
6,24,186,9.9997843549759509,4.8091150635925617
6,24,187,10.000590844896765,5.8090936860477775
6,24,188,8.0005887869908037,5.8107283998306825
6,24,189,7.9997822970699879,4.8107497773754666
7,1,0,-9.555716012540063e-06,0.99490384891513695
7,1,1,-9.8329794980131685e-06,-0.0050926079918084026
7,1,2,10.000011368643047,-0.0050933234492418298
7,1,3,10.000011645906532,0.99490313345770365
7,1,4,-9.555716012540063e-06,0.99490384891513695
7,1,5,-9.8329794980131685e-06,-0.0050926079918084026
7,2,8,0.025193362802837242,1.8857576626069568
7,2,9,-0.039814506060738906,0.88776375068566926
7,2,10,1.9552474596948124,0.75707016554639139
7,2,11,2.0202553285583891,1.7550640774676791
7,2,12,0.025193362802837242,1.8857576626069568
7,2,13,-0.039814506060738906,0.88776375068566926
7,3,16,2.0066330191863653,1.7801148989772464
7,3,17,2.0057624952331086,0.78000473271787385
7,3,18,4.0048267357432792,0.7787820609090762
7,3,19,4.005697259696535,1.7788922271684486
7,3,20,2.0066330191863653,1.7801148989772464
7,3,21,2.0057624952331086,0.78000473271787385
7,4,24,4.0004006269936303,1.7806093590963663
7,4,25,4.0004167093102891,0.78053123613400699
7,4,26,5.999652854892032,0.78056036146110352
7,4,27,5.9996367725753732,1.7806384844234633
7,4,28,4.0004006269936303,1.7806093590963663
7,4,29,4.0004167093102891,0.78053123613400699
7,5,32,5.9943215379063179,1.7789069536744968
7,5,33,5.9952693734772167,0.77879498829206772
7,5,34,7.9943158867214867,0.78015611021254327
7,5,35,7.9933680511505862,1.7802680755949725
7,5,36,5.9943215379063179,1.7789069536744968
7,5,37,5.9952693734772167,0.77879498829206772
7,6,40,7.9792517843998327,1.7550704034133657
7,6,41,8.0444156718801239,0.75708263774479589
7,6,42,10.039427498576769,0.8880898497709796
7,6,43,9.9742636110964789,1.8860776154395491
7,6,44,7.9792517843998327,1.7550704034133657
7,6,45,8.0444156718801239,0.75708263774479589
7,7,48,1.0029384884282866,2.7883165160384142
7,7,49,0.99910724881684998,1.7884230881872796
7,7,50,2.9990714663322695,1.7806680938448329
7,7,51,3.0029027059437063,2.7805615216959678
7,7,52,1.0029384884282866,2.7883165160384142
7,7,53,0.99910724881684998,1.7884230881872796
7,8,56,3.0007618773358997,2.7805522028690879
7,8,57,3.0004972538688137,1.7805585429426973
7,8,58,5.0003332411617674,1.7800781630991955
7,8,59,5.0005978646288547,2.7800718230255859
7,8,60,3.0007618773358997,2.7805522028690879
7,8,61,3.0004972538688137,1.7805585429426973
7,9,64,4.9993960301335152,2.7800690631566938
7,9,65,4.9996766909214241,1.7800756317871793
7,9,66,6.9995112260364385,1.7805863760931775
7,9,67,6.9992305652485296,2.7805798074626931
7,9,68,4.9993960301335152,2.7800690631566938
7,9,69,4.9996766909214241,1.7800756317871793
7,10,72,6.9970642714262636,2.7806023971444573
7,10,73,7.0008802326503883,1.7807090897384374
7,10,74,9.0008435786962675,1.7884360079531711
7,10,75,8.997027617472142,2.7883293153591922
7,10,76,6.9970642714262636,2.7806023971444573
7,10,77,7.0008802326503883,1.7807090897384374
7,11,80,0.00041519229387195844,3.7815664613199145
7,11,81,0.0011134384557726779,2.7816898556586738
7,11,82,2.001162224545602,2.7830250083699406
7,11,83,2.0004639783837015,3.7829016140311813
7,11,84,0.00041519229387195844,3.7815664613199145
7,11,85,0.0011134384557726779,2.7816898556586738
7,12,88,2.0009376465055535,3.7811320224071117
7,12,89,2.0002638174128524,2.7811928923514362
7,12,90,4.000189932695787,2.7796426919458299
7,12,91,4.0008637617884908,3.7795818220015054
7,12,92,2.0009376465055535,3.7811320224071117
7,12,93,2.0002638174128524,2.7811928923514362
7,13,96,4.0000351697900962,3.7795656761701251
7,13,97,4.0000374156322893,2.7796001512268269
7,13,98,5.9999612233520203,2.779605233648323
7,13,99,5.9999589775098299,3.7795707585916212
7,13,100,4.0000351697900962,3.7795656761701251
7,13,101,4.0000374156322893,2.7796001512268269
7,14,104,5.9991290966132595,3.7795892576752252
7,14,105,5.999804840675564,2.7796505825480935
7,14,106,7.999730560467631,2.7812056124698743
7,14,107,7.9990548164053266,3.781144287597006
7,14,108,5.9991290966132595,3.7795892576752252
7,14,109,5.999804840675564,2.7796505825480935
7,15,112,7.999534149969489,3.7829187101140405
7,15,113,7.9988251601466054,2.7830424069630975
7,15,114,9.998874132677928,2.7816861970899365
7,15,115,9.9995831225008214,3.7815625002408795
7,15,116,7.999534149969489,3.7829187101140405
7,15,117,7.9988251601466054,2.7830424069630975
7,16,120,1.0002752308153133,4.7800495143599004
7,16,121,1.0001233342251161,3.7801551406401406
7,16,122,3.00017408786539,3.7797990846757941
7,16,123,3.0003259844555861,4.7796934583955544
7,16,124,1.0002752308153133,4.7800495143599004
7,16,125,1.0001233342251161,3.7801551406401406
7,17,128,3.0001580544348689,4.7791440998005967
7,17,129,3.0000615936581085,3.7791837832387403
7,17,130,5.0000488107116432,3.7789336953006707
7,17,131,5.0001452714884058,4.778894011862528
7,17,132,3.0001580544348689,4.7791440998005967
7,17,133,3.0000615936581085,3.7791837832387403
7,18,136,4.9998525199962849,4.7788946125641409
7,18,137,4.9999507887004562,3.7789344394071782
7,18,138,6.9999380008656544,3.779188549785832
7,18,139,6.9998397321614831,4.7791487229427974
7,18,140,4.9998525199962849,4.7788946125641409
7,18,141,4.9999507887004562,3.7789344394071782
7,19,144,6.999673346401587,4.7797001453829635
7,19,145,6.9998240500128137,3.7798061003482415
7,19,146,8.999874985359682,3.7801599023868899
7,19,147,8.9997242817484544,4.7800539474216084
7,19,148,6.999673346401587,4.7797001453829635
7,19,149,6.9998240500128137,3.7798061003482415
7,20,152,-0.00070289226913285792,5.7773075183321723
7,20,153,0.00026496958837688383,4.7773295595342899
7,20,154,2.0002672246897752,4.7792835340123414
7,20,155,1.9992993628322653,5.7792614928102237
7,20,156,-0.00070289226913285792,5.7773075183321723
7,20,157,0.00026496958837688383,4.7773295595342899
7,21,160,2.0002859577777734,5.7790827019436648
7,21,161,2.0000549413674125,4.7791044299671324
7,21,162,4.0000536668042148,4.7786152957749959
7,21,163,4.0002846832145753,5.7785935677515283
7,21,164,2.0002859577777734,5.7790827019436648
7,21,165,2.0000549413674125,4.7791044299671324
7,22,168,3.9999995977069305,5.7785423365549295
7,22,169,4.0000001382439692,4.7785578205503771
7,22,170,5.9999994308629514,4.7785589857358044
7,22,171,5.9999988903259158,5.7785435017403568
7,22,172,3.9999995977069305,5.7785423365549295
7,22,173,4.0000001382439692,4.7785578205503771
7,23,176,5.9997143056223834,5.7785957520994273
7,23,177,5.9999459048067862,4.7786175600177287
7,23,178,7.9999446779442751,4.7791079746255924
7,23,179,7.999713078759874,5.779086166707291
7,23,180,5.9997143056223834,5.7785957520994273
7,23,181,5.9999459048067862,4.7786175600177287
7,24,184,8.0007016142576681,5.7792648871180496
7,24,185,7.9997321258742149,4.7792869756833287
7,24,186,9.9997343843570725,4.7773296865205683
7,24,187,10.000703872740523,5.7773075979552893
7,24,188,8.0007016142576681,5.7792648871180496
7,24,189,7.9997321258742149,4.7792869756833287
8,1,0,-3.4660913386090362e-07,0.99498985209816326
8,1,1,-3.55326671137136e-07,-0.0050097867520749332
8,1,2,10.000000537784453,-0.0050098196848945842
8,1,3,10.000000546501989,0.99498981916534357
8,1,4,-3.4660913386090362e-07,0.99498985209816326
8,1,5,-3.55326671137136e-07,-0.0050097867520749332
8,2,8,0.021747578339404373,1.8411591710114914
8,2,9,-0.041096774253981706,0.84303413511346426
8,2,10,1.9543958541929589,0.71684191723521351
8,2,11,2.0172402067863455,1.7149669531332408
8,2,12,0.021747578339404373,1.8411591710114914
8,2,13,-0.041096774253981706,0.84303413511346426
8,3,16,2.0071623481386984,1.7391999398203157
8,3,17,2.0051921463510394,0.73910539364996275
8,3,18,4.0043849341458211,0.73550651250037513
8,3,19,4.0063551359334788,1.7356010586707282
8,3,20,2.0071623481386984,1.7391999398203157
8,3,21,2.0051921463510394,0.73910539364996275
8,4,24,4.0004024286896671,1.7374967346187162
8,4,25,4.0004186264603421,0.73740173577527801
8,4,26,5.9996253524638519,0.73743033833816851
8,4,27,5.9996091546931769,1.7375253371816071
8,4,28,4.0004024286896671,1.7374967346187162
8,4,29,4.0004186264603421,0.73740173577527801
8,5,32,5.9935857974288345,1.7355820476898696
8,5,33,5.9956721805076363,0.73548576204386873
8,5,34,7.9948490724398553,0.73930632296689469
8,5,35,7.9927626893610517,1.7394026086128958
8,5,36,5.9935857974288345,1.7355820476898696
8,5,37,5.9956721805076363,0.73548576204386873
8,6,40,7.9823591575451429,1.7150473903484813
8,6,41,8.0452899730376206,0.71692568520642119
8,6,42,10.040757142662571,0.84328658745233942
8,6,43,9.9778263271700904,1.8414082925943993
8,6,44,7.9823591575451429,1.7150473903484813
8,6,45,8.0452899730376206,0.71692568520642119
8,7,48,1.0016082842798437,2.7428715819586373
8,7,49,0.99946654322296757,1.7429327445913139
8,7,50,2.9994619114678445,1.7386005934099593
8,7,51,3.0016036525247212,2.7385394307772835
8,7,52,1.0016082842798437,2.7428715819586373
8,7,53,0.99946654322296757,1.7429327445913139
8,8,56,3.0005946793172673,2.7380638280286136
8,8,57,3.0002583608618005,1.7380619219514397
8,8,58,5.0001601608142581,1.7373842538497142
8,8,59,5.0004964792697271,2.7373861599268876
8,8,60,3.0005946793172673,2.7380638280286136
8,8,61,3.0002583608618005,1.7380619219514397
8,9,64,4.9994940651540016,2.7373838803078039
8,9,65,4.9998447589012702,1.7373819975397233
8,9,66,6.9997455062872671,1.738087182239104
8,9,67,6.9993948125399985,2.7380890650071859
8,9,68,4.9994940651540016,2.7373838803078039
8,9,69,4.9998447589012702,1.7373819975397233
8,10,72,6.9983695428044914,2.7385705751488092
8,10,73,7.0004987003840897,1.7386319551053666
8,10,74,9.0004937874118998,1.7429408408427562
8,10,75,8.9983646298323023,2.7428794608861997
8,10,76,6.9983695428044914,2.7385705751488092
8,10,77,7.0004987003840897,1.7386319551053666
8,11,80,0.00062647353830716664,3.7396913112497292
8,11,81,0.00079150743882424549,2.7397664721797215
8,11,82,2.0008115919783056,2.7400550751884061
8,11,83,2.0006465580777886,3.7399799142584138
8,11,84,0.00062647353830716664,3.7396913112497292
8,11,85,0.00079150743882424549,2.7397664721797215
8,12,88,2.00082361527932,3.7386567535550128
8,12,89,2.0002090228848672,2.7387007318488452
8,12,90,4.0001682396995522,2.7373428760466583
8,12,91,4.0007828320940062,3.7372988977528259
8,12,92,2.00082361527932,3.7386567535550128
8,12,93,2.0002090228848672,2.7387007318488452
8,13,96,4.0000323205406287,3.7371763138212626
8,13,97,4.0000351237917373,2.7371958114490984
8,13,98,5.9999634193598439,2.7372019962191785
8,13,99,5.999960616108738,3.7371824985913427
8,13,100,4.0000323205406287,3.7371763138212626
8,13,101,4.0000351237917373,2.7371958114490984
8,14,104,5.9992100794844676,3.7373089110118127
8,14,105,5.999826524387184,2.7373533669518584
8,14,106,7.9997853909949521,2.7387154654319432
8,14,107,7.9991689460922357,3.7386710094918976
8,14,108,5.9992100794844676,3.7373089110118127
8,14,109,5.999826524387184,2.7373533669518584
8,15,112,7.9993505061387147,3.7399958968401719
8,15,113,7.9991755023046087,2.7400712062984853
8,15,114,9.9991955912947823,2.7397629043898655
8,15,115,9.999370595128898,3.739687594931552
8,15,116,7.9993505061387147,3.7399958968401719
8,15,117,7.9991755023046087,2.7400712062984853
8,16,120,1.0003677955136969,4.7379975177563489
8,16,121,1.0001745665390605,3.7380798360072229
8,16,122,3.0002049380677165,3.7376450705221917
8,16,123,3.0003981670423521,4.7375627522713195
8,16,124,1.0003677955136969,4.7379975177563489
8,16,125,1.0001745665390605,3.7380798360072229
8,17,128,3.0001732465973432,4.7370184486132141
8,17,129,3.0000248347249268,3.7370477185630651
8,17,130,5.0000076782265639,3.7366997273646088
8,17,131,5.0001560900989839,4.7366704574147604
8,17,132,3.0001732465973432,4.7370184486132141
8,17,133,3.0000248347249268,3.7370477185630651
8,18,136,4.9998404200237916,4.7366714910203802
8,18,137,4.9999913009332175,3.7367009315329107
8,18,138,6.9999741634635475,3.7370545325920417
8,18,139,6.9998232825541216,4.7370250920795147
8,18,140,4.9998404200237916,4.7366714910203802
8,18,141,4.9999913009332175,3.7367009315329107
8,19,144,6.9996010137531268,4.7375716662865033
8,19,145,6.99979247485867,3.7376542668387596
8,19,146,8.9998229662580993,3.7380855632355598
8,19,147,8.9996315051525553,4.7380029626833
8,19,148,6.9996010137531268,4.7375716662865033
8,19,149,6.99979247485867,3.7376542668387596
8,20,152,-0.00078902708765705141,5.7352046079575958
8,20,153,0.00028966386281381243,4.7352240460749124
8,20,154,2.0002911956545075,4.7373931135828
8,20,155,1.9992125047040363,5.7373736754654834
8,20,156,-0.00078902708765705141,5.7352046079575958
8,20,157,0.00028966386281381243,4.7352240460749124
8,21,160,2.0003537121610857,5.7371214422198893
8,21,161,2.0000778291546606,4.7371373912610615
8,21,162,4.0000611256545389,4.7365425245450776
8,21,163,4.0003370086609644,5.7365265755039054
8,21,164,2.0003537121610857,5.7371214422198893
8,21,165,2.0000778291546606,4.7371373912610615
8,22,168,4.0000123038376687,5.7364300264505683
8,22,169,4.0000131673338517,4.736439269514114
8,22,170,5.999986045660382,4.7364411559694961
8,22,171,5.9999851821642016,5.7364319129059504
8,22,172,4.0000123038376687,5.7364300264505683
8,22,173,4.0000131673338517,4.736439269514114
8,23,176,5.9996611441293437,5.736530084519555
8,23,177,5.9999379793569334,4.7365461230738832
8,23,178,7.9999213654091772,4.7371429923289528
8,23,179,7.9996445301815893,5.7371269537746246
8,23,180,5.9996611441293437,5.736530084519555
8,23,181,5.9999379793569334,4.7365461230738832
8,24,184,8.0007890057167508,5.7373788823350482
8,24,185,7.999707852296523,4.7373983682314176
8,24,186,9.9997093846653762,4.7352243144042871
8,24,187,10.000790538085601,5.7352048285079178
8,24,188,8.0007890057167508,5.7373788823350482
8,24,189,7.999707852296523,4.7373983682314176
9,1,0,-1.017483350667159e-08,0.9949985836215488
9,1,1,-1.0701818875892818e-08,-0.0050010994752325245
9,1,2,10.000000034302461,-0.0050011012917873998
9,1,3,10.000000034829446,0.9949985818049939
9,1,4,-1.017483350667159e-08,0.9949985836215488
9,1,5,-1.0701818875892818e-08,-0.0050010994752325245
9,2,8,0.019473502520703418,1.8050955497693231
9,2,9,-0.041917635936231774,0.80688897493713407
9,2,10,1.9538409522752296,0.68367610724160133
9,2,11,2.015232090732165,1.6818826820737907
9,2,12,0.019473502520703418,1.8050955497693231
9,2,13,-0.041917635936231774,0.80688897493713407
9,3,16,2.0071205745631873,1.7053529037152673
9,3,17,2.0046573782606654,0.70527017184806085
9,3,18,4.0039405108406845,0.70059030144020151
9,3,19,4.0064037071432059,1.7006730333074083
9,3,20,2.0071205745631873,1.7053529037152673
9,3,21,2.0046573782606654,0.70527017184806085
9,4,24,4.0003781220602797,1.7023945248786401
9,4,25,4.0003943764115917,0.70230016006806117
9,4,26,5.9996253480521107,0.70232855031679498
9,4,27,5.9996090937007986,1.7024229151273742
9,4,28,4.0003781220602797,1.7023945248786401
9,4,29,4.0003943764115917,0.70230016006806117
9,5,32,5.9935010295054454,1.700647598407278
9,5,33,5.9960917791322874,0.70056345272218745
9,5,34,7.9953618616432314,0.70549136197866602
9,5,35,7.9927711120163876,1.7055755076637569
9,5,36,5.9935010295054454,1.700647598407278
9,5,37,5.9960917791322874,0.70056345272218745
9,6,40,7.984424707885827,1.6820081285946833
9,6,41,8.0458603190583435,0.68380263188236645
9,6,42,10.041603062522354,0.80709691869761691
9,6,43,9.9801674513498337,1.8053024154099337
9,6,44,7.984424707885827,1.6820081285946833
9,6,45,8.0458603190583435,0.68380263188236645
9,7,48,1.0010818306330769,2.7068825471908444
9,7,49,0.99959158449959384,1.7069236503907188
9,7,50,2.9996019507232852,1.7039142535884528
9,7,51,3.001092196856769,2.7038731503885791
9,7,52,1.0010818306330769,2.7068825471908444
9,7,53,0.99959158449959384,1.7069236503907188
9,8,56,3.0004793913793031,2.7033806263650031
9,8,57,3.0001220878056305,1.7033782607370132
9,8,58,5.0000609740770017,1.70264391571797
9,8,59,5.0004182776506774,2.70264628134596
9,8,60,3.0004793913793031,2.7033806263650031
9,8,61,3.0001220878056305,1.7033782607370132
9,9,64,4.9995706600529335,2.7026445599045426
9,9,65,4.9999403358387076,1.7026422028316317
9,9,66,6.9998785002524126,1.7034004784365659
9,9,67,6.9995088244666386,2.7034028355094781
9,9,68,4.9995706600529335,2.7026445599045426
9,9,69,4.9999403358387076,1.7026422028316317
9,10,72,6.9988831769342985,2.7038990423232212
9,10,73,7.0003632017159827,1.7039403096506121
9,10,74,9.000373658516617,1.7069303962540006
9,10,75,8.9988936337349337,2.706889128926611
9,10,76,6.9988831769342985,2.7038990423232212
9,10,77,7.0003632017159827,1.7039403096506121
9,11,80,0.000706789993869452,3.7052657233753825
9,11,81,0.00056673339608870191,2.7053179355971739
9,11,82,2.0005762115643475,2.7050035258785865
9,11,83,2.0007162681621278,3.7049513136567942
9,11,84,0.000706789993869452,3.7052657233753825
9,11,85,0.00056673339608870191,2.7053179355971739
9,12,88,2.0007188619796779,3.7039720278579411
9,12,89,2.0001361527884711,2.7040038367870842
9,12,90,4.0001071529529098,2.7027574473405007
9,12,91,4.0006898621441174,3.7027256384113576
9,12,92,2.0007188619796779,3.7039720278579411
9,12,93,2.0001361527884711,2.7040038367870842
9,13,96,4.0000273297848592,3.7025756117152078
9,13,97,4.0000300598441392,2.7025868697339139
9,13,98,5.9999679662267518,2.7025929482860027
9,13,99,5.9999652361674745,3.7025816902672966
9,13,100,4.0000273297848592,3.7025756117152078
9,13,101,4.0000300598441392,2.7025868697339139
9,14,104,5.9993035279048694,3.7027358053197417
9,14,105,5.9998881308632308,2.7027679171432335
9,14,106,7.9998587280530593,2.7040181841138673
9,14,107,7.9992741250946979,3.7039860722903755
9,14,108,5.9993035279048694,3.7027358053197417
9,14,109,5.9998881308632308,2.7027679171432335
9,15,112,7.9992806005749211,3.7049666398579242
9,15,113,7.9994113311304487,2.7050189540933451
9,15,114,9.9994206817069902,2.7053147526712213
9,15,115,9.9992899511514732,3.7052624384358004
9,15,116,7.9992806005749211,3.7049666398579242
9,15,117,7.9994113311304487,2.7050189540933451
9,16,120,1.0003898127964519,4.7035439188514134
9,16,121,1.0001891360862865,3.7036092534475542
9,16,122,3.0002023672441607,3.7031706568697533
9,16,123,3.0004030439543259,4.7031053222736148
