step,block,vidx,x,y
1,2,73,3.36592,4.4867699999999999
1,2,74,3.4399999999999999,4.4900000000000002
1,2,75,3.5140799999999999,4.4867699999999999
1,2,76,3.5876000000000001,4.4770899999999996
1,2,77,3.6600000000000001,4.4610399999999997
1,2,78,3.7307199999999998,4.4387400000000001
1,2,79,3.7992300000000001,4.4103599999999998
1,2,80,3.8650000000000002,4.3761200000000002
1,2,81,3.92754,4.3362800000000004
1,2,82,3.98637,4.2911400000000004
1,2,83,4.0410399999999997,4.2410399999999999
1,2,84,4.0911400000000002,4.1863700000000001
1,2,85,4.1362800000000002,4.1275399999999998
1,3,88,2.61896,3.8599999999999999
1,3,89,2.6412599999999999,3.93072
1,3,90,0.83271399999999995,3.9178440000000001
1,3,91,0,3.8999999999999999
1,3,92,0,1.8
1,3,93,0.211864,1.833898
1,3,94,2.5899999999999999,3.6400000000000001
1,3,95,2.5932300000000001,3.71408
1,3,96,2.6029100000000001,3.7875999999999999
1,3,97,2.61896,3.8599999999999999
1,3,98,2.6412599999999999,3.93072
1,4,101,1,0
1,4,102,3.2999999999999998,0
1,4,103,5.5,1.8
1,4,104,6.1018520000000001,1.932407
1,4,105,6.9622640000000002,3.0509430000000002
1,4,106,5.5,2.7000000000000002
1,4,107,5.1500000000000004,2.7999999999999998
1,4,108,2.8412890000000002,2.301612
1,4,109,1,0
1,4,110,3.2999999999999998,0
1,5,113,6.1018520000000001,1.932407
1,5,114,8,2.3500000000000001
1,5,115,8,3.2999999999999998
1,5,116,6.9622640000000002,3.0509430000000002
1,5,117,6.1018520000000001,1.932407
1,5,118,8,2.3500000000000001
1,6,121,8,5.5999999999999996
1,6,122,8,6
1,6,123,4.7999999999999998,6
1,6,124,3.8291230000000001,4.9408620000000001
1,6,125,5.7999999999999998,4.8300000000000001
1,6,126,7,5.4000000000000004
1,6,127,8,5.5999999999999996
1,6,128,8,6
1,7,131,4.7999999999999998,6
1,7,132,2,6
1,7,133,1.267943,5.0849279999999997
1,7,134,3.8291230000000001,4.9408620000000001
1,7,135,4.7999999999999998,6
1,7,136,2,6
1,8,139,1.267943,5.0849279999999997
1,8,140,1.2,5
1,8,141,0,4.0999999999999996
1,8,142,0,3.8999999999999999
1,8,143,0.83271399999999995,3.9178440000000001
1,8,144,2.8130310000000001,4.9980169999999999
1,8,145,1.267943,5.0849279999999997
1,8,146,1.2,5
1,9,149,0,1.8
1,9,150,0,0
1,9,151,1,0
1,9,152,2.8412890000000002,2.301612
1,9,153,2,2.1200000000000001
1,9,154,0,1.8
1,9,155,0,0
1,10,158,5.5,2.7000000000000002
1,10,159,8,3.2999999999999998
1,10,160,8,4.4000000000000004
1,10,161,6.8411210000000002,4.3130839999999999
1,10,162,5.5,2.7000000000000002
1,10,163,8,3.2999999999999998
1,11,166,4.8977560000000002,4.167332
1,11,167,8,4.4000000000000004
1,11,168,8,5.5999999999999996
1,11,169,7,5.4000000000000004
1,11,170,5.7999999999999998,4.8300000000000001
1,11,171,5.6883319999999999,4.8362809999999996
1,11,172,4.8977560000000002,4.167332
1,11,173,8,4.4000000000000004
2,1,0,4.2766888606909506,3.7865881944282287
2,1,1,4.2863030909975564,3.7131050426582259
2,1,2,4.2894662158147998,3.6390634135681368
2,1,3,4.2861687420145573,3.5650230143523651
2,1,4,4.2764211783220176,3.4915435483976522
2,1,5,4.2603040399489291,3.4191847057639309
2,1,6,4.2379378458136525,3.3485061688958111
2,1,7,4.2094930922643199,3.2800376265067568
2,1,8,4.1751902802823251,3.2143087577910814
2,1,9,4.1352898782843468,3.1518092553784509
2,1,10,4.0900923493258414,3.0930188095458786
2,1,11,4.0399381329653838,3.0383871187430609
2,1,12,3.9852176371234909,2.988323892951219
2,1,13,3.9263412534383173,2.9432188488692486
2,1,14,3.8637593319154737,2.9034117218940656
2,1,15,3.7979521890692074,2.8692022627617702
2,1,16,3.729410106069091,2.8408502413553061
2,1,17,3.6586633315199864,2.8185754409929666
2,1,18,3.5862420686875982,2.8025476713063897
2,1,19,3.5127064782784352,2.7928867625290645
2,1,20,3.4386166847276822,2.7896725659451507
2,1,21,3.3645327489957078,2.7929149696774882
2,1,22,3.2910147139072179,2.8026038723742541
2,1,23,3.2186225588121018,2.8186592095223042
2,1,24,3.1479162267889267,2.8409609376591649
2,1,25,3.0794256127971456,2.8693390453471967
2,1,26,3.0136805664570603,2.9035735474621034
2,1,27,2.9511708974110347,2.9434044875455805
2,1,28,2.8923763781034593,2.9885319320938275
2,1,29,2.8377467419274436,3.0386159743652099
2,1,30,2.7876916732303316,3.0932667415467536
2,1,31,2.7426008363705008,3.1520743751584814
2,1,32,2.7028138548017426,3.2145890472902425
2,1,33,2.6686303210677469,3.2803309534352119
2,1,34,2.6403098149377624,3.3488103019645501
2,1,35,2.6180718762031026,3.4194973299154166
2,1,36,2.6020860400218209,3.4918622838441191
2,1,37,2.5924718097152151,3.5653454356141228
2,1,38,2.5893086848979721,3.6393870647042119
2,1,39,0.20931457158533384,1.8346883130023488
2,1,40,1.9978757021025684,2.1202993162745485
2,1,41,5.1487842101278884,2.7993417483105221
2,1,42,5.4987259646544455,2.6993277409365044
2,1,43,6.8414339572588752,4.3113075016589013
2,1,44,4.89775670941534,4.166002189802537
2,1,45,4.1361740643422715,4.1263761031138664
2,1,46,4.1759610459110288,4.0638614309821044
2,1,47,4.2101445796450241,3.9981195248371368
2,1,48,4.2384650857750099,3.9296401763077977
2,1,49,4.2607030245096693,3.8589531483569313
2,1,50,4.2766888606909506,3.7865881944282287
2,1,51,4.2863030909975564,3.7131050426582259
2,2,54,4.0936989155459678,4.1850593798111948
2,2,55,4.1392205769274772,4.1260337089895875
2,2,56,4.9013552949715109,4.1654797500302401
2,2,57,5.6891008816216857,4.835866275746211
2,2,58,2.8095656806275353,4.9998017182957941
2,2,59,0.83300434169239712,3.9177325075819391
2,2,60,2.6435719122315517,3.9295531521604237
2,2,61,2.6716011604975938,3.9982421333602756
2,2,62,2.7055125345998938,4.0641797319243178
2,2,63,2.7450484771905925,4.1268747021710519
2,2,64,2.7899113286230679,4.1858458512022709
2,2,65,2.8397632149665664,4.2406420961561331
2,2,66,2.8942159804369876,4.290852498872896
2,2,67,2.9528613341118244,4.3360861905242691
2,2,68,3.0152506587990597,4.3760024695714037
2,2,69,3.0809050786063725,4.4103007670991765
2,2,70,3.149335482094179,4.4387206347377983
2,2,71,3.2200124875460698,4.4610417627803951
2,2,72,3.2924064332822067,4.4770939846527806
2,2,73,3.3659573429297596,4.4867572950310253
2,2,74,3.4401050161451545,4.4899518030973589
2,2,75,3.5142888606360105,4.4866678184197735
2,2,76,3.5879481721245754,4.4769157078193453
2,2,77,3.6605218543842883,4.4607760385029174
2,2,78,3.7314485872178462,4.4383694921834893
2,2,79,3.8001968051940693,4.4098668755891843
2,2,80,3.8662346629183459,4.3754891385808223
2,2,81,3.9290701373313932,4.3354973213686261
2,2,82,3.9882209929797034,4.2901925726297812
2,2,83,4.0432348051685789,4.2399161374300638
2,2,84,4.0936989155459678,4.1850593798111948
2,2,85,4.1392205769274772,4.1260337089895875
2,3,88,2.623567897286291,3.8590426289329161
2,3,89,2.6459762663503001,3.9297400386247543
2,3,90,0.83420856181011693,3.9175581369417851
2,3,91,-4.0857687382965698e-07,3.9000360921266304
2,3,92,-0.0020433588069371862,1.8004536989563835
2,3,93,0.21022956083126498,1.8342639470738193
2,3,94,2.5943424857946118,3.6390974517200001
2,3,95,2.5976502847765035,3.7131614850795844
2,3,96,2.6074189841880298,3.7866631635000227
2,3,97,2.623567897286291,3.8590426289329161
2,3,98,2.6459762663503001,3.9297400386247543
2,4,101,0.99301755506064393,0.00066053011060791724
2,4,102,3.3001135231173806,-9.0155338097861197e-05
2,4,103,5.4999849676680395,1.7999784565340267
2,4,104,6.1031850662167688,1.9322468872684206
2,4,105,6.961953946496541,3.0509908985021625
2,4,106,5.496526966090145,2.7003717859455572
2,4,107,5.145062922466578,2.800529723955699
2,4,108,2.8311439975247956,2.3026774407008861
2,4,109,0.99301755506064393,0.00066053011060791724
2,4,110,3.3001135231173806,-9.0155338097861197e-05
2,5,113,6.1008276611220538,1.9324927774386818
2,5,114,8.0000466941221706,2.3499546664973718
2,5,115,7.9999737591206745,3.3000365187841143
2,5,116,6.9616538083729242,3.0510494101695484
2,5,117,6.1008276611220538,1.9324927774386818
2,5,118,8.0000466941221706,2.3499546664973718
2,6,121,8.004036890131081,5.5982190010936117
2,6,122,7.999972132500071,6.0000400259009119
2,6,123,4.7913411156048618,6.0039484770178237
2,6,124,3.8286083213399165,4.9411745059916345
2,6,125,5.8059277244553211,4.8274005884824343
2,6,126,7.0033720761668352,5.3985298796639967
2,6,127,8.004036890131081,5.5982190010936117
2,6,128,7.999972132500071,6.0000400259009119
2,7,131,4.7939756459155856,6.0043517322790638
2,7,132,1.9999633689168637,6.00005777919697
2,7,133,1.2748519512867136,5.0819783652385446
2,7,134,3.8314019637525001,4.941543343513481
2,7,135,4.7939756459155856,6.0043517322790638
2,7,136,1.9999633689168637,6.00005777919697
2,8,139,1.2678340677330939,5.0849858568567887
2,8,140,1.1999508350921853,5.0000369686324486
2,8,141,1.0869636398164629e-05,4.0999764132518663
2,8,142,0.00034273309673906192,3.8998736211194887
2,8,143,0.83402176712827791,3.9174478266489099
2,8,144,2.8149118252191867,4.997512571676566
2,8,145,1.2678340677330939,5.0849858568567887
2,8,146,1.1999508350921853,5.0000369686324486
2,9,149,-0.015609543587719169,1.7997420527488355
2,9,150,-5.917968942464099e-05,3.9315323537578509e-06
2,9,151,1.0034529414748312,-0.00022250427297295711
2,9,152,2.8313249359008643,2.3006377045524222
2,9,153,1.988650189603318,2.1192426249100005
2,9,154,-0.015609543587719169,1.7997420527488355
2,9,155,-5.917968942464099e-05,3.9315323537578509e-06
2,10,158,5.4968727649206546,2.6998798951841905
2,10,159,8.000051628358861,3.2999525530630889
2,10,160,7.9999839794074639,4.4000224777860195
2,10,161,6.8396196526367437,4.3130849522491843
2,10,162,5.4968727649206546,2.6998798951841905
2,10,163,8.000051628358861,3.2999525530630889
2,11,166,4.8988680218939411,4.1652445081070342
2,11,167,8.0000759755579001,4.3999703680571818
2,11,168,7.9981445752163385,5.5990438728776279
2,11,169,6.9986797296542278,5.3984770372530901
2,11,170,5.7998530500736249,4.8280516206780213
2,11,171,5.688198754492551,4.8342472305366959
2,11,172,4.8988680218939411,4.1652445081070342
2,11,173,8.0000759755579001,4.3999703680571818
