step,oc_iter,contact,mtype,m0_0,m0_prev,m0_new,o3,o4,t3,w0
1,0,1,0,2,2,1,-0.00073860988617042024,0.0017967385727643559,0,3.1500000000000004
1,0,2,0,2,2,1,-0.00077911429925211844,0.0017795449198392392,0,3.1500000000000004
1,0,3,0,2,2,1,-0.00055505772629429312,0.0016293947179134361,0,3.1500000000000004
1,0,4,0,2,2,2,-0.002634929153748568,0.0025620246142051112,1493.1121245363656,3.1500000000000004
1,0,5,0,2,2,2,-0.00010681732270110887,-0.0010221948893463671,1493.1121245363656,3.1500000000000004
1,0,6,0,2,2,1,-0.0023686747304286749,0.0035347661926658194,0,3.1500000000000004
1,0,7,0,2,2,1,-0.0011327868134197727,0.0019477354821882198,0,3.1500000000000004
1,0,8,0,2,2,1,-0.0019172237733708637,0.0011836801826599819,0,3.1500000000000004
1,0,9,0,2,2,1,-0.0012016770026868785,0.00094990296489016947,0,3.1500000000000004
1,0,10,0,0,2,2,-0.0015133944139457214,0.00023656729122411259,0,3.1500000000000004
1,0,11,0,2,2,1,-0.0011620638487231535,0.0030220150239933736,0,3.1500000000000004
1,0,12,0,2,2,1,-0.00055854863604089255,0.00061541220764954824,0,3.1500000000000004
1,0,13,0,2,2,1,-0.00065024189847645282,0.0012627044891533128,0,3.1500000000000004
1,0,14,0,2,2,1,-0.00071739254127929902,0.0012257981718675867,0,3.1500000000000004
1,0,15,0,2,2,2,-0.0012274224323079301,-0.00011309937339405528,1048.8857807868071,3.1500000000000004
1,0,16,0,2,2,2,-0.0026095237786183758,-0.00066844772494145069,1048.8857807868071,3.1500000000000004
1,0,17,0,2,2,0,0.0012550254299593406,9.346043578355087e-307,0,3.1500000000000004
1,0,18,0,2,2,2,-0.00085056140284427248,0.00035162836251162384,0,3.1500000000000004
1,0,19,0,2,2,2,-0.00085830708628289922,0.0003322698373671582,0,3.1500000000000004
1,0,20,0,2,2,0,0.00049470022741802868,2.2252453186165022e-307,0,3.1500000000000004
1,0,21,0,2,2,1,-4.9891526667451493e-05,-0.0021854364051384148,0,3.1500000000000004
1,0,22,0,2,2,1,-0.00078338990861197473,0.00068037621882851055,0,3.1500000000000004
1,0,23,0,2,2,1,-0.0018356791816072789,0.0028933083760498343,0,3.1500000000000004
1,0,24,0,2,2,1,-0.00025735916941907699,0.0018139061444926471,0,3.1500000000000004
1,0,25,0,2,2,1,-0.002455902170748793,0.0033720958542655839,0,3.1500000000000004
1,0,26,0,2,2,2,-0.0041427092197549847,0.0023375659911797587,1127.8773345612544,3.1500000000000004
1,0,27,0,2,2,2,-0.0010936920026837485,0.00091381103594034233,1127.8773345612544,3.1500000000000004
1,0,28,0,2,2,2,-0.00078549682145911449,0.0012181426046813644,517.80864545384884,3.1500000000000004
1,0,29,0,2,2,2,0.0010238180748894036,0.0005293547585435278,517.80864545384884,3.1500000000000004
1,0,30,0,2,2,1,-4.3592815196136274e-05,0.00044003776846211908,0,3.1500000000000004
1,0,31,0,2,2,1,-0.00015493914778120699,0.0003451885940829911,0,3.1500000000000004
1,0,32,0,2,2,1,-0.0017439436598879316,0.0021144084212295811,0,3.1500000000000004
1,0,33,0,2,2,1,-0.0017381274050661407,0.0021708727848298278,0,3.1500000000000004
1,0,34,0,2,2,2,-0.00190702369908383,0.0011594442820778137,705.59046016262164,3.1500000000000004
1,0,35,0,2,2,2,-0.00050279372489508078,0.00036083063743829678,705.59046016262164,3.1500000000000004
1,0,36,0,2,2,2,-0.0032470540405622607,0.0011206356343978355,1473.7505705609583,3.1500000000000004
1,0,37,0,2,2,2,-0.0060638306340905224,0.002357334904054236,1473.7505705609583,3.1500000000000004
1,0,38,0,2,2,0,0.0001667159330301458,8.4555930252886309e-307,0,3.1500000000000004
1,0,39,0,0,2,2,-0.00060297284120755946,-0.00012755265954277612,0,3.1500000000000004
1,0,40,0,2,2,1,-0.00046240563547019219,-0.00040746677861486561,0,3.1500000000000004
1,0,41,0,2,2,1,-9.7654399578548469e-05,5.604141173139575e-05,0,3.1500000000000004
1,0,42,0,2,2,0,2.3800431898714893e-06,0,0,3.1500000000000004
1,0,43,0,2,2,2,-0.0020218793148099462,0.0017623504333847898,718.39673040441244,3.1500000000000004
1,0,44,0,2,2,2,-0.00054417071239476901,0.0011249340721676711,718.39673040441244,3.1500000000000004
1,0,45,0,2,2,1,-0.00096689661372390977,0.0028178199040602,0,3.1500000000000004
1,0,46,0,2,2,1,-0.0021987218536847083,0.0020100899561006544,0,3.1500000000000004
1,0,47,1,0,3,3,-0.0007283972382762364,0,0,3.1500000000000004
1,0,48,0,2,2,1,-0.0010209680727492057,0.0010321676553926554,0,3.1500000000000004
1,0,49,0,2,2,1,-0.0012416300673227007,0.00075239236432140014,0,3.1500000000000004
1,0,50,0,2,2,1,-0.0021239003379494798,0.0012678881897114388,0,3.1500000000000004
1,0,51,0,2,2,1,-0.00016901761933050473,-0.0007988049466463161,0,3.1500000000000004
1,0,52,0,2,2,1,-0.0025131220554648497,0.0028003366597793055,0,3.1500000000000004
1,0,53,0,2,2,1,-7.4514053617693088e-05,4.2723682051996754e-05,0,3.1500000000000004
1,0,54,0,2,2,1,-0.0010392664526196848,0.0012720541986215917,0,3.1500000000000004
1,1,1,0,2,1,1,-0.00071090906194397265,0.0035710004889321608,0,3.1500000000000004
1,1,2,0,2,1,1,-0.00079160548411121392,0.0035539790984454801,0,3.1500000000000004
1,1,3,0,2,1,1,-0.0005023007003909371,0.0030268076502213991,0,3.1500000000000004
1,1,4,0,2,2,2,-0.0032754559819873274,0.0038340659970679241,1493.1121245363656,3.1500000000000004
1,1,5,0,2,2,2,-0.00089166536413076822,0.00047223635064243182,1493.1121245363656,3.1500000000000004
1,1,6,0,2,1,1,-0.0027445784506886315,0.0078626002412711931,0,3.1500000000000004
1,1,7,0,2,1,1,-0.00012252042398588174,0.0039031859121229405,0,3.1500000000000004
1,1,8,0,2,1,1,-0.0019481211158959017,0.0033844686587382717,0,3.1500000000000004
1,1,9,0,2,1,1,-0.00040233298786094103,0.002399420107383937,0,3.1500000000000004
1,1,10,0,0,2,1,-0.0015297560706306204,0.0018917962866699474,0,3.1500000000000004
1,1,11,0,2,1,1,-0.00091204309643049073,0.012630260405569495,0,3.1500000000000004
1,1,12,0,2,1,1,-0.00071747907905770692,0.0080973752113915679,0,3.1500000000000004
1,1,13,0,2,1,1,-0.0004212049863443738,0.0092666196238540555,0,3.1500000000000004
1,1,14,0,2,1,1,-0.00092033589760005731,0.0092304174222017036,0,3.1500000000000004
1,1,15,0,2,2,2,-0.0017782462128963254,0.00076029707641401872,1048.8857807868071,3.1500000000000004
1,1,16,0,2,2,2,-0.0025316789142889253,-0.0002064478065201546,1048.8857807868071,3.1500000000000004
1,1,17,0,2,0,0,0.0009638895595613635,9.346043578355087e-307,0,3.1500000000000004
1,1,18,0,2,2,1,-0.00081514260455975277,0.0010687692191074084,0,3.1500000000000004
1,1,19,0,2,2,1,-0.00083913975338535305,0.0010500289287456916,0,3.1500000000000004
1,1,20,0,2,0,0,0.00018104654149163192,2.2252453186165022e-307,0,3.1500000000000004
1,1,21,0,2,1,1,-0.00017165244200895765,-0.0024082580492882739,0,3.1500000000000004
1,1,22,0,2,1,1,-0.00062002879646377504,0.0014699702015565693,0,3.1500000000000004
1,1,23,0,2,1,1,-0.0017550588418117521,0.0048913860815492406,0,3.1500000000000004
1,1,24,0,2,1,1,-9.182334894191504e-05,0.0042640400826322068,0,3.1500000000000004
1,1,25,0,2,1,1,-0.0021191619937906032,0.0077126701576270421,0,3.1500000000000004
1,1,26,0,2,2,2,-0.0045719363112758536,0.0035982757439329254,1127.8773345612544,3.1500000000000004
1,1,27,0,2,2,2,-0.00073940251910033694,0.00076449678263621726,1127.8773345612544,3.1500000000000004
1,1,28,0,2,2,2,-0.0014314364977511477,0.0020549976914831206,517.80864545384884,3.1500000000000004
1,1,29,0,2,2,2,0.00064885511381085163,0.0017413031840847603,517.80864545384884,3.1500000000000004
1,1,30,0,2,1,2,-0.00010658695262554798,-0.0001891810380562683,0,3.1500000000000004
1,1,31,0,2,1,1,-0.00017008903317289182,0.00033952482652352493,0,3.1500000000000004
1,1,32,0,2,1,1,-0.0014478488421441945,0.013516208440901595,0,3.1500000000000004
1,1,33,0,2,1,1,-0.0014758113100586119,0.013467063664263614,0,3.1500000000000004
1,1,34,0,2,2,2,-0.0020208776131063031,0.0012452190275283022,705.59046016262164,3.1500000000000004
1,1,35,0,2,2,2,-0.00027599030145663596,0.0001415826673972613,705.59046016262164,3.1500000000000004
1,1,36,0,2,2,2,-0.0014235637206922347,-0.0014620935271693098,1473.7505705609583,3.1500000000000004
1,1,37,0,2,2,2,-0.0087083915415987617,0.0058255193892924346,1473.7505705609583,3.1500000000000004
1,1,38,0,2,0,0,0.00010060799188447968,8.4555930252886309e-307,0,3.1500000000000004
1,1,39,0,0,2,1,-0.00038054670654813369,0.00046558024947677642,0,3.1500000000000004
1,1,40,0,2,1,2,-0.00056024522511397056,0.0002183985579427273,0,3.1500000000000004
1,1,41,0,2,1,1,-9.9820151049852412e-05,5.6124344825384304e-05,0,3.1500000000000004
1,1,42,0,2,0,0,-2.5094294073687257e-05,0,0,3.1500000000000004
1,1,43,0,2,2,2,-0.0016874142241786055,0.0020915373650185953,718.39673040441244,3.1500000000000004
1,1,44,0,2,2,2,-0.0018279520640038058,0.0021781686681315612,718.39673040441244,3.1500000000000004
