step,oc_iter,contact,mtype,m0_0,m0_prev,m0_new,o3,o4,t3,w0
1,2,12,0,2,1,1,-0.00076463995247899759,0.0082406620697070346,0,3.1500000000000004
1,2,13,0,2,1,1,-0.00044461950467319949,0.0094110551772260218,0,3.1500000000000004
1,2,14,0,2,1,1,-0.00095150567581870845,0.0093733800525834174,0,3.1500000000000004
1,2,15,0,2,2,2,-0.0018472486408238054,0.0010117637003739782,1048.8857807868071,3.1500000000000004
1,2,16,0,2,2,2,-0.0023983952192655903,4.9726121904848112e-05,1048.8857807868071,3.1500000000000004
1,2,17,0,2,0,0,0.0007697587245397902,0,0,3.1500000000000004
1,2,18,0,2,1,1,-0.00066434907941758455,0.0015534424480873454,0,3.1500000000000004
1,2,19,0,2,1,1,-0.00069936217638673381,0.0015379931232192355,0,3.1500000000000004
1,2,20,0,2,0,0,3.6702011061076177e-05,0,0,3.1500000000000004
1,2,21,0,2,1,1,-0.00013740486322289024,-0.0023745841931316802,0,3.1500000000000004
1,2,22,0,2,1,1,-0.00054335047556664342,0.00151566163855826,0,3.1500000000000004
1,2,23,0,2,1,1,-0.0015388668341756769,0.0041290135611008558,0,3.1500000000000004
1,2,24,0,2,1,1,-0.00013514241949841944,0.0039614548337223122,0,3.1500000000000004
1,2,25,0,2,1,1,-0.0019121730419685305,0.0068764974737111819,0,3.1500000000000004
1,2,26,0,2,2,2,-0.0046077092860744408,0.0041422318880117524,1127.8773345612544,3.1500000000000004
1,2,27,0,2,2,2,-0.00067160343357108789,0.00093661011072111798,1127.8773345612544,3.1500000000000004
1,2,28,0,2,2,2,-0.0011330946964513732,0.0015672968737657916,517.80864545384884,3.1500000000000004
1,2,29,0,2,2,2,0.00061185059109123622,0.0014083802833887579,517.80864545384884,3.1500000000000004
1,2,30,0,2,2,1,-0.00011486120002190264,0.00016159525104144219,0,3.1500000000000004
1,2,31,0,2,1,1,-0.00017494430402471871,0.00044383010317704035,0,3.1500000000000004
1,2,32,0,2,1,1,-0.0013404957207208063,0.0138887394649232,0,3.1500000000000004
1,2,33,0,2,1,1,-0.0013925938835927579,0.013844808272512532,0,3.1500000000000004
1,2,34,0,2,2,2,-0.0020381900718957169,0.0012850428733172726,705.59046016262164,3.1500000000000004
1,2,35,0,2,2,2,-0.00028752160278185676,0.00016199862710991156,705.59046016262164,3.1500000000000004
1,2,36,0,2,2,2,-0.0014575322168862757,-0.0013948244093204163,1473.7505705609583,3.1500000000000004
1,2,37,0,2,2,2,-0.0084635418573575875,0.0059399355329146754,1473.7505705609583,3.1500000000000004
1,2,38,0,2,0,0,8.8631818425750333e-05,0,0,3.1500000000000004
1,2,39,0,0,1,1,-0.00033898623437411809,0.00047696865941026546,0,3.1500000000000004
1,2,40,0,2,2,1,-0.00052964954987414848,0.00024874445392122311,0,3.1500000000000004
1,2,41,0,2,1,1,-9.8782654808708765e-05,5.7206471946553277e-05,0,3.1500000000000004
1,2,42,0,2,0,0,-3.3209750481108471e-05,0,0,3.1500000000000004
1,2,43,0,2,2,2,-0.0017658945896548532,0.0022651834230404009,718.39673040441244,3.1500000000000004
1,2,44,0,2,2,2,-0.0016343961627158386,0.0018647486033912255,718.39673040441244,3.1500000000000004
1,2,45,0,2,1,1,-0.00032040443852709196,0.0050811662462605421,0,3.1500000000000004
1,2,46,0,2,1,1,-0.0027156422857648539,0.0043064962962374781,0,3.1500000000000004
1,2,47,1,0,3,3,-0.00012604405577388187,0,0,3.1500000000000004
1,2,48,0,2,1,1,-0.00093359505751401824,0.0044013072617356775,0,3.1500000000000004
1,2,49,0,2,1,1,-0.0019775352989990546,0.0040413404048280964,0,3.1500000000000004
1,2,50,0,2,1,1,-0.0019501313490209614,0.0055733128420674466,0,3.1500000000000004
1,2,51,0,2,2,1,-0.00018199718299999129,0.00092708057992398551,0,3.1500000000000004
1,2,52,0,2,1,1,-0.0024133915414410586,0.0057146848466300979,0,3.1500000000000004
1,2,53,0,2,1,1,-6.4407795553936268e-05,9.8854214263001682e-05,0,3.1500000000000004
1,2,54,0,2,1,1,-0.00086143772301809185,0.0021073896917067989,0,3.1500000000000004
1,3,1,0,2,1,1,-0.00062953579170224529,0.003915466358230037,0,3.1500000000000004
1,3,2,0,2,1,1,-0.00071805482608656708,0.0039001996133255345,0,3.1500000000000004
1,3,3,0,2,1,1,-0.00041136510442793658,0.0032644393928665111,0,3.1500000000000004
1,3,4,0,2,2,2,-0.0032254022742419729,0.0038748153752207609,1493.1121245363656,3.1500000000000004
1,3,5,0,2,2,2,-0.00098269419114100048,0.00074777667049858376,1493.1121245363656,3.1500000000000004
1,3,6,0,2,1,1,-0.0027615998375148595,0.008020743024993237,0,3.1500000000000004
1,3,7,0,2,0,0,8.6211291097381665e-05,0.0038065127284983582,0,3.1500000000000004
1,3,8,0,2,1,1,-0.0017989617877045923,0.0035481996299568685,0,3.1500000000000004
1,3,9,0,2,1,1,-0.00017274236088403837,0.0024863719633406579,0,3.1500000000000004
1,3,10,0,0,1,1,-0.0013725538193192167,0.0020803697034664109,0,3.1500000000000004
1,3,11,0,2,1,1,-0.00087884267659744551,0.012642996342640192,0,3.1500000000000004
1,3,12,0,2,1,1,-0.00076146014458973281,0.008159912473211765,0,3.1500000000000004
1,3,13,0,2,1,1,-0.00044699732913147704,0.0093215763782093352,0,3.1500000000000004
1,3,14,0,2,1,1,-0.00094905449505556648,0.0092839032330713066,0,3.1500000000000004
1,3,15,0,2,2,2,-0.0018445549959662038,0.0010132645497492455,1048.8857807868071,3.1500000000000004
1,3,16,0,2,2,2,-0.002339834019310769,1.6160179843820647e-05,1048.8857807868071,3.1500000000000004
1,3,17,0,2,0,0,0.00074624044415783856,0,0,3.1500000000000004
1,3,18,0,2,1,1,-0.00066790443552280899,0.0019719443718865205,0,3.1500000000000004
1,3,19,0,2,1,1,-0.00071239518686855535,0.0019563071696154406,0,3.1500000000000004
1,3,20,0,2,0,0,1.5920422558997843e-05,0,0,3.1500000000000004
1,3,21,0,2,1,1,-0.0001257757158447932,-0.0023102103732535045,0,3.1500000000000004
1,3,22,0,2,1,1,-0.00052686613041206924,0.0017133752997336093,0,3.1500000000000004
1,3,23,0,2,1,1,-0.0015597515532345704,0.0039695360020758266,0,3.1500000000000004
1,3,24,0,2,1,1,-0.00011807917127021843,0.0044786912007482322,0,3.1500000000000004
1,3,25,0,2,1,1,-0.0018785069224527844,0.0076722413459749802,0,3.1500000000000004
1,3,26,0,2,2,2,-0.004490460440769505,0.0038642325196797996,1127.8773345612544,3.1500000000000004
1,3,27,0,2,2,2,-0.00066727497553433,0.00092401913763709616,1127.8773345612544,3.1500000000000004
1,3,28,0,2,2,2,-0.001145723917520007,0.0015703714748593364,517.80864545384884,3.1500000000000004
1,3,29,0,2,2,2,0.00060132296232195763,0.0014154306517216537,517.80864545384884,3.1500000000000004
1,3,30,0,2,1,2,-0.00013144872859094576,-0.00028099745362355686,0,3.1500000000000004
1,3,31,0,2,1,1,-0.0001808608195612835,0.0003228743562526731,0,3.1500000000000004
1,3,32,0,2,1,1,-0.0013400562759666825,0.01381913866548007,0,3.1500000000000004
1,3,33,0,2,1,1,-0.001393002423825077,0.013765715175017663,0,3.1500000000000004
1,3,34,0,2,2,2,-0.0020398533115975614,0.0012872175978380343,705.59046016262164,3.1500000000000004
1,3,35,0,2,2,2,-0.00028467591154369986,0.00015850736964183169,705.59046016262164,3.1500000000000004
1,3,36,0,2,2,2,-0.0014630309724568398,-0.0013709366506750274,1473.7505705609583,3.1500000000000004
1,3,37,0,2,2,2,-0.0084714160528191629,0.0059609576076930758,1473.7505705609583,3.1500000000000004
1,3,38,0,2,0,0,0.0001001902948794189,0,0,3.1500000000000004
1,3,39,0,0,1,1,-0.00035566728289601856,0.00038979698165520995,0,3.1500000000000004
1,3,40,0,2,1,1,-0.00050132903795304534,0.0001646307960847473,0,3.1500000000000004
1,3,41,0,2,1,1,-9.8942413491211759e-05,5.748606622839668e-05,0,3.1500000000000004
1,3,42,0,2,0,0,-2.1631820212473942e-05,0,0,3.1500000000000004
1,3,43,0,2,2,2,-0.0016996519399810617,0.0022606812394921935,718.39673040441244,3.1500000000000004
1,3,44,0,2,2,2,-0.0018813210109561457,0.0020675371977557501,718.39673040441244,3.1500000000000004
1,3,45,0,2,1,1,-0.00034215020099119775,0.0049497465344875155,0,3.1500000000000004
1,3,46,0,2,1,1,-0.002671765774868007,0.0041807232101439169,0,3.1500000000000004
1,3,47,1,0,3,3,-0.00014972161520174546,0,0,3.1500000000000004
1,3,48,0,2,1,1,-0.00093285731961455264,0.0043458590960698843,0,3.1500000000000004
1,3,49,0,2,1,1,-0.0019633138535719297,0.0039877419549600454,0,3.1500000000000004
1,3,50,0,2,1,1,-0.0019634788818545983,0.0056215994204579477,0,3.1500000000000004
1,3,51,0,2,1,1,-0.00010133083679399646,0.0020208545164587732,0,3.1500000000000004
1,3,52,0,2,1,1,-0.0024395461257458741,0.0061123314331225347,0,3.1500000000000004
1,3,53,0,2,1,1,-6.4776585160203866e-05,9.9666676038044072e-05,0,3.1500000000000004
1,3,54,0,2,1,1,-0.00086838777808836564,0.0022696938842787263,0,3.1500000000000004
