step,contact,m0_0,m0_1,m0_2,o3,o4,o5,o0,o1,o2
2,13,0,0,1,-0.00050089256755789138,3.1500000000000002e-13,0.90159091708337735,-0.00050089256755789138,3.1500000000000002e-13,1.0039664205050767
2,14,0,0,1,-0.00093371619672370559,3.1500000000000002e-13,0.42684040335831702,-0.00093371619672370559,3.1500000000000002e-13,0.0092943448371177479
2,15,2,0,2,-0.0015922931238433686,0.00032987055182109241,1.0489694403354328,-0.0015922931238433686,0.00032987055182109241,0
2,16,2,0,2,-0.0025742833786865475,-0.00050154037150356768,1.0492193221225845,-0.0025742833786865475,-0.00050154037150356768,-0
2,17,0,0,0,0,0,0.973984575059334,0,0,0.37364638321912919
2,18,0,0,1,-0.0010537338273751838,3.1500000000000002e-13,0.00058157649081565254,-0.0010537338273751838,3.1500000000000002e-13,1.0015252153890208
2,19,0,0,1,-0.0010797784369246744,3.1500000000000002e-13,0.97398456440140813,-0.0010797784369246744,3.1500000000000002e-13,0.00058438358968268989
2,20,0,0,0,0,0,0.90476254332144102,0,0,0.99938920263868591
2,21,0,0,1,-0.00017189390273061211,-3.1500000000000002e-13,0.90476255142507267,-0.00017189390273061211,-3.1500000000000002e-13,0.99898171808149416
2,22,0,0,1,-0.0007376358852001617,3.1500000000000002e-13,0.93176782957922988,-0.0007376358852001617,3.1500000000000002e-13,0.35389387755277735
2,23,0,0,1,-0.0022554819323698512,3.1500000000000002e-13,0.93176722844275295,-0.0022554819323698512,3.1500000000000002e-13,0.059277502945518146
2,24,0,0,1,-0.00016670447402440422,3.1500000000000002e-13,0.51171657416221417,-0.00016670447402440422,3.1500000000000002e-13,0.35483432785313967
2,25,0,0,1,-0.0025882362823889983,3.1500000000000002e-13,0.51171493549879743,-0.0025882362823889983,3.1500000000000002e-13,0.39984444031115429
2,26,2,0,2,-0.0047756922225174817,0.0029350865722332677,1.1265539582739663,-0.0047756922225174817,0.0029350865722332677,-0
2,27,2,0,2,-0.00077135578446745751,0.00047828387223107537,1.126556420457187,-0.00077135578446745751,0.00047828387223107537,0
2,28,2,0,2,-0.0013984502519668667,0.0019630327262149293,0.51652565279454965,-0.0013984502519668667,0.0019630327262149293,0
2,29,2,0,2,0.0010427206141773325,0.001529901502373348,0.51652586146166724,0.0010427206141773325,0.001529901502373348,-0
2,30,2,0,2,-0.0001536971124947637,-0.00032918201645704034,0.41697342196475418,-0.0001536971124947637,-0.00032918201645704034,-0
2,31,0,0,1,-0.00019957582430111645,3.1500000000000002e-13,0.41680885972257359,-0.00019957582430111645,3.1500000000000002e-13,0.00029459190381428879
2,32,0,0,1,-0.0017540642276317048,3.1500000000000002e-13,0.10745112050398734,-0.0017540642276317048,3.1500000000000002e-13,0.0055419033655998966
2,33,0,0,1,-0.001760280561653748,3.1500000000000002e-13,0.10745112050398734,-0.001760280561653748,3.1500000000000002e-13,0.11146874646466665
2,34,2,0,2,-0.0018724368476633324,0.00095896195881730651,0.70521716615122787,-0.0018724368476633324,0.00095896195881730651,0
2,35,2,0,2,-0.00023477146118338385,6.3085061079799228e-05,0.70521777666473318,-0.00023477146118338385,6.3085061079799228e-05,-0
2,36,2,0,2,-0.0015719948537167999,-0.0017781129960777878,1.4707720817724235,-0.0015719948537167999,-0.0017781129960777878,-0
2,37,2,0,2,-0.0082763605736937002,0.0046042057066737734,1.4698703170720935,-0.0082763605736937002,0.0046042057066737734,0
2,38,0,0,0,0,0,0.75313887853527894,0,0,0.41476212014549368
2,39,0,0,1,-0.00045035038078600458,3.1500000000000002e-13,0,-0.00045035038078600458,3.1500000000000002e-13,1.001353026004997
2,40,2,0,2,-0.00063451841980554052,0.00020797796331388553,0.75313881452236575,-0.00063451841980554052,0.00020797796331388553,0
2,41,0,0,1,-0.00010911806461804919,3.1500000000000002e-13,0.53382649271336835,-0.00010911806461804919,3.1500000000000002e-13,1.9085830518456997e-05
2,42,0,0,0,0,0,0.53382649271336835,0,0,0.41483698158612103
2,43,2,0,2,-0.0014798860587122425,0.0015730187154973294,0.71612696583942481,-0.0014798860587122425,0.0015730187154973294,-0
2,44,2,0,2,-0.0017596389425071359,0.002177478795460749,0.71612680634647585,-0.0017596389425071359,0.002177478795460749,0
2,45,0,0,1,-0.00072751821408980136,3.1500000000000002e-13,0.055906419933471417,-0.00072751821408980136,3.1500000000000002e-13,1.0536198435968003
2,46,0,0,1,-0.0035115246231571815,3.1500000000000002e-13,0.66149495653454204,-0.0035115246231571815,3.1500000000000002e-13,0.003701749563603422
2,47,0,0,3,-0.00044630693528910289,0,0,0,-0.00044630693528910289,0
2,48,0,0,1,-0.00096795338418917258,3.1500000000000002e-13,0.50770708328290193,-0.00096795338418917258,3.1500000000000002e-13,1.0039642577847876
2,49,0,0,1,-0.0019268318895886397,3.1500000000000002e-13,0.66149658054293148,-0.0019268318895886397,3.1500000000000002e-13,0.0027771825411107049
2,50,0,0,1,-0.0022267469663004909,3.1500000000000002e-13,0.50770708328290193,-0.0022267469663004909,3.1500000000000002e-13,0.0048979324724710161
2,51,2,0,2,-7.8690852247340578e-05,0.0029684192777379888,0.77057347539454335,-7.8690852247340578e-05,0.0029684192777379888,0.39672806989082837
2,52,0,0,1,-0.0030939858028386658,3.1500000000000002e-13,0.77057193130642143,-0.0030939858028386658,3.1500000000000002e-13,0.0051071314668721963
2,53,0,0,1,-6.4967111674861324e-05,3.1500000000000002e-13,0.58173734022745083,-6.4967111674861324e-05,3.1500000000000002e-13,2.2893870415550768e-05
2,54,0,0,1,-0.0011102978505571836,3.1500000000000002e-13,0.58173734022745083,-0.0011102978505571836,3.1500000000000002e-13,0.37412870252323799
2,1,0,1,2,-0.00080721109926918137,-1.2377033141068198e-05,0.37979829165261081,-0.00097890089449837684,3.1500000000000002e-13,1.0046773331877663
2,2,0,1,2,-0.00088743498608930059,-8.5728651479641179e-06,0.0017719978290373166,-0.0010595269737056763,3.1500000000000002e-13,0.0018182652655008684
2,3,0,1,1,-0.00028035252870079532,0.00014082083724337209,0.37979829165261081,-0.00073627589762329004,3.1500000000000002e-13,0.0039587082690300899
2,4,2,2,2,-0.0028298771046482603,0.0036431464941026888,1.4933363265957549,-0.0030860549820707294,0.0032266566982887997,-0
2,5,2,2,2,-0.00086876591593542795,0.00044219005957037735,1.4933370664500363,-0.00080735135305379832,0.00018927416804814031,0
2,6,0,1,2,-0.0032814267851222854,-0.00064915252986669323,1.1831911808683129,-0.0030338670663980897,3.1500000000000002e-13,0.73502611542308693
2,7,0,1,2,-0.00052413611158384267,-0.00029480024090790561,0.18093470619634811,-0.00060388452637362769,3.1500000000000002e-13,1.0095991011425762
2,8,0,1,2,-0.0019691215789808428,-0.0002240544047295914,1.1831911808683129,-0.0021791274038539081,3.1500000000000002e-13,0.00086809051949157082
2,9,0,1,2,-0.00054346106624176746,-0.00037798607904982969,0.18093488456665424,-0.00079095027186949036,3.1500000000000002e-13,1.0057037355301528
2,10,0,1,2,-0.0013104826344863354,-0.00020839145672069248,0,-0.001712680531834568,3.1500000000000002e-13,0.0009482773095796876
2,11,0,1,2,-0.0012231405402622242,-0.00062419707357280632,0.90159091708337735,-0.0011374833017731333,3.1500000000000002e-13,0.11119884869054797
2,12,0,1,2,-0.00073090379605901068,-0.00044657315392339413,0.4268405153954799,-0.0006921177060750152,3.1500000000000002e-13,0.73514982633524584
2,13,0,1,2,-0.00056041643189410207,-0.00052323750558715457,0.90159091708337735,-0.00050089256755789138,3.1500000000000002e-13,1.0039664205050767
2,14,0,1,2,-0.00096544778503829948,-0.00052613776766337068,0.42684040335831702,-0.00093371619672370559,3.1500000000000002e-13,0.0092943448371177479
2,15,2,2,2,-0.001280077509867156,0.00048675827805123092,1.0489694403354328,-0.0015922931238433686,0.00032987055182109241,0
2,16,2,2,2,-0.0029727188069998368,-0.0002172700139391925,1.0492193221225845,-0.0025742833786865475,-0.00050154037150356768,-0
2,17,0,0,0,0.00096361972334953042,0,0.973984575059334,0,0,0.37364638321912919
2,18,0,1,1,-0.00078617807133890148,0.00060612701302484437,0.00058157649081565254,-0.0010537338273751838,3.1500000000000002e-13,1.0015252153890208
2,19,0,1,1,-0.00082602415939784721,0.0006120137057890984,0.97398456440140813,-0.0010797784369246744,3.1500000000000002e-13,0.00058438358968268989
2,20,0,0,0,0.00045676899803123592,0,0.90476254332144102,0,0,0.99938920263868591
2,21,0,1,0,7.2697839277136516e-05,-3.1500000000000002e-13,0.90476255142507267,-0.00017189390273061211,-3.1500000000000002e-13,0.99898171808149416
2,22,0,1,1,-0.00087125068087030042,4.0152381993368805e-05,0.93176782957922988,-0.0007376358852001617,3.1500000000000002e-13,0.35389387755277735
2,23,0,1,2,-0.0022386775563932103,-0.00014117990116913149,0.93176722844275295,-0.0022554819323698512,3.1500000000000002e-13,0.059277502945518146
2,24,0,1,2,-0.00016064744643678029,-0.00044745377985392682,0.51171657416221417,-0.00016670447402440422,3.1500000000000002e-13,0.35483432785313967
2,25,0,1,2,-0.0028177292137571072,-0.00059043649262325681,0.51171493549879743,-0.0025882362823889983,3.1500000000000002e-13,0.39984444031115429
2,26,2,2,2,-0.0053040829013368219,0.0035787315013474062,1.1265539582739663,-0.0047756922225174817,0.0029350865722332677,-0
2,27,2,2,2,-0.00074472467685985548,0.00060964533099672755,1.126556420457187,-0.00077135578446745751,0.00047828387223107537,0
2,28,2,2,2,-0.0010984801344121745,0.0014070360722301537,0.51652565279454965,-0.0013984502519668667,0.0019630327262149293,0
2,29,2,2,2,0.001324105493632806,0.0012715821594716978,0.51652586146166724,0.0010427206141773325,0.001529901502373348,-0
2,30,2,2,0,8.8451312387017401e-05,-0.00032918201645704034,0.41697342196475418,-0.0001536971124947637,-0.00032918201645704034,-0
2,31,0,1,1,-0.00019042751119586419,0.00010504759229914017,0.41680885972257359,-0.00019957582430111645,3.1500000000000002e-13,0.00029459190381428879
2,32,0,1,2,-0.0017075111114687493,-0.00035673369619640822,0.10745112050398734,-0.0017540642276317048,3.1500000000000002e-13,0.0055419033655998966
2,33,0,1,2,-0.0017811390191251823,-0.00037275336365614862,0.10745112050398734,-0.001760280561653748,3.1500000000000002e-13,0.11146874646466665
2,34,2,2,2,-0.0018898033124034954,0.00095614053328827689,0.70521716615122787,-0.0018724368476633324,0.00095896195881730651,0
2,35,2,2,2,-0.00020371591689748251,6.4530805937034592e-05,0.70521777666473318,-0.00023477146118338385,6.3085061079799228e-05,-0
2,36,2,2,2,-0.001589918554065599,-0.0020818420733482576,1.4707720817724235,-0.0015719948537167999,-0.0017781129960777878,-0
2,37,2,2,2,-0.0084048368552229278,0.0048851316573831757,1.4698703170720935,-0.0082763605736937002,0.0046042057066737734,0
2,38,0,0,0,0.00015739384050184789,0,0.75313887853527894,0,0,0.41476212014549368
2,39,0,1,2,-0.00047110455085613975,-0.00015580796268782707,0,-0.00045035038078600458,3.1500000000000002e-13,1.001353026004997
2,40,2,2,2,-0.0005765999667736001,6.398341800131302e-05,0.75313881452236575,-0.00063451841980554052,0.00020797796331388553,0
2,41,0,1,2,-0.0001065161813618771,-2.0215752781575673e-06,0.53382649271336835,-0.00010911806461804919,3.1500000000000002e-13,1.9085830518456997e-05
2,42,0,0,0,3.971730221597566e-05,0,0.53382649271336835,0,0,0.41483698158612103
2,43,2,2,2,-0.0016206416577439423,0.0015478846748125576,0.71612696583942481,-0.0014798860587122425,0.0015730187154973294,-0
2,44,2,2,2,-0.0012868578228240122,0.00194986039307736,0.71612680634647585,-0.0017596389425071359,0.002177478795460749,0
2,45,0,1,2,-0.00071391782352650686,-0.0005151707829874904,0.055906419933471417,-0.00072751821408980136,3.1500000000000002e-13,1.0536198435968003
2,46,0,1,2,-0.0032506552032099327,-0.00044665767904888981,0.66149495653454204,-0.0035115246231571815,3.1500000000000002e-13,0.003701749563603422
2,47,0,3,3,-0.00040289351671098566,0,0,0,-0.00044630693528910289,0
2,48,0,1,1,-0.001009894000355276,0.00011698490517457398,0.50770708328290193,-0.00096795338418917258,3.1500000000000002e-13,1.0039642577847876
2,49,0,1,1,-0.0020023731213797006,0.00010125427775416533,0.66149658054293148,-0.0019268318895886397,3.1500000000000002e-13,0.0027771825411107049
2,50,0,1,1,-0.0024225173645407989,0.00037108819000640047,0.50770708328290193,-0.0022267469663004909,3.1500000000000002e-13,0.0048979324724710161
2,51,2,2,1,-0.00018846793685564633,0.0015546993607605474,0.77057347539454335,-7.8690852247340578e-05,0.0029684192777379888,0.39672806989082837
2,52,0,1,2,-0.0030308235543183046,-0.00079349427405765673,0.77057193130642143,-0.0030939858028386658,3.1500000000000002e-13,0.0051071314668721963
2,53,0,1,1,-6.1869704188079403e-05,5.6506376451722338e-06,0.58173734022745083,-6.4967111674861324e-05,3.1500000000000002e-13,2.2893870415550768e-05
2,54,0,1,1,-0.0012623083844644444,0.00037251749836754769,0.58173734022745083,-0.0011102978505571836,3.1500000000000002e-13,0.37412870252323799
3,1,0,0,1,-0.00083354794144552366,3.1500000000000002e-13,0.3796011331740059,-0.00083354794144552366,3.1500000000000002e-13,1.0053178614770819
3,2,0,0,1,-0.00092510333098560691,3.1500000000000002e-13,0.0020180561589792294,-0.00092510333098560691,3.1500000000000002e-13,0.0020704574882880345
3,3,0,0,1,-0.00028907897689202285,3.1500000000000002e-13,0.3796011331740059,-0.00028907897689202285,3.1500000000000002e-13,0.0046019691050728237
3,4,2,0,2,-0.002907337986063489,0.0035352836517435161,1.4934122994680434,-0.002907337986063489,0.0035352836517435161,-0
3,5,2,0,2,-0.00094821238439584939,0.00063777493289745755,1.4934129314929601,-0.00094821238439584939,0.00063777493289745755,0
3,6,1,0,2,-0.0033430889746291427,0.00044867313263841459,1.1835013175770472,-0.0033430889746291427,0.00044867313263841459,0.73502611542308693
3,7,0,0,1,-0.0002402277870530012,3.1500000000000002e-13,0.18093507231663936,-0.0002402277870530012,3.1500000000000002e-13,1.0100618323630419
3,8,1,0,2,-0.0019368602203184767,0.0003181279633331631,1.1835013175770472,-0.0019368602203184767,0.0003181279633331631,0.00086809051949157082
3,9,1,0,2,-0.00031712191482795407,-5.0310910600828991e-05,0.1809351012657413,-0.00031712191482795407,-5.0310910600828991e-05,1.0057037355301528
3,10,1,0,2,-0.0012741927672121063,0.00018902613533662362,0,-0.0012741927672121063,0.00018902613533662362,0.0009482773095796876
3,11,1,0,2,-0.0012257381219415047,0.00015724692447503504,0.90154317363875558,-0.0012257381219415047,0.00015724692447503504,0.11119884869054797
3,12,0,0,1,-0.00078488638365133124,3.1500000000000002e-13,0.42662855846097331,-0.00078488638365133124,3.1500000000000002e-13,0.73533613627307193
3,13,0,0,1,-0.00056263705514066325,3.1500000000000002e-13,0.90154317363875558,-0.00056263705514066325,3.1500000000000002e-13,1.0041780292167231
3,14,1,0,2,-0.0010189550197189396,0.00042493076570481575,0.42662843520272664,-0.0010189550197189396,0.00042493076570481575,0.0092943448371177479
3,15,2,0,2,-0.0013203959496139136,0.0006626129979902315,1.0490435907441853,-0.0013203959496139136,0.0006626129979902315,0
3,16,2,0,2,-0.0028718059175810921,-0.00012456981298110777,1.04910609295165,-0.0028718059175810921,-0.00012456981298110777,-0
3,17,0,0,0,0,0,0.97362436704041022,0,0,0.37367264954488766
3,18,0,0,1,-0.00082130819819454149,3.1500000000000002e-13,0.0010761433921675399,-0.00082130819819454149,3.1500000000000002e-13,1.0028218857108446
3,19,0,0,1,-0.0008698049640693871,3.1500000000000002e-13,0.97362436084843151,-0.0008698049640693871,3.1500000000000002e-13,0.0010942759303883475
3,20,0,0,0,0,0,0.90495444101562372,0,0,0.99943367043053155
3,21,0,0,0,0,0,0.90495445944962116,0,0,0.99923297220574303
3,22,0,0,1,-0.00084304020226982511,3.1500000000000002e-13,0.93186985994529636,-0.00084304020226982511,3.1500000000000002e-13,0.35397214877029337
3,23,1,0,2,-0.0021858940294321701,0.00052656432747938105,0.93186931492879521,-0.0021858940294321701,0.00052656432747938105,0.059277502945518146
3,24,0,0,1,-0.00014999616325566257,3.1500000000000002e-13,0.51200984540438765,-0.00014999616325566257,3.1500000000000002e-13,0.3549558092312034
3,25,1,0,2,-0.0027560190751859388,0.00094318342311283925,0.51200799530690222,-0.0027560190751859388,0.00094318342311283925,0.39984444031115429
3,26,2,0,2,-0.0050886014873709421,0.003105008667076436,1.1264412880697621,-0.0050886014873709421,0.003105008667076436,-0
3,27,2,0,2,-0.00056601040864165831,0.00032749041094435032,1.1264441260024196,-0.00056601040864165831,0.00032749041094435032,0
3,28,2,0,2,-0.0011629453445114487,0.0015060542874407059,0.51648004147426119,-0.0011629453445114487,0.0015060542874407059,0
3,29,2,0,2,0.0013234243323660831,0.0014413586036116709,0.51647994487993976,0.0013234243323660831,0.0014413586036116709,-0
3,30,0,0,0,0,0,0.41675003680662737,0,0,0.99943977759561242
3,31,1,0,2,-0.00020484310372359291,-5.2070063222819816e-05,0.41675003680662737,-0.00020484310372359291,-5.2070063222819816e-05,0.00029459190381428879
3,32,1,0,2,-0.0016678657488382763,0.0006292774498351583,0.10744950188442427,-0.0016678657488382763,0.0006292774498351583,0.0055419033655998966
3,33,1,0,2,-0.0017615673192885369,0.00061869398029985108,0.10744950188442427,-0.0017615673192885369,0.00061869398029985108,0.11146874646466665
