step,block,vidx,x,y
1,2,73,3.36592,4.4867699999999999
1,2,74,3.4399999999999999,4.4900000000000002
1,2,75,3.5140799999999999,4.4867699999999999
1,2,76,3.5876000000000001,4.4770899999999996
1,2,77,3.6600000000000001,4.4610399999999997
1,2,78,3.7307199999999998,4.4387400000000001
1,2,79,3.7992300000000001,4.4103599999999998
1,2,80,3.8650000000000002,4.3761200000000002
1,2,81,3.92754,4.3362800000000004
1,2,82,3.98637,4.2911400000000004
1,2,83,4.0410399999999997,4.2410399999999999
1,2,84,4.0911400000000002,4.1863700000000001
1,2,85,4.1362800000000002,4.1275399999999998
1,3,88,2.61896,3.8599999999999999
1,3,89,2.6412599999999999,3.93072
1,3,90,0.83271399999999995,3.9178440000000001
1,3,91,0,3.8999999999999999
1,3,92,0,1.8
1,3,93,0.211864,1.833898
1,3,94,2.5899999999999999,3.6400000000000001
1,3,95,2.5932300000000001,3.71408
1,3,96,2.6029100000000001,3.7875999999999999
1,3,97,2.61896,3.8599999999999999
1,3,98,2.6412599999999999,3.93072
1,4,101,1,0
1,4,102,3.2999999999999998,0
1,4,103,5.5,1.8
1,4,104,6.1018520000000001,1.932407
1,4,105,6.9622640000000002,3.0509430000000002
1,4,106,5.5,2.7000000000000002
1,4,107,5.1500000000000004,2.7999999999999998
1,4,108,2.8412890000000002,2.301612
1,4,109,1,0
1,4,110,3.2999999999999998,0
1,5,113,6.1018520000000001,1.932407
1,5,114,8,2.3500000000000001
1,5,115,8,3.2999999999999998
1,5,116,6.9622640000000002,3.0509430000000002
1,5,117,6.1018520000000001,1.932407
1,5,118,8,2.3500000000000001
1,6,121,8,5.5999999999999996
1,6,122,8,6
1,6,123,4.7999999999999998,6
1,6,124,3.8291230000000001,4.9408620000000001
1,6,125,5.7999999999999998,4.8300000000000001
1,6,126,7,5.4000000000000004
1,6,127,8,5.5999999999999996
1,6,128,8,6
1,7,131,4.7999999999999998,6
1,7,132,2,6
1,7,133,1.267943,5.0849279999999997
1,7,134,3.8291230000000001,4.9408620000000001
1,7,135,4.7999999999999998,6
1,7,136,2,6
1,8,139,1.267943,5.0849279999999997
1,8,140,1.2,5
1,8,141,0,4.0999999999999996
1,8,142,0,3.8999999999999999
1,8,143,0.83271399999999995,3.9178440000000001
1,8,144,2.8130310000000001,4.9980169999999999
1,8,145,1.267943,5.0849279999999997
1,8,146,1.2,5
1,9,149,0,1.8
1,9,150,0,0
1,9,151,1,0
1,9,152,2.8412890000000002,2.301612
1,9,153,2,2.1200000000000001
1,9,154,0,1.8
1,9,155,0,0
1,10,158,5.5,2.7000000000000002
1,10,159,8,3.2999999999999998
1,10,160,8,4.4000000000000004
1,10,161,6.8411210000000002,4.3130839999999999
1,10,162,5.5,2.7000000000000002
1,10,163,8,3.2999999999999998
1,11,166,4.8977560000000002,4.167332
1,11,167,8,4.4000000000000004
1,11,168,8,5.5999999999999996
1,11,169,7,5.4000000000000004
1,11,170,5.7999999999999998,4.8300000000000001
1,11,171,5.6883319999999999,4.8362809999999996
1,11,172,4.8977560000000002,4.167332
1,11,173,8,4.4000000000000004
2,1,0,4.2766292739377469,3.786549057018918
2,1,1,4.2862386987376606,3.7130657588731886
2,1,2,4.2893969600679167,3.6390243758858896
2,1,3,4.286094601612656,3.5649846125212306
2,1,4,4.2763421689748595,3.4915061682291091
2,1,5,4.2602202144734509,3.4191487249093342
2,1,6,4.2378492942650343,3.3484719544330881
2,1,7,4.2093999401259818,3.2800055321023645
2,1,8,4.1750926886297703,3.2142791206833752
2,1,9,4.1351880412844411,3.1517823942024932
2,1,10,4.0899864937099402,3.0929950219796609
2,1,11,4.0398285161865655,3.038366679272785
2,1,12,3.9851045448886007,2.9883070500927769
2,1,13,3.9262249984576147,2.9432058240806254
2,1,14,3.8636402507439698,2.9034027074596747
2,1,15,3.7978306395731765,2.8691974202205821
2,1,16,3.7292864648270543,2.8408497011356322
2,1,17,3.6585379913219938,2.8185793002372677
2,1,18,3.5861154352454934,2.802555994168908
2,1,19,3.5125789670344258,2.7928995786634854
2,1,20,3.4384887182225512,2.7896898707427105
2,1,21,3.3644047522631841,2.7929367246836629
2,1,22,3.2908871131580839,2.8026300054078153
2,1,23,3.2184957768285645,2.8186896150920071
2,1,24,3.1477906802928284,2.8409954772018589
2,1,25,3.0793017090619279,2.8693775493354372
2,1,26,3.0135587000180268,2.9036158157017851
2,1,27,2.9510514473024942,2.9434502918273515
2,1,28,2.892259705194169,2.9885810170345222
2,1,29,2.8376331861905175,3.0386680594559334
2,1,30,2.7875815503224337,3.0933215238638203
2,1,31,2.7424944362504182,3.1521315306891204
2,1,32,2.702711438934756,3.2146482341873339
2,1,33,2.6685321203207186,3.2803918146091697
2,1,34,2.6402160287901175,3.3488724675561548
2,1,35,2.6179826699839737,3.4195604199472216
2,1,36,2.6020015447462024,3.4919259112370815
2,1,37,2.5923921199462883,3.5654092093828114
2,1,38,2.5892338586160317,3.6394505923701099
2,1,39,0.20911312073207666,1.8349060709019471
2,1,40,1.9976989345809388,2.1204074882727046
2,1,41,5.1486625048726173,2.7992558249072328
2,1,42,5.4985988268045434,2.699221296409271
2,1,43,6.8414173463443211,4.3111105416460109
2,1,44,4.8977241408024863,4.1659233455904774
2,1,45,4.1361363824335307,4.126343437566879
2,1,46,4.1759193797491934,4.063826734068666
2,1,47,4.2100986983632298,3.9980831536468293
2,1,48,4.2384147898938309,3.9296025006998443
2,1,49,4.2606481486999765,3.8589145483087779
2,1,50,4.2766292739377469,3.786549057018918
2,1,51,4.2862386987376606,3.7130657588731886
2,2,54,4.0936702134222882,4.1848286299168231
2,2,55,4.1391893849676729,4.1257670350158824
2,2,56,4.9013370276706665,4.165133242740211
2,2,57,5.689129430925389,4.8357568277910135
2,2,58,2.8095620286419711,5.0001527568125308
2,2,59,0.83291510551897385,3.9177932867448417
2,2,60,2.6435090289709748,3.9293827102151697
2,2,61,2.6715423256000475,3.9981028836716095
2,2,62,2.7054576854313663,4.0640695072880417
2,2,63,2.7449975213529605,4.1267911197852625
2,2,64,2.7898641439185199,4.1857863230240993
2,2,65,2.8397196504262734,4.2406038494536586
2,2,66,2.8941758577399783,4.2908326031894415
2,2,67,2.9528244483653792,4.3360815705031541
2,2,68,3.0152167806316341,4.3760099357030553
2,2,69,3.0808739558703162,4.4103170400558502
2,2,70,3.1493068418523062,4.4387423670787465
2,2,71,3.2199860376324594,4.4610655646013653
2,2,72,3.2923818649628154,4.4771164490739919
2,2,73,3.3659343331372726,4.4867750276294913
2,2,74,3.4400832296074761,4.4899614422972558
2,2,75,3.5142679536011348,4.4866660711756001
2,2,76,3.5879277934248304,4.4768993598111084
2,2,77,3.6605016491612075,4.4607419898192893
2,2,78,3.7314281990506593,4.4383147777121783
2,2,79,3.8001758791860989,4.4097886865605549
2,2,80,3.8662128483576246,4.3753848480558641
2,2,81,3.9290470903868608,4.3353644993701845
2,2,82,3.9881963789716242,4.2900290052181562
2,2,83,4.0432083011228128,4.2397198431490279
2,2,84,4.0936702134222882,4.1848286299168231
2,2,85,4.1391893849676729,4.1257670350158824
2,3,88,2.6229343488013264,3.8588742638263347
2,3,89,2.6453523332038138,3.929565890081975
2,3,90,0.83402290702921777,3.9175039604566484
2,3,91,1.3198109637464219e-05,3.9000378815458459
2,3,92,-0.0024767521236321709,1.800583585511923
2,3,93,0.20975171930376182,1.8343778036549161
2,3,94,2.5936691707167032,3.6389444148327841
2,3,95,2.5969919505111139,3.7130037165502126
2,3,96,2.6067739386842121,3.7865002724203993
2,3,97,2.6229343488013264,3.8588742638263347
2,3,98,2.6453523332038138,3.929565890081975
2,4,101,0.99360234922857349,0.0010626365114483173
2,4,102,3.3001091084335235,-9.7990210175393096e-05
2,4,103,5.4999853568478709,1.7999656665372696
2,4,104,6.1030730851143584,1.9321553054450327
2,4,105,6.9619747526415638,3.0509865471469904
2,4,106,5.496811552739632,2.7005525772561167
2,4,107,5.1454687488292681,2.800794406668023
2,4,108,2.8319838858498589,2.3032464188490391
2,4,109,0.99360234922857349,0.0010626365114483173
2,4,110,3.3001091084335235,-9.7990210175393096e-05
2,5,113,6.1010069276470906,1.9325373930936958
2,5,114,8.0000438513497123,2.3499496261463633
2,5,115,7.9999743193029209,3.3000416876249008
2,5,116,6.9617538551368678,3.0510815033902396
2,5,117,6.1010069276470906,1.9325373930936958
2,5,118,8.0000438513497123,2.3499496261463633
2,6,121,8.0042399159482276,5.5977617844797596
2,6,122,7.9999664095643697,6.0000459302111535
2,6,123,4.7908953675473391,6.0049464183547672
2,6,124,3.8285818044144477,4.9412471580091895
2,6,125,5.8062300743504514,4.8267338895455607
2,6,126,7.0035419685098361,5.3981511141589422
2,6,127,8.0042399159482276,5.5977617844797596
2,6,128,7.9999664095643697,6.0000459302111535
2,7,131,4.7930233310744077,6.0051071708155712
2,7,132,1.9999670121429509,6.0000665121439836
2,7,133,1.2755731990452421,5.0814656124290156
2,7,134,3.8313224183534582,4.9416622422527032
2,7,135,4.7930233310744077,6.0051071708155712
2,7,136,1.9999670121429509,6.0000665121439836
2,8,139,1.2678492269203885,5.084994515503201
2,8,140,1.1999522505105342,5.0000407592476961
2,8,141,1.2025904514963859e-05,4.0999729517451264
2,8,142,0.00026306043952822915,3.8998439169065331
2,8,143,0.83369708319300384,3.9173435487548849
2,8,144,2.8144238642081016,4.9973671117234257
2,8,145,1.2678492269203885,5.084994515503201
2,8,146,1.1999522505105342,5.0000407592476961
2,9,149,-0.0138538751380805,1.8005341057041475
2,9,150,-5.2777512192964636e-05,-4.3662063587343591e-06
2,9,151,1.0029384426562225,-0.00050644649811105308
2,9,152,2.8320880479439521,2.3008696082562818
2,9,153,1.9896750367319258,2.1196256734602885
2,9,154,-0.0138538751380805,1.8005341057041475
2,9,155,-5.2777512192964636e-05,-4.3662063587343591e-06
2,10,158,5.4971638499846041,2.6999855310287937
2,10,159,8.0000475216387681,3.2999470396733224
2,10,160,7.9999855484708959,4.4000265259948144
2,10,161,6.8397590449555388,4.3131421859731232
2,10,162,5.4971638499846041,2.6999855310287937
2,10,163,8.0000475216387681,3.2999470396733224
2,11,166,4.8989403816723005,4.1649321242345883
2,11,167,8.0000614450283596,4.399967256253686
2,11,168,7.998904155762677,5.598961906274436
2,11,169,6.9993866824245625,5.3983035916792366
2,11,170,5.8002839689668857,4.8277900854092906
2,11,171,5.6886422556129812,4.8339735996621425
2,11,172,4.8989403816723005,4.1649321242345883
2,11,173,8.0000614450283596,4.399967256253686
3,1,0,4.27652164969974,3.7860359709083671
3,1,1,4.2861073290845395,3.7125939350050103
3,1,2,4.2892410589746994,3.6385918418138914
3,1,3,4.2859135698345527,3.5645891038456043
3,1,4,4.2761355959025185,3.4911451356069589
3,1,5,4.2599878846263266,3.4188193585915134
3,1,6,4.2375911910018784,3.3481711982852529
3,1,7,4.2091162402271838,3.2797301165838779
3,1,8,4.1747837669354801,3.2140255803736228
3,1,9,4.1348544609973557,3.1515471024253854
3,1,10,4.089629006753877,3.0927742099755497
3,1,11,4.039448056861179,3.0381564656721056
3,1,12,3.9847022210998002,2.9881034790458156
3,1,13,3.9258020868689578,2.9430048825697717
3,1,14,3.863198183727532,2.9032003650747904
3,1,15,3.7973709945847216,2.8689896602782436
3,1,16,3.7288109519259547,2.8406325447878471
3,1,17,3.6580484434740241,2.8183488410959794
3,1,18,3.5856137915632047,2.8023084240603131
3,1,19,3.5120672588003901,2.7926312238981406
3,1,20,3.4379690554816582,2.7893972127189834
3,1,21,3.3638793003591667,2.7926164359437795
3,1,22,3.2903580860296655,2.8022789599395841
3,1,23,3.2179654135459828,2.818304924384865
3,1,24,3.1472612316501363,2.840574510850324
3,1,25,3.0787754180344926,2.8689179502776372
3,1,26,3.0130377850029073,2.9031155259737744
3,1,27,2.9505380850002436,2.9429075591455143
3,1,28,2.8917560162735101,2.9879944118937631
3,1,29,2.8371412190977723,3.0380364852173414
3,1,30,2.7871032608114019,3.0926442284879365
3,1,31,2.742031678823281,3.1514081100271367
3,1,32,2.7022659487962541,3.2138786350582347
3,1,33,2.6681054996118867,3.2795763362312695
3,1,34,2.639809739525862,3.3480117526769106
3,1,35,2.6175980169348789,3.4186554614256348
3,1,36,2.6016396708004113,3.4909780345173833
3,1,37,2.5920539914156104,3.5644200704207405
3,1,38,2.5889202615254505,3.6384221636118586
3,1,39,0.20797353025859153,1.8339743414378802
3,1,40,1.9968211150601309,2.1199551802467824
3,1,41,5.1483048176778841,2.7995574159691907
3,1,42,5.4982400871799735,2.6996970803056217
3,1,43,6.8417237059614147,4.3112255461673881
3,1,44,4.8978013743311957,4.1654322244606394
3,1,45,4.1361296416768694,4.1256058953986132
3,1,46,4.1758953717038958,4.0631353703675153
3,1,47,4.2100558208882628,3.9974376691944804
3,1,48,4.2383515809742871,3.9290022527488393
3,1,49,4.2605633035652719,3.858358544000116
3,1,50,4.27652164969974,3.7860359709083671
3,1,51,4.2861073290845395,3.7125939350050103
3,2,54,4.0940707827604443,4.1845962403209986
3,2,55,4.13964992789432,4.1255004585498956
3,2,56,4.9018953684027657,4.1648116043365562
3,2,57,5.6892336021175138,4.8356952098581898
3,2,58,2.809020686743807,5.0004567192704883
3,2,59,0.83298418097057436,3.9177468587661548
3,2,60,2.6438826559025035,3.9291642530384996
3,2,61,2.6718602522361947,3.9979162475586025
3,2,62,2.7057233614866347,4.063912729045148
3,2,63,2.7452147849625095,4.1266620142558788
3,2,64,2.7900372057962639,4.185682492090967
3,2,65,2.8398530603151242,4.2405227011485955
3,2,66,2.8942744602611628,4.2907713768439191
3,2,67,2.952893361816598,4.336037348830005
3,2,68,3.0152613457294448,4.3759796740135375
3,2,69,3.0808996950934411,4.4102975894358671
3,2,70,3.1493194222789249,4.438730495590705
3,2,71,3.219991228536522,4.4610579814475768
3,2,72,3.2923854935444012,4.4771098298650118
3,2,73,3.365942235011969,4.4867660426140121
3,2,74,3.4401012133906632,4.4899467765767795
3,2,75,3.5143017389304911,4.4866424600801196
3,2,76,3.5879829932524721,4.4768635990064451
3,2,77,3.6605837077761931,4.4606909706827738
3,2,78,3.7315423566632764,4.4382455075473271
3,2,79,3.8003271328992008,4.4096983109038677
3,2,80,3.8664059078969912,4.3752706759451705
3,2,81,3.9292863496734589,4.335224019610588
3,2,82,3.9884858824528866,4.289859905609533
3,2,83,4.0435517135979051,4.2395200277391556
3,2,84,4.0940707827604443,4.1845962403209986
3,2,85,4.13964992789432,4.1255004585498956
3,3,88,2.6228321271505619,3.8582391051999525
3,3,89,2.6452733699267648,3.928950633216914
3,3,90,0.83401244148403553,3.9173255731458281
3,3,91,3.0200972891804203e-05,3.9000563729350746
3,3,92,-0.0031770871429012163,1.7998494557057767
3,3,93,0.20905442400219112,1.833604104463489
3,3,94,2.5934929666573021,3.6382374796025432
3,3,95,2.5968409212097145,3.7123225424532564
3,3,96,2.6066476328742207,3.7858430842481243
3,3,97,2.6228321271505619,3.8582391051999525
3,3,98,2.6452733699267648,3.928950633216914
3,4,101,0.99275553824688512,0.0010102394517835542
3,4,102,3.3001199797332967,-0.00010451129079518425
3,4,103,5.4999682256547731,1.7999827899565688
3,4,104,6.1032179803368196,1.9321829448381622
3,4,105,6.9619133003709832,3.0510187730131162
3,4,106,5.4963702244263564,2.700559582239745
3,4,107,5.1448497706337211,2.8007933062537749
3,4,108,2.8307388822770254,2.3032048719353697
3,4,109,0.99275553824688512,0.0010102394517835542
3,4,110,3.3001199797332967,-0.00010451129079518425
3,5,113,6.1010848294148703,1.9325690675561977
3,5,114,8.0000443856207255,2.3499494046196903
3,5,115,7.9999732061119015,3.3000420623979609
3,5,116,6.9617950755023399,3.051099302983777
3,5,117,6.1010848294148703,1.9325690675561977
3,5,118,8.0000443856207255,2.3499494046196903
3,6,121,8.0047158208450142,5.5977179892751527
3,6,122,7.9999652658563569,6.0000476253134485
3,6,123,4.7898537922921216,6.0050754773799353
3,6,124,3.8284877139661835,4.9412944078474741
3,6,125,5.8069090011227686,4.8266900881971422
3,6,126,7.0039312628505179,5.3981243750267813
3,6,127,8.0047158208450142,5.5977179892751527
3,6,128,7.9999652658563569,6.0000476253134485
3,7,131,4.7919480224424378,6.0052958876868514
3,7,132,1.9999687083630291,6.0000662966691909
3,7,133,1.276495719833366,5.0814493640423102
3,7,134,3.831360435446709,4.9418240642351252
3,7,135,4.7919480224424378,6.0052958876868514
3,7,136,1.9999687083630291,6.0000662966691909
3,8,139,1.2678512241328006,5.0849962521309635
3,8,140,1.1999482313565537,5.0000446942221002
3,8,141,1.4620926609523989e-05,4.0999690888558478
3,8,142,0.00022802982468393882,3.8998555959477996
3,8,143,0.83354332704341505,3.9174077847404787
3,8,144,2.8141829888246428,4.9974756936850868
3,8,145,1.2678512241328006,5.0849962521309635
3,8,146,1.1999482313565537,5.0000446942221002
3,9,149,-0.015164484335366482,1.799626414488618
3,9,150,-5.9956000064613144e-05,-5.1771548813636832e-06
3,9,151,1.0030457657907565,-0.00019779562745220717
3,9,152,2.8307395395663284,2.3005884641565717
3,9,153,1.9883617097644444,2.1191756827245434
3,9,154,-0.015164484335366482,1.799626414488618
3,9,155,-5.9956000064613144e-05,-5.1771548813636832e-06
3,10,158,5.4968014630424458,2.7000325274599466
3,10,159,8.0000449808337777,3.2999486262152282
3,10,160,7.9999899175542151,4.4000238699818359
3,10,161,6.8395978079444184,4.313159842296086
3,10,162,5.4968014630424458,2.7000325274599466
3,10,163,8.0000449808337777,3.2999486262152282
3,11,166,4.8999936223615119,4.1647242827004236
3,11,167,8.0000760495158811,4.39996920533014
3,11,168,7.9980608487723739,5.5988328324666394
3,11,169,6.9989675428652189,5.3981205406606767
3,11,170,5.8006097559810952,4.8275782930309852
3,11,171,5.6889949512277269,4.8337526554504802
3,11,172,4.8999936223615119,4.1647242827004236
3,11,173,8.0000760495158811,4.39996920533014
4,1,0,4.2763809187966295,3.7855473964944331
4,1,1,4.2859403111447296,3.712144891800798
4,1,2,4.2890469781149365,3.6381807023274533
4,1,3,4.2856918560230346,3.564213958317838
4,1,4,4.275885886723704,3.4908037979241735
4,1,5,4.2597100314577476,3.4185093869794132
4,1,6,4.2372852625437485,3.3478899071340704
4,1,7,4.208782515839383,3.2794746061928763
4,1,8,4.174422741049562,3.2137927517325098
4,1,9,4.1344668318794575,3.1513336889902255
4,1,10,4.089215676342647,3.0925767944815927
4,1,11,4.0390101232223614,3.037971506922001
4,1,12,3.9842409680715383,2.9879273466418059
4,1,13,3.925318978443249,2.9428338728016508
4,1,14,3.8626948491214552,2.9030307376835052
4,1,15,3.7968492161209402,2.8688176672755219
4,1,16,3.7282726511484139,2.8404544533632574
4,1,17,3.6574956699108565,2.818160965392841
4,1,18,3.5850487042683508,2.8021071501141681
4,1,19,3.5114921105424224,2.792413043444073
4,1,20,3.4373861779770793,2.7891587431423983
4,1,21,3.3632910784306764,2.7923544551942587
4,1,22,3.28976695022281,2.8019904165062774
4,1,23,3.2173738142874204,2.8179869722103472
4,1,24,3.146671624480935,2.840224529281373
4,1,25,3.0781902425045438,2.8685335601348538
4,1,26,3.012459446212544,2.9026946144900521
4,1,27,2.9499689353039296,2.9424482880916836
4,1,28,2.8911983396307335,2.9874952345730836
4,1,29,2.8365972136591346,3.0374961575474289
4,1,30,2.786575016930628,3.0920618221140992
4,1,31,2.7415211699090647,3.1507830163851964
4,1,32,2.7017750121335431,3.2132105705438874
4,1,33,2.6676358217572456,3.278865345338033
4,1,34,2.639362849086186,3.3472582011586853
4,1,35,2.6171752662710839,3.4178600444223468
4,1,36,2.6012422316154216,3.4901417617735668
4,1,37,2.5916828392673206,3.5635442664672028
4,1,38,2.5885761722971141,3.6375084559405466
4,1,39,0.20675283945219786,1.8332584177959708
4,1,40,1.9958638293509321,2.119625181362462
4,1,41,5.1478765226200522,2.7998194831667753
4,1,42,5.4978057594379619,2.7001124943650674
4,1,43,6.8420032173770915,4.3112328766450725
4,1,44,4.8978555958818095,4.1649377378011989
4,1,45,4.1361019805029855,4.1249061418828035
4,1,46,4.1758481382785062,4.0624785877241125
4,1,47,4.2099873286548046,3.9968238129299669
4,1,48,4.2382603013258633,3.9284309571093137
4,1,49,4.2604478841409659,3.8578291138456535
4,1,50,4.2763809187966295,3.7855473964944331
4,1,51,4.2859403111447296,3.712144891800798
4,2,54,4.0943074441307967,4.1844278266895678
4,2,55,4.1399208768430817,4.1253017443970039
4,2,56,4.9022016031475122,4.1645225258172127
4,2,57,5.6892462265654959,4.8355681708661971
4,2,58,2.8087359137620274,5.0007980751745755
4,2,59,0.83312154879124811,3.9179250698190629
4,2,60,2.6441467818838151,3.9290945664217181
4,2,61,2.6720904256108229,3.9978705167605821
4,2,62,2.7059214566357008,4.063889016860986
4,2,63,2.7453829148943436,4.1266582201240416
4,2,64,2.7901777139313069,4.1856963617687066
4,2,65,2.8399685017473888,4.2405518445404056
4,2,66,2.8943675770196369,4.290813291306236
4,2,67,2.9529670708651174,4.3360894301236961
4,2,68,3.0153187097047196,4.3760392422853993
4,2,69,3.0809438990431501,4.410361909723874
4,2,70,3.1493537518764967,4.4387967955298153
4,2,71,3.2200190460808797,4.4611234731747071
4,2,72,3.2924102116513754,4.4771717304016381
4,2,73,3.3659672880906668,4.4868215984479392
4,2,74,3.4401300365965994,4.4899932799682203
4,2,75,3.5143377313335615,4.4866772775973356
4,2,76,3.5880295073135136,4.4768841796787813
4,2,77,3.6606440125149611,4.4606948745363022
4,2,78,3.7316196166115705,4.4382304219109203
4,2,79,3.8004243840073095,4.4096620665926283
4,2,80,3.8665260312251042,4.375211267643027
4,2,81,3.9294320532981719,4.3351396165774787
4,2,82,3.9886596811586785,4.2897488665877583
4,2,83,4.0437559100452978,4.2393809130602831
4,2,84,4.0943074441307967,4.1844278266895678
4,2,85,4.1399208768430817,4.1253017443970039
4,3,88,2.6225902707738609,3.8573572410649168
4,3,89,2.6450649734401566,3.9280807979718331
4,3,90,0.83396749757802402,3.9170628279569706
4,3,91,5.4525393713573988e-05,3.9000698565953127
4,3,92,-0.0042085572614025679,1.799282160208495
4,3,93,0.20802009024797607,1.8329746484949987
4,3,94,2.5931432242371977,3.6373045502087455
4,3,95,2.5965281197167855,3.7114090101341719
4,3,96,2.6063708847386349,3.7849466163028405
4,3,97,2.6225902707738609,3.8573572410649168
4,3,98,2.6450649734401566,3.9280807979718331
4,4,101,0.99228694923265892,0.0010698425080197004
4,4,102,3.3001244932772558,-0.00010925246569332196
4,4,103,5.4999620329541639,1.7999952451103092
4,4,104,6.1033015110324973,1.9321843550194024
4,4,105,6.9618859541203664,3.0510450441115622
4,4,106,5.4961324121625905,2.700611408885738
4,4,107,5.144514228995388,2.8008592990234522
4,4,108,2.830056708934706,2.3033136501004283
4,4,109,0.99228694923265892,0.0010698425080197004
4,4,110,3.3001244932772558,-0.00010925246569332196
4,5,113,6.1011344428836303,1.9325791883762475
4,5,114,8.000044680399137,2.3499492431563747
4,5,115,7.9999726938024658,3.3000423856483323
4,5,116,6.9618215438339019,3.0511052370689788
4,5,117,6.1011344428836303,1.9325791883762475
4,5,118,8.000044680399137,2.3499492431563747
4,6,121,8.0047177545074018,5.5976222364858979
4,6,122,7.9999656534828025,6.0000481798531817
4,6,123,4.7898209559794491,6.0053124929345989
4,6,124,3.8284488912050709,4.941348158572862
4,6,125,5.8068910694462028,4.8265715107473506
4,6,126,7.0039235870499033,5.3980543626401989
4,6,127,8.0047177545074018,5.5976222364858979
4,6,128,7.9999656534828025,6.0000481798531817
4,7,131,4.7919634995958882,6.0055033786957157
4,7,132,1.9999681372436955,6.0000670327365304
4,7,133,1.2765254550277749,5.0814785976698422
4,7,134,3.8314102820135503,4.9420554150297979
4,7,135,4.7919634995958882,6.0055033786957157
4,7,136,1.9999681372436955,6.0000670327365304
4,8,139,1.2678530030835862,5.0849920186763056
4,8,140,1.1999465169940333,5.0000464102287383
4,8,141,1.7097827766503073e-05,4.0999679612551647
4,8,142,0.00020854301198171976,3.8998904432017958
4,8,143,0.83345430580156055,3.9175537334469008
4,8,144,2.8140425672592113,4.99769919582236
4,8,145,1.2678530030835862,5.0849920186763056
4,8,146,1.1999465169940333,5.0000464102287383
4,9,149,-0.01610549198903323,1.7989931022376349
4,9,150,-6.3919680950216579e-05,-5.5713654786419299e-06
4,9,151,1.0030758524901977,1.683060609578148e-05
4,9,152,2.829634149716354,2.3003897097482722
4,9,153,1.9873222172762697,2.1188598925991156
4,9,154,-0.01610549198903323,1.7989931022376349
4,9,155,-6.3919680950216579e-05,-5.5713654786419299e-06
4,10,158,5.4965909031766076,2.7001549972261119
4,10,159,8.000042410077242,3.2999508715969723
