step,row_block,z1,z2,z3,z4,z5,z6
1,1,-0.0004684890554622041,1.3673996721576565e-05,9.4976562415971054e-06,0.00065600284756136954,9.5520309491216082e-05,-0.00012260967633994938
1,2,-0.0023704242935446013,0.00087124303623853263,0.0007736163053949066,0.0018028208193124726,0.00087893282487845159,-0.0029554021702217314
1,3,-0.0004276553687042944,0.00045694734548169276,0.0022019315519910161,0.0016047315320452124,0.005872230464883053,-0.0075569028397822497
1,4,0.00012395164482202875,0.00072973346674139595,0.002047925372312266,-0.00099377587343579886,0.0021519230391932485,-0.00070636428833782228
1,5,0.00087826305894205372,-0.00027030524284132109,0.00069164249846729361,0.0013064875268643966,0.00060950195014741835,-0.0021903709043017525
1,6,6.7650105938093805e-05,6.0270846066851979e-05,0.00099809831325325948,0.00053828264960737425,0.0036153484360852382,-0.0036646901325039457
1,7,-0.0003139828091824948,-0.00018025215436022967,-0.0012236849309199289,0.0011131446260592909,-0.00033377268232081549,0.0014896702792942882
1,8,-0.001300430260204811,-0.00054183492009573001,-0.00072093319565452534,0.00012328953315954874,-0.00053304603010843107,0.00078505435052923464
1,9,-0.0022923061519475765,0.0006601535262171197,0.0012992043585144126,0.001703824271413322,0.0013444066361005035,-0.0043158173836765051
1,10,-0.00086865653176296188,5.7352241636607048e-05,-1.7537851364978599e-05,0.00091593691530107864,6.9901218711719844e-05,-0.00014579529701372497
1,11,0.00048113138114081226,-0.0010554841364711195,0.00010767801750930948,-0.0001917218148157882,-0.0001463417834288676,0.0013966474794340979
