step,contact,mtype,p1,p2,p3,m4,m5,m6,m0_0,m0_2,o2,o3,o4,o5
2,20,0,90,60,59,59,90,89,0,0,0.99938920263868591,0,0,0.90476254332144102
2,21,0,60,90,89,89,60,59,0,1,0.99898171808149416,-0.00017189390273061211,-3.1500000000000002e-13,0.90476255142507267
2,22,0,124,58,57,125,0,0,0,1,0.35389387755277735,-0.0007376358852001617,3.1500000000000002e-13,0.93176782957922988
2,23,0,57,125,124,125,58,57,0,1,0.059277502945518146,-0.0022554819323698512,3.1500000000000002e-13,0.93176722844275295
2,24,0,134,58,57,0,133,0,0,1,0.35483432785313967,-0.00016670447402440422,3.1500000000000002e-13,0.51171657416221417
2,25,0,58,134,133,0,57,0,0,1,0.39984444031115429,-0.0025882362823889983,3.1500000000000002e-13,0.51171493549879743
2,26,0,58,144,143,144,59,58,2,2,-0,-0.0047756922225174817,0.0029350865722332677,1.1265539582739663
2,27,0,143,59,58,59,144,143,2,2,0,-0.00077135578446745751,0.00047828387223107537,1.126556420457187
2,28,0,56,172,171,172,57,56,2,2,0,-0.0013984502519668667,0.0019630327262149293,0.51652565279454965
2,29,0,171,57,56,57,172,171,2,2,-0,0.0010427206141773325,0.001529901502373348,0.51652586146166724
2,30,0,90,143,142,143,91,90,2,2,-0,-0.0001536971124947637,-0.00032918201645704034,0.41697342196475418
2,31,0,142,91,90,91,143,142,0,1,0.00029459190381428879,-0.00019957582430111645,3.1500000000000002e-13,0.41680885972257359
2,32,0,92,154,153,154,93,92,0,1,0.0055419033655998966,-0.0017540642276317048,3.1500000000000002e-13,0.10745112050398734
2,33,0,93,154,153,0,92,0,0,1,0.11146874646466665,-0.001760280561653748,3.1500000000000002e-13,0.10745112050398734
2,34,0,104,117,116,117,105,104,2,2,0,-0.0018724368476633324,0.00095896195881730651,0.70521716615122787
2,35,0,116,105,104,105,117,116,2,2,-0,-0.00023477146118338385,6.3085061079799228e-05,0.70521777666473318
2,36,0,108,152,151,152,109,108,2,2,-0,-0.0015719948537167999,-0.0017781129960777878,1.4707720817724235
2,37,0,151,109,108,109,152,151,2,2,0,-0.0082763605736937002,0.0046042057066737734,1.4698703170720935
2,38,0,105,159,162,106,0,0,0,0,0.41476212014549368,0,0,0.75313887853527894
2,39,0,162,107,106,0,0,0,0,1,1.001353026004997,-0.00045035038078600458,3.1500000000000002e-13,0
2,40,0,162,106,105,159,0,0,2,2,0,-0.00063451841980554052,0.00020797796331388553,0.75313881452236575
2,41,0,115,159,162,159,116,115,0,1,1.9085830518456997e-05,-0.00010911806461804919,3.1500000000000002e-13,0.53382649271336835
2,42,0,116,159,162,0,115,0,0,0,0.41483698158612103,0,0,0.53382649271336835
2,43,0,123,135,134,135,124,123,2,2,-0,-0.0014798860587122425,0.0015730187154973294,0.71612696583942481
2,44,0,134,124,123,124,135,134,2,2,0,-0.0017596389425071359,0.002177478795460749,0.71612680634647585
2,45,0,125,171,170,0,124,0,0,1,1.0536198435968003,-0.00072751821408980136,3.1500000000000002e-13,0.055906419933471417
2,46,0,125,170,169,126,0,0,0,1,0.003701749563603422,-0.0035115246231571815,3.1500000000000002e-13,0.66149495653454204
2,47,1,171,126,125,171,125,124,0,3,0,-0.00044630693528910289,0,0
2,48,0,169,127,126,0,168,0,0,1,1.0039642577847876,-0.00096795338418917258,3.1500000000000002e-13,0.50770708328290193
2,49,0,169,126,125,170,0,0,0,1,0.0027771825411107049,-0.0019268318895886397,3.1500000000000002e-13,0.66149658054293148
2,50,0,168,127,126,127,169,168,0,1,0.0048979324724710161,-0.0022267469663004909,3.1500000000000002e-13,0.50770708328290193
2,51,0,144,134,133,145,0,0,2,2,0.39672806989082837,-7.8690852247340578e-05,0.0029684192777379888,0.77057347539454335
2,52,0,133,145,144,145,134,133,0,1,0.0051071314668721963,-0.0030939858028386658,3.1500000000000002e-13,0.77057193130642143
2,53,0,160,167,172,167,161,160,0,1,2.2893870415550768e-05,-6.4967111674861324e-05,3.1500000000000002e-13,0.58173734022745083
2,54,0,161,167,172,0,160,0,0,1,0.37412870252323799,-0.0011102978505571836,3.1500000000000002e-13,0.58173734022745083
3,1,0,56,45,44,0,55,0,0,1,1.0053178614770819,-0.00083354794144552366,3.1500000000000002e-13,0.3796011331740059
3,2,0,56,44,43,0,55,0,0,1,0.0020704574882880345,-0.00092510333098560691,3.1500000000000002e-13,0.0020180561589792294
3,3,0,55,45,44,45,56,55,0,1,0.0046019691050728237,-0.00028907897689202285,3.1500000000000002e-13,0.3796011331740059
3,4,0,38,94,93,94,39,38,2,2,-0,-0.002907337986063489,0.0035352836517435161,1.4934122994680434
3,5,0,93,39,38,39,94,93,2,2,0,-0.00094821238439584939,0.00063777493289745755,1.4934129314929601
3,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0033430889746291427,0.00044867313263841459,1.1835013175770472
3,7,0,107,42,41,0,106,0,0,1,1.0100618323630419,-0.0002402277870530012,3.1500000000000002e-13,0.18093507231663936
3,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.0019368602203184767,0.0003181279633331631,1.1835013175770472
3,9,0,42,107,106,0,41,0,1,2,1.0057037355301528,-0.00031712191482795407,-5.0310910600828991e-05,0.1809351012657413
3,10,0,42,106,105,0,0,0,1,2,0.0009482773095796876,-0.0012741927672121063,0.00018902613533662362,0
3,11,0,39,154,153,40,0,0,1,2,0.11119884869054797,-0.0012257381219415047,0.00015724692447503504,0.90154317363875558
3,12,0,152,41,40,153,0,0,0,1,0.73533613627307193,-0.00078488638365133124,3.1500000000000002e-13,0.42662855846097331
3,13,0,40,154,153,0,39,0,0,1,1.0041780292167231,-0.00056263705514066325,3.1500000000000002e-13,0.90154317363875558
3,14,0,40,153,152,41,0,0,1,2,0.0092943448371177479,-0.0010189550197189396,0.00042493076570481575,0.42662843520272664
3,15,0,42,162,161,162,43,42,2,2,0,-0.0013203959496139136,0.0006626129979902315,1.0490435907441853
3,16,0,161,43,42,43,162,161,2,2,-0,-0.0028718059175810921,-0.00012456981298110777,1.04910609295165
3,17,0,43,167,172,44,0,0,0,0,0.37367264954488766,0,0,0.97362436704041022
3,18,0,172,45,44,167,0,0,0,1,1.0028218857108446,-0.00082130819819454149,3.1500000000000002e-13,0.0010761433921675399
3,19,0,172,44,43,167,0,0,0,1,0.0010942759303883475,-0.0008698049640693871,3.1500000000000002e-13,0.97362436084843151
3,20,0,90,60,59,59,90,89,0,0,0.99943367043053155,0,0,0.90495444101562372
3,21,0,60,90,89,89,60,59,0,0,0.99923297220574303,0,0,0.90495445944962116
3,22,0,124,58,57,125,0,0,0,1,0.35397214877029337,-0.00084304020226982511,3.1500000000000002e-13,0.93186985994529636
3,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.0021858940294321701,0.00052656432747938105,0.93186931492879521
3,24,0,134,58,57,0,133,0,0,1,0.3549558092312034,-0.00014999616325566257,3.1500000000000002e-13,0.51200984540438765
3,25,0,58,134,133,0,57,0,1,2,0.39984444031115429,-0.0027560190751859388,0.00094318342311283925,0.51200799530690222
3,26,0,58,144,143,144,59,58,2,2,-0,-0.0050886014873709421,0.003105008667076436,1.1264412880697621
3,27,0,143,59,58,59,144,143,2,2,0,-0.00056601040864165831,0.00032749041094435032,1.1264441260024196
3,28,0,56,172,171,172,57,56,2,2,0,-0.0011629453445114487,0.0015060542874407059,0.51648004147426119
3,29,0,171,57,56,57,172,171,2,2,-0,0.0013234243323660831,0.0014413586036116709,0.51647994487993976
3,30,0,143,91,90,90,143,142,0,0,0.99943977759561242,0,0,0.41675003680662737
3,31,0,142,91,90,91,143,142,1,2,0.00029459190381428879,-0.00020484310372359291,-5.2070063222819816e-05,0.41675003680662737
3,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0016678657488382763,0.0006292774498351583,0.10744950188442427
3,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0017615673192885369,0.00061869398029985108,0.10744950188442427
3,34,0,104,117,116,117,105,104,2,2,0,-0.0019260431705451573,0.00099491425607592388,0.70518166779655811
3,35,0,116,105,104,105,117,116,2,2,-0,-0.00014284982812203475,8.1771226625724548e-06,0.70518232174772866
3,36,0,108,152,151,152,109,108,2,2,-0,-0.0016274103150771754,-0.0020471517804304395,1.4702145532159352
3,37,0,151,109,108,109,152,151,2,2,0,-0.0087948139051602942,0.0054757883000945799,1.469186053484745
3,38,0,105,159,162,106,0,0,0,0,0.41472692033426778,0,0,0.7532834834237554
3,39,0,162,107,106,0,0,0,1,2,1.001353026004997,-0.00038884783357913031,6.4611056815265134e-05,0
3,40,0,162,106,105,159,0,0,0,1,0.00019698760689107356,-0.00061308302633748509,3.1500000000000002e-13,0.75328342407661164
3,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-0.00010760517879724267,-1.1068301750930618e-06,0.53380387547303598
3,42,0,116,159,162,0,115,0,0,0,0.41476429275315896,0,0,0.53380387547303598
3,43,0,123,135,134,135,124,123,2,2,-0,-0.0014058669602970452,0.0015666700307944796,0.71575329338156346
3,44,0,134,124,123,124,135,134,2,2,0,-0.0017756558776639432,0.0023185415774337262,0.71575308783006686
3,45,0,125,171,170,0,124,0,0,1,1.0567037853285597,-0.00053882269973845012,3.1500000000000002e-13,0.05589273329651135
3,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0035080924103621973,0.00039261070233658022,0.660969744647671
3,47,1,171,126,125,171,125,124,0,3,0,-0.0002320357363233762,0,0
3,48,0,169,127,126,0,168,0,0,1,1.0047708291072301,-0.00096727172955480905,3.1500000000000002e-13,0.50709264093653528
3,49,0,169,126,125,170,0,0,0,1,0.0033783541522466598,-0.0021346319828180029,3.1500000000000002e-13,0.66097121232240919
3,50,0,168,127,126,127,169,168,0,1,0.0061817095202703204,-0.00239524502239165,3.1500000000000002e-13,0.50709264093653528
3,51,0,144,134,133,145,0,0,0,1,0.39813490870146351,-6.1995886720316495e-05,3.1500000000000002e-13,0.76998923910270345
3,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.0030522234154490512,0.00092102542144555891,0.76998772693067641
3,53,0,160,167,172,167,161,160,0,1,2.6294280029792309e-05,-6.1039570234721905e-05,3.1500000000000002e-13,0.58181908650563374
3,54,0,161,167,172,0,160,0,0,1,0.37430740230427323,-0.0012477518208522942,3.1500000000000002e-13,0.58181908650563374
4,1,0,56,45,44,0,55,0,1,2,1.0053178614770819,-0.00064275628205879534,0.00026171546074636634,0.37948518270191006
4,2,0,56,44,43,0,55,0,1,2,0.0020704574882880345,-0.00074021919320797151,0.00026592463094701302,0.002151299319757776
4,3,0,55,45,44,45,56,55,0,0,0.0050267055399941451,0,0,0.37948518270191006
4,4,0,38,94,93,94,39,38,2,2,-0,-0.002918363720336509,0.0035198060272121096,1.4936014370182764
4,5,0,93,39,38,39,94,93,2,2,0,-0.00099167710848822735,0.00083879385704521128,1.493602067342944
4,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0035903707870953063,0.0002568647421148844,1.1836661067117347
4,7,0,107,42,41,0,106,0,0,1,1.0096700632254829,-7.8687546124039628e-05,-3.1500000000000002e-13,0.18105552276925999
4,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.0017260645526168718,0.00026810265048817308,1.1836661067117347
4,9,0,42,107,106,0,41,0,0,1,1.0047753402224306,-2.1105139773071096e-05,-3.1500000000000002e-13,0.18105551887050003
4,10,0,42,106,105,0,0,0,1,2,0.0009482773095796876,-0.00087450716040877985,8.2388574919944969e-05,0
4,11,0,39,154,153,40,0,0,1,2,0.11119884869054797,-0.0012998021355858694,-0.00012697742360703201,0.90166427031701879
4,12,0,152,41,40,153,0,0,0,1,0.73542510369443781,-0.00082082166600250196,3.1500000000000002e-13,0.42657006746032811
4,13,0,40,154,153,0,39,0,0,1,1.0042169903074487,-0.000591005773967667,3.1500000000000002e-13,0.90166427031701879
4,14,0,40,153,152,41,0,0,0,1,0.0098777007058729587,-0.0010513974481820773,3.1500000000000002e-13,0.42656994137509202
4,15,0,42,162,161,162,43,42,2,2,0,-0.00096086181542662762,0.00074465572627151048,1.0490765314540851
4,16,0,161,43,42,43,162,161,2,2,-0,-0.0031842020970541895,8.0569439801750716e-05,1.0490754335636778
4,17,0,43,167,172,44,0,0,0,0,0.37362533390688585,0,0,0.97359688768630881
4,18,0,172,45,44,167,0,0,0,1,1.0032318722139759,-0.00063372519224786045,3.1500000000000002e-13,0.0012326437547808737
4,19,0,172,44,43,167,0,0,0,1,0.0012568137838822695,-0.00068930184671327926,3.1500000000000002e-13,0.97359689664180971
4,20,0,90,60,59,59,90,89,0,0,0.99953584264913165,0,0,0.90510953045146769
4,21,0,60,90,89,89,60,59,0,0,0.99949644223740852,0,0,0.90510949087232662
4,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.00095637841152805493,0.00014752937679756136,0.93190064081718826
4,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.0021680488975867637,0.00049409022782569557,0.93190013305639918
4,24,0,134,58,57,0,133,0,0,1,0.3550339594555102,-8.0626948165313418e-05,3.1500000000000002e-13,0.51218003590332661
4,25,0,58,134,133,0,57,0,1,2,0.39984444031115429,-0.0029297056470547387,0.0012794432570844947,0.51217794268142525
4,26,0,58,144,143,144,59,58,2,2,-0,-0.005261370392390813,0.0031751423687265729,1.1264022433929408
4,27,0,143,59,58,59,144,143,2,2,0,-0.00048554227508130912,0.00011330580429624708,1.1264052891837157
4,28,0,56,172,171,172,57,56,2,2,0,-0.001129896035349335,0.0014680106776777107,0.51633057702642893
4,29,0,171,57,56,57,172,171,2,2,-0,0.0013510305201211675,0.0016221134010220085,0.51633044426019015
4,30,0,143,91,90,90,143,142,0,0,0.99939683955401437,0,0,0.41671633707433281
4,31,0,142,91,90,91,143,142,0,1,0.00018023371217415599,-0.00018254783173766753,-3.1500000000000002e-13,0.41671633707433281
4,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0015903951346632381,0.00055022077400161706,0.10744317876198532
4,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0017798812483302557,0.00053201283686034166,0.10744317876198532
4,34,0,104,117,116,117,105,104,2,2,0,-0.0019582306899163207,0.0010086408635597731,0.7051618583047905
4,35,0,116,105,104,105,117,116,2,2,-0,-8.7750170494671758e-05,-8.5245372462551349e-06,0.70516675021923036
4,36,0,108,152,151,152,109,108,2,2,-0,-0.0014868873167136459,-0.0025518117973033464,1.469951791693751
4,37,0,151,109,108,109,152,151,2,2,0,-0.0090885818409006842,0.0059076147804560516,1.4686705646495395
4,38,0,105,159,162,106,0,0,0,0,0.41470602912371013,0,0,0.75336136489911432
4,39,0,162,107,106,0,0,0,1,2,1.001353026004997,-0.00031332799087415862,7.1358618238675562e-05,0
4,40,0,162,106,105,159,0,0,1,2,0.00019698760689107356,-0.00055060149644317027,4.2912297694383506e-05,0.75336131958855301
4,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-0.00010524624272078233,-2.6569215833303445e-06,0.53379009738367766
4,42,0,116,159,162,0,115,0,0,0,0.41472491309500098,0,0,0.53379009738367766
4,43,0,123,135,134,135,124,123,2,2,-0,-0.0014619853571978163,0.0015777476337831473,0.71572768902087092
4,44,0,134,124,123,124,135,134,2,2,0,-0.0017232682798786984,0.0025103915051647449,0.71572754378565695
4,45,0,125,171,170,0,124,0,1,2,1.0567037853285597,-0.00039977261122372193,8.4646014033735439e-05,0.055890705356303153
4,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0034276331146240557,0.00053422269634663313,0.66072160443208272
4,47,1,171,126,125,171,125,124,0,3,0,-7.0100581140737552e-05,0,0
4,48,0,169,127,126,0,168,0,0,1,1.005302695295146,-0.00096345346280552195,3.1500000000000002e-13,0.50673703922575464
4,49,0,169,126,125,170,0,0,0,1,0.0037754925020104771,-0.002265254960667179,3.1500000000000002e-13,0.66072285760635396
4,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.0025375344500266489,0.00071547939067151129,0.50673703922575464
4,51,0,144,134,133,145,0,0,0,1,0.39820757979711169,-0.0001245840947856318,3.1500000000000002e-13,0.7698989943012533
4,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.0030186870451896076,0.00094743717614553791,0.76989751710805754
4,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-5.5909688980118139e-05,7.746222441315801e-06,0.58186443468865912
4,54,0,161,167,172,0,160,0,0,1,0.37437788568011215,-0.0014233073617793621,3.1500000000000002e-13,0.58186443468865912
5,1,0,56,45,44,0,55,0,0,1,1.0057430697478371,-0.00042894008546607497,3.1500000000000002e-13,0.37945234349670609
5,2,0,56,44,43,0,55,0,0,1,0.0022414270866304145,-0.00052781386204300124,3.1500000000000002e-13,0.0021852747643168868
5,3,0,55,45,44,45,56,55,0,0,0.0052285044194732982,0,0,0.37945234349670609
5,4,0,38,94,93,94,39,38,2,2,-0,-0.0029291721580712712,0.003504950977665029,1.4937960271403596
5,5,0,93,39,38,39,94,93,2,2,0,-0.0010038322783514993,0.00100713798784405,1.4937966606343711
5,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0038001331100146201,7.736849977977038e-05,1.1838230183005762
5,7,0,107,42,41,0,106,0,0,0,1.0092303038940544,0,0,0.18118057535421672
5,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.0014576164217559679,0.00022884589262360473,1.1838230183005762
5,9,0,42,107,106,0,41,0,0,0,1.0039612933699333,0,0,0.18118063647697183
5,10,0,42,106,105,0,0,0,1,2,0.0009482773095796876,-0.00042261700281574739,-4.7663055575876293e-06,0
5,11,0,39,154,153,40,0,0,1,2,0.11119884869054797,-0.0013924653829401404,-0.00033917741153097409,0.90175898423614431
5,12,0,152,41,40,153,0,0,1,2,0.73542510369443781,-0.00083446529300207947,0.00031266010621732338,0.42649548412757338
5,13,0,40,154,153,0,39,0,1,2,1.0042169903074487,-0.00061081414870133954,0.00011962472304287693,0.90175898423614431
5,14,0,40,153,152,41,0,0,1,2,0.0098777007058729587,-0.0010774933400224261,0.0001185923509450208,0.42649534836217479
5,15,0,42,162,161,162,43,42,2,2,0,-0.0006391504440627203,0.00092211467828616652,1.0490136492866224
5,16,0,161,43,42,43,162,161,2,2,-0,-0.0034369307800069275,0.00034290502814448361,1.0490122906308481
5,17,0,43,167,172,44,0,0,0,0,0.37356138317078819,0,0,0.97365946040860585
5,18,0,172,45,44,167,0,0,1,2,1.0032318722139759,-0.00046285548696372978,0.00012247001828270915,0.0012940476355783681
5,19,0,172,44,43,167,0,0,1,2,0.0012568137838822695,-0.00052121136916323399,0.00012627739975747343,0.97365946671805437
5,20,0,90,60,59,59,90,89,0,0,0.99960346240460951,0,0,0.90517910225018072
5,21,0,60,90,89,89,60,59,0,0,0.99966635509040491,0,0,0.90517886834754102
5,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.0010521291843454128,0.00017164068832655109,0.93191495404874325
5,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.002132185332520358,0.00047972863734716724,0.93191449278726823
5,24,0,134,58,57,0,133,0,0,1,0.35505333949270862,-2.7344483154943071e-05,3.1500000000000002e-13,0.51222248173948326
5,25,0,58,134,133,0,57,0,0,1,0.40038041882988479,-0.0030855013676656167,3.1500000000000002e-13,0.5122201585625169
5,26,0,58,144,143,144,59,58,2,2,-0,-0.0053610521524377983,0.0031589498894006307,1.1264177578974812
5,27,0,143,59,58,59,144,143,2,2,0,-0.00048635850907421534,-4.5310149781257965e-06,1.1264226588489075
5,28,0,56,172,171,172,57,56,2,2,0,-0.0010596120885078466,0.0014471056315109002,0.51633890652612136
5,29,0,171,57,56,57,172,171,2,2,-0,0.0014491294156066146,0.0016077742396756554,0.51633866995493882
5,30,0,143,91,90,90,143,142,0,0,0.99942629147840922,0,0,0.41670598512371188
5,31,0,142,91,90,91,143,142,0,1,0.00014355594853261665,-0.00016481043569923574,-3.1500000000000002e-13,0.41670598512371188
5,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0015195526501723213,0.00050258890499987896,0.1074365798036864
5,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0018045866613707105,0.00047389775535401635,0.1074365798036864
5,34,0,104,117,116,117,105,104,2,2,0,-0.0019862027608207131,0.0010237831837439329,0.70513602301737088
5,35,0,116,105,104,105,117,116,2,2,-0,-4.0178565877125127e-05,-2.7980855916566409e-05,0.70515069490749749
5,36,0,108,152,151,152,109,108,2,2,-0,-0.0013259794948736283,-0.0030567570154094517,1.469672822854903
5,37,0,151,109,108,109,152,151,2,2,0,-0.0093372592859231225,0.0063645746995798121,1.4681384753010802
5,38,0,105,159,162,106,0,0,0,0,0.41467346435481811,0,0,0.75347442799205144
5,39,0,162,107,106,0,0,0,1,2,1.001353026004997,-0.00025458464520581778,-3.6938935667216535e-06,0
