step,row_block,z1,z2,z3,z4,z5,z6
2,3,-9.5490163181901391e-05,2.9719293059598122e-05,0.00057145413148316224,0.00032257343367204819,0.0001128235291361281,-0.0012219415602583049
2,4,-4.3985836353785889e-05,8.5871861896404472e-05,0.00038352293433071216,-0.00038426518954573843,-3.5866621078165499e-05,-0.00063162895410769364
2,5,-0.00010058512119298363,4.4022743516199373e-05,-6.1566811601745662e-05,-0.00014639526300392212,-7.7576509252403597e-05,0.00025251288140693885
2,6,8.0022811431604462e-06,-9.0493124392664391e-06,0.00039161150806616015,0.00017392408036974878,0.00050320200153926601,-0.00097968905964262282
2,7,-0.00027245701522386344,-0.00048091352286745947,-0.00029265109260303185,-4.0049059040045655e-05,0.00035881590438425641,9.8149433091309802e-05
2,8,-0.00037526918059399046,-0.00030945879000702776,7.5413487883246665e-06,9.2837532897363585e-05,-0.00051570153647596372,0.00068564405650541527
2,9,-0.00073460165769261921,-0.00026717579629654279,0.00051566368106403164,0.0001139311576298292,-0.00050117571996911327,-0.00041475138682562089
2,10,-0.00014077808462488516,1.7394145145825043e-05,-1.1753808652928083e-05,0.000142265095978103,-3.8574903201838192e-06,-1.092906273684722e-05
2,11,7.3099712680754769e-05,-0.00012866530366196469,0.00039586158084378904,-0.00028059396979558432,-0.00010912564974262099,-0.00063987006397341452
3,1,1.8432930101206237e-05,4.0867250207458505e-06,-2.3295132545684374e-06,-2.4413016073271479e-05,4.9454775013075053e-07,-6.2833387222374599e-06
3,2,-0.00026200513226583402,4.6275625673704761e-05,0.00010752680178366766,0.00019421252897891387,4.3601916439353608e-05,-0.00027091833133404905
3,3,-1.216425249129974e-05,3.8596814636265232e-05,-0.00010300066221826915,-2.518480347173799e-05,0.00024844805669183928,5.3110774458686957e-05
3,4,8.096531533189892e-05,0.00013842696730394292,8.5598315564948781e-05,3.6501368756712836e-05,-0.00011427434886354883,-9.4892033786398943e-06
3,5,2.310575715870855e-05,0.00010372081360248283,9.9249395158930857e-05,3.2986146076474022e-05,-0.0001985045741770433,0.00010436275934013965
3,6,4.7339455422475504e-05,5.4635899840054894e-05,-3.2342891650900829e-05,-4.2938229620476511e-05,0.00048384872858856111,-0.0002466895329316506
3,7,-0.00042650818862376161,-0.00051842749633327799,-0.00041765939414993347,-8.8174732461493801e-05,0.00027868365060192352,0.00015987317066251363
3,8,-0.00041308356063358336,-0.00027442462987676202,-3.6805557048830217e-05,8.8588037703631625e-05,-0.00049929424731275031,0.00066626984936915209
3,9,-0.00056241515933641421,-0.00018794331850817072,0.00036545734632683713,4.2534957031261121e-05,-0.00035137262297084014,-0.00030000939722206905
3,10,-0.00010424074436357888,3.8257086670802584e-05,-2.2243314190039695e-05,0.00010507128083879033,-5.7815816822060629e-06,-3.1955588814080787e-05
3,11,-5.2302168275354427e-05,-0.00011147161262540728,8.4618473924184682e-05,2.5945390996985423e-05,4.2749107596248338e-05,4.7354037640902e-05
3,1,1.9468319350352739e-05,4.126904770139389e-06,-2.3376603549339661e-06,-2.5784288617529896e-05,5.0976385085396721e-07,-6.3781507535264333e-06
3,2,-0.00027642884345003736,4.6245835464272751e-05,0.00011425308111755095,0.00020492290649858338,4.3613282981988906e-05,-0.00028423695078411447
3,3,-2.0095671429552121e-05,3.7457092956844225e-05,-3.4783585919281594e-05,1.034455496586466e-05,0.00023850943684882204,-7.7008316126513522e-05
3,4,2.3733884166555845e-05,0.00011965010393060271,5.5897187873295009e-05,5.8199317726789194e-06,-8.9474564625509356e-05,3.6647171875507997e-05
3,5,-5.809710704464076e-05,9.3908187298947683e-05,1.3721635248989478e-05,-8.5752906311376291e-05,-0.00017962594739510105,0.00024677294274414401
3,6,2.5322836332876528e-05,5.5926737965571565e-05,0.00019211150943883377,7.3317484854694753e-05,0.00040520236705103444,-0.00066311641410683937
3,7,-0.00043529359926196379,-0.00051664683046001017,-0.00041990303386010733,-9.3381681868510608e-05,0.00027713698708707244,0.00016589898094467194
3,8,-0.00042963994508761895,-0.00027295363132136458,-3.6908378191646253e-05,8.8187382718103629e-05,-0.00049967865669941678,0.00066506162065291903
3,9,-0.00057726874587547318,-0.00018728857256849492,0.000367345018035088,3.3912499133611087e-05,-0.00034982710237177261,-0.0003061149584789715
3,10,-8.1129898206488586e-05,4.6583192342097217e-05,-2.6420256595052966e-05,8.1615466277105668e-05,-5.5581108227186472e-06,-4.0550141020578871e-05
3,11,-0.00014616895141101623,-0.0001467792104771823,0.00035846566742855272,-6.4649504756483474e-05,-8.1156381686676873e-05,-0.00051634174605634021
4,1,1.1914876831913234e-05,3.1125938229403848e-06,-1.7826016295596884e-06,-1.577536362836402e-05,4.0408576786263557e-07,-4.7692800792285029e-06
4,2,-0.00018061415774019263,4.7909189598604101e-05,6.9044040037635247e-05,0.00013335049669020328,4.4904445202180957e-05,-0.00019795126194484784
4,3,-1.5374689629989659e-05,3.6527875959882603e-05,-8.1016270331704001e-05,-1.5082221638828068e-05,0.00021988918135916588,2.4602802044087401e-05
4,4,2.0903613486497734e-05,0.00011273952853981165,4.278414245940235e-05,1.0774195570935837e-05,-9.4552693300537584e-05,4.4501333883209396e-05
4,5,2.7494876127297662e-05,9.0018671629976682e-05,9.3087852640858144e-05,4.0066231221544541e-05,-0.00017320365637217219,7.6515668222025017e-05
4,6,4.063351774711838e-05,6.178692193713912e-05,-4.0286361771754806e-05,-4.3924757662957542e-05,0.00035290389573573505,-0.00018613044670134755
4,7,-0.00041639769933282211,-0.00050648333599406326,-0.00040397053595423002,-9.172407612085138e-05,0.00027286974548637512,0.00014896499143859753
4,8,-0.00042045731502151468,-0.00027156222117266475,-3.4695052066613207e-05,8.4091530860525791e-05,-0.00048604360187642497,0.00064761124837915619
4,9,-0.00041323447560395559,-0.00015441632130368509,0.00036721648530449322,0.0001608813173380133,-0.00034555651854023246,-0.00025160701912325538
4,10,-9.3825497860450718e-05,4.0094320481316194e-05,-2.2893473021666696e-05,9.4556787952638691e-05,-5.4335249021491825e-06,-3.4451930944886689e-05
4,11,-3.4560676332903359e-05,-9.8541048754208465e-05,6.9214192903171794e-05,1.7223486465599409e-05,4.627008998133513e-05,5.8230984758126216e-05
4,1,1.8701706409603463e-05,4.2261377185669089e-06,-2.445303060577957e-06,-2.477445430214254e-05,4.1596915479843484e-07,-6.4135957749690379e-06
4,2,-0.00025840967874196039,2.2871835723323198e-05,0.00011382458633345438,0.00019189499219063327,2.1723998290852081e-05,-0.00025126386096362212
4,3,-2.019598826934338e-05,3.4386980249582913e-05,-3.9309577407759632e-05,4.6944833128678125e-06,0.00018653568709727194,-4.1068906804249095e-05
4,4,-5.505093323709128e-07,0.00010196253838068356,3.3517913782823705e-05,-4.3965855332197969e-06,-8.5765868137779427e-05,5.0298956683412034e-05
4,5,-1.8916464230337683e-05,8.4137743235909582e-05,4.3529294042173825e-05,-2.7674241543362412e-05,-0.00016185539995398248,0.00015829545284489445
4,6,1.0143676719787726e-05,5.9450003996170082e-05,1.8587023889147852e-05,1.0952542973299405e-05,0.00032389242822468195,-0.00028503411384639665
4,7,-0.00042500169329264572,-0.00053729572627682386,-0.00041177877715093786,-9.4238990510648831e-05,0.00030846618097443804,0.00015148699126108709
4,8,-0.00041433832553387469,-0.00026310959158714101,-1.0268681943440464e-05,8.3973521902383185e-05,-0.00048778991206864579,0.00064623791234213232
4,9,-0.00056685945573138293,-0.00021525474992891406,0.00037363005825923875,4.3829656528321227e-05,-0.00038423520008460434,-0.00029397347268541609
4,10,-0.00010756547933231693,4.0558589894693131e-05,-2.3205325705580943e-05,0.00010848483688595618,-4.3874181851715681e-06,-3.4974852746481536e-05
4,11,1.5037624412470756e-05,-8.5848895147405332e-05,8.495384809517056e-05,-3.8408522256813305e-05,4.0670382869681761e-05,1.7317093575240422e-06
5,1,1.368604142871856e-05,3.9698104890425337e-06,-2.3363024549564448e-06,-1.812501075190219e-05,3.5120381814206066e-07,-5.9359566871526223e-06
5,2,-0.00020592557272775054,1.9591345358132665e-05,9.0665926685634722e-05,0.00015198974121760408,1.8532711945587368e-05,-0.00020105249684360766
5,3,-1.5401779967299792e-05,3.4687299492982201e-05,-7.5879084365524898e-05,-1.4584736143034457e-05,0.00018887566113763791,3.0544473556746955e-05
5,4,2.6123688611049008e-05,0.00010715012586021076,4.4681106498127213e-05,1.1468220368180937e-05,-9.4383933419062523e-05,2.9983861387787143e-05
5,5,3.1189069194039613e-05,8.8157667383543032e-05,9.5335647107290801e-05,4.5384347747036805e-05,-0.0001697814084794972,6.6480452567807124e-05
5,6,4.8260467923943965e-05,6.7034606363978704e-05,-4.5628084555052986e-05,-5.4401936234339305e-05,0.00032102781825626975,-0.00016975795429749691
5,7,-0.00038503461945455685,-0.00052729976263751776,-0.00038619071613046386,-8.4293613022510955e-05,0.00030300059368020861,0.00011327240629433087
5,8,-0.00037442786629466825,-0.00025827541296218764,-5.0535096016627723e-06,8.1092876879055887e-05,-0.00047710692116214497,0.00062966113222526232
5,9,-0.00043184154548014703,-0.00018995519819161287,0.00035344239034346841,0.0001095100574960663,-0.00037708897908755195,-0.00022045436816856901
5,10,-9.525394423324421e-05,3.8918895729213345e-05,-2.206645817983422e-05,9.605420360914655e-05,-4.2890243070463023e-06,-3.3940747480821173e-05
5,11,-4.4077965289824694e-05,-9.8787938238550574e-05,8.4947196216614285e-05,1.4243580770216418e-05,2.9171027664476621e-05,1.6929623725437564e-05
5,1,1.4210423918889654e-05,3.8646940908309012e-06,-2.2625583921821146e-06,-1.882087291019524e-05,3.5438726687880973e-07,-5.8048432334940874e-06
5,2,-0.00020994501165595432,1.9893838613879285e-05,9.2382790526194782e-05,0.00015516864910563658,1.8816464317005038e-05,-0.0002050468098356919
5,3,-1.8931296181232588e-05,3.5538324754638042e-05,-4.337202593855449e-05,3.1756927407965331e-06,0.00020370683554687887,-4.2022432009252758e-05
5,4,0.00012008548991933316,0.00013147235229847052,0.00016254787298148308,1.6812806619205854e-06,-9.4482081802684195e-05,-0.00015714422119040639
5,5,5.2792482111420143e-07,0.00010119253597401414,7.4004175456890233e-05,1.4513399917808897e-07,-0.00019500314525066985,0.00014738722941102405
5,6,1.3182621883550563e-05,6.7812230994609068e-05,0.00013757198883964297,5.7133329027744269e-05,0.00029633028409478467,-0.00052633139095160453
5,7,-0.00040066816330616879,-0.00052738055582275223,-0.00039163786771426889,-9.2662716776314465e-05,0.00030336050303150905,0.00012437748710539913
5,8,-0.00040055862580306266,-0.00025699576284381496,-4.8511949679424363e-06,8.1365587866572388e-05,-0.00047755312092134794,0.00063041665964971817
5,9,-0.00044363171384640158,-0.00018971932301503169,0.00035981532190451101,0.00011165995794205227,-0.00037765178206272779,-0.00023153526982308114
5,10,-9.9816762210860096e-05,4.0141187382281289e-05,-2.281331966111777e-05,0.00010065393576319085,-4.2731538148147123e-06,-3.4928724995594797e-05
5,11,-7.0778194920903168e-06,-0.0001020376717198274,7.9572314591694468e-05,-1.3202752745712454e-05,2.9348412382193258e-05,3.3307760441796661e-05
6,1,1.3346937298103255e-05,3.1834265988183761e-06,-1.85849669488524e-06,-1.7682884406546117e-05,2.5162364506984836e-07,-4.7868536244408334e-06
6,2,-0.00018787083762946316,-9.4622442804303142e-07,8.891410424588407e-05,0.00013933279955093987,-7.4499011752395521e-07,-0.00017073952601985522
6,3,-1.8253954600078133e-05,3.4846452785178042e-05,-5.3417706309310403e-05,-2.5366787497743445e-06,0.00018949641338640542,-1.4876232126621833e-05
6,4,3.0609930505336179e-05,0.00011867553678693424,6.1941067505090272e-05,4.8829017765225634e-06,-9.417752514106715e-05,1.8803225554380738e-05
6,5,-4.9769759776145187e-05,8.7767078620291621e-05,1.6135945207094632e-05,-7.2965263544243791e-05,-0.00016949417389799506,0.00022344652745360204
6,6,7.5483119271035328e-06,7.9585359632778504e-05,-4.2182157054032523e-06,3.0195626233260538e-06,0.00025884168915185743,-0.00024655228446243162
6,7,-0.00037497933255043966,-0.00054369770403808943,-0.0003734661075944334,-9.0353945094113057e-05,0.00032956003151731329,9.1749264484546493e-05
6,8,-0.00037073522436592126,-0.0002363543052156794,2.4168383876221032e-05,7.8556933600744549e-05,-0.00047000930889607605,0.00061624848146996775
6,9,-0.00040584949133405841,-0.00020882098532370126,0.00035077263990704202,0.00011270367489121001,-0.00040494947451195766,-0.00018769432987877845
6,10,-0.00011102194114458983,4.3837122209268496e-05,-2.4241574268126657e-05,0.00011210402541929346,-3.0845573078254407e-06,-3.9795973765992829e-05
6,11,-2.3844462824252092e-05,-9.148828708836735e-05,6.7713522460810895e-05,4.6486380354548506e-06,1.8596489199049497e-05,3.2570524678837589e-05
7,1,1.5446228578914091e-05,3.3772101674801425e-06,-1.9792589235799808e-06,-2.047078588010134e-05,2.4787457537508279e-07,-5.0600624823454396e-06
7,2,-0.00020265162917996104,-6.9554168410782836e-06,9.7609768223898917e-05,0.00015097690314963306,-6.3105082932319611e-06,-0.00017952692915859929
7,3,-1.8011655927962452e-05,3.4941998984301053e-05,-5.7365370878576525e-05,-4.4929606159296203e-06,0.00018918083773812505,-6.9500267980998359e-06
7,4,9.1992415206513495e-06,0.00012023604384858552,3.6983825967765329e-05,6.9659505734891082e-06,-0.00010155902592657989,6.4534340199820208e-05
7,5,-6.29680676716013e-06,9.5106615043858502e-05,6.3619558570113328e-05,-9.1533772034443966e-06,-0.00018394423792200001,0.00015000415615282252
7,6,8.4279293028998124e-06,8.0782156339929555e-05,-1.2331173301383797e-05,-1.2568713722670963e-06,0.00026540526183300409,-0.00023558872254828705
7,7,-0.00033664909182611974,-0.00051050716173918161,-0.00033720663949139164,-9.7514737507053056e-05,0.00029018109556387298,3.190282593266103e-05
7,8,-0.00038292983941248473,-0.00024063610610085276,1.6925015878747662e-05,7.5831432251982959e-05,-0.0004619724262216212,0.00060340915968087828
7,9,-0.00037296044199374513,-0.00019498302801925586,0.00026132829194982967,-4.4149779047583066e-06,-0.00035086891354937574,-0.00010421472864602973
7,10,-0.00013493201710063017,3.5328961520399221e-05,-2.0283367946065064e-05,0.0001362576374224187,-3.2785087310690993e-06,-3.0392990813710066e-05
7,11,-1.5096171502115765e-05,-9.0719134965755785e-05,7.4474143685528257e-05,-7.128365699567493e-06,1.9813714759272502e-05,1.8355898747993734e-05
7,1,1.5777717779798236e-05,3.5848891097617308e-06,-2.1145107092388803e-06,-2.091131606628778e-05,2.4190215524568413e-07,-5.3396520914851685e-06
7,2,-0.00020606364788722619,-1.144755839360077e-05,0.00010083597380175846,0.00015360617298244375,-1.0431217699104593e-05,-0.00017953533398099681
7,3,-1.9495140781162856e-05,3.2264920620663234e-05,-4.2751418355029741e-05,8.7481650323849855e-07,0.00015482105545873995,-1.722204116135229e-05
7,4,-1.1984564970662497e-05,9.0634221750373353e-05,1.6218504880308493e-05,-8.2773483131222012e-07,-7.0998480224146893e-05,7.724604799230086e-05
7,5,-1.9269436090068761e-05,7.1810151370976075e-05,3.3991102056360874e-05,-2.8042968734046661e-05,-0.00013923080408661216,0.00014130157434355515
7,6,-1.6439417776271232e-06,6.7736289428488978e-05,4.0661977773608765e-05,2.4455002679502815e-05,0.00016479934402270792,-0.00026938452215388524
7,7,-0.00035391925822705645,-0.00051086428691412926,-0.00034852372467295256,-0.00010111467012423538,0.0002870624750776094,4.9518741012317705e-05
7,8,-0.00040215167393025519,-0.00025511036023356283,9.5758631507678612e-06,7.534154098337032e-05,-0.00046269161980041059,0.00060241392412874423
7,9,-0.00039000319190157854,-0.0001959569519267681,0.00027406712025588551,1.218322501652974e-05,-0.00034855770846444438,-0.00013693391560003548
7,10,-0.00014584756112636952,2.9996896031610839e-05,-1.7888708556602655e-05,0.00014725969022662746,-3.4821480856269042e-06,-2.4321775568099797e-05
7,11,2.3384075374456342e-06,-8.0045558006968266e-05,7.055439321240471e-05,-2.1096794692311661e-05,3.4614263552738069e-05,1.6935555724809418e-05
8,1,1.5020508330738188e-05,3.7972424935532465e-06,-2.2609926470052441e-06,-1.9906424047420996e-05,2.2902462149358444e-07,-5.6082128039194423e-06
8,2,-0.00020166667077339603,-1.571870879622698e-05,0.00010037580593560069,0.00014999107789920126,-1.4357453783954735e-05,-0.00017251734003609687
8,3,-1.6119736549711826e-05,3.1567062779990507e-05,-6.5696411298649885e-05,-1.1986639243000774e-05,0.00014886832850974607,3.2275930577492192e-05
8,4,1.5277126494605534e-05,8.0442162279635625e-05,3.2479931187485449e-05,9.0505057281022331e-06,-5.5364833119224189e-05,3.9946496216794502e-05
8,5,3.1143834111569307e-05,5.7105277497129228e-05,7.2381070532286307e-05,4.5451772249937238e-05,-0.00011129045728397273,2.1799882379958663e-05
8,6,3.6263110779029614e-05,6.3804704709022962e-05,-1.877524479651968e-05,-4.4777616937683227e-05,8.6883700643915242e-05,-0.00010678768436073551
8,7,-0.00034524047042492527,-0.00050329668489137861,-0.00034710150699029008,-9.1510179354057427e-05,0.00028071567144347239,5.3476110522262967e-05
8,8,-0.00037815177863048476,-0.00026300633601056007,3.9325432802240397e-06,7.282300568514649e-05,-0.00045661761317287314,0.00058978449401546264
8,9,-0.00038582092727879416,-0.00019365862892334383,0.00027818107147554511,3.0794533658503866e-05,-0.00034252725547465719,-0.00015442785184040611
8,10,-0.00012185751945682488,2.6752820028512071e-05,-1.5704083821007573e-05,0.00012303120318287982,-3.6966207384424438e-06,-2.2069914069579415e-05
8,11,-5.0289866453851828e-05,-8.2042034624842678e-05,5.9461708548964366e-05,3.1486339817628819e-05,3.813634861210178e-05,4.467172942421323e-05
8,1,1.5804599738046846e-05,4.3836138906613024e-06,-2.6432665490057415e-06,-2.0947070109420834e-05,2.1755008005237613e-07,-6.402304879260356e-06
8,2,-0.00021100450986582747,-2.4638532918298117e-05,0.00010799894116515976,0.00015703430108031629,-2.2549360592889909e-05,-0.00017466783724741553
8,3,-1.8977311341724945e-05,2.6618099829112128e-05,-3.329026926871876e-05,-5.10963280899613e-08,7.4070046195929488e-05,7.2406507425243094e-06
8,4,6.2848305818450901e-06,4.6638734525101817e-05,2.5704254522720984e-05,-2.7912540429562953e-06,-2.7108049187691408e-05,1.4330719581679168e-05
8,5,-1.3804922058228617e-05,2.78207222735231e-05,7.2471266877653192e-06,-2.0352861350319704e-05,-5.4123380519669881e-05,6.6603563000840635e-05
8,6,1.1585702823231899e-05,3.7595809197515454e-05,1.4656764377755417e-05,-1.3532455664035202e-05,3.8688114141644629e-05,-9.8163968749603094e-05
8,7,-0.00037033284283100211,-0.00050944348383745518,-0.00036290024607349512,-9.9874306125033322e-05,0.00027986351960821782,7.1365716955049398e-05
8,8,-0.00041251357794381784,-0.0002907433975385071,-4.6150071708397114e-06,7.2479355790763477e-05,-0.00045795168469505896,0.00058897130935534406
8,9,-0.00041016433005283437,-0.00019996476893614578,0.00029119607631495855,4.3682320352975294e-05,-0.0003426555052066843,-0.0001924523234271656
8,10,-0.00013594705200828345,2.4852985378770162e-05,-1.5030299928442469e-05,0.00013725820096946765,-3.160175253712318e-06,-1.9664022345869177e-05
8,11,-1.2104444215924364e-05,-2.7701556348545976e-05,2.8831340638753223e-05,1.2682393141165874e-06,1.4883563375338313e-05,-1.0449096399777207e-06
9,1,1.6038555434609928e-05,4.7858685509495416e-06,-2.9176462575043973e-06,-2.1259874522367639e-05,1.8943549910176596e-07,-6.917001498795243e-06
9,2,-0.00021140163729285388,-3.5820941637933506e-05,0.00011209420384102162,0.00015745847804635751,-3.2895635568674725e-05,-0.00016698211556538293
9,3,-1.9549148459820218e-05,2.3038260697890323e-05,-2.1785497706303944e-05,2.207011855793285e-06,1.8407757753071185e-05,1.3647699281692051e-05
9,4,-4.0037519427400155e-06,2.4846096207402006e-05,1.0204780460113416e-05,-5.1876601953287242e-06,-1.3600306193105737e-05,1.5513376812492252e-05
9,5,1.5716926411006542e-05,1.1998317966426258e-05,2.4396820483527082e-05,2.2835797215507206e-05,-2.3380523358341022e-05,-1.3788822579601492e-05
9,6,2.0079255436237021e-05,2.221214001887473e-05,1.1156656710571061e-05,-2.9531247590819021e-05,-3.5321521097478196e-06,-3.9905369800398574e-05
9,7,-0.00035994925496334349,-0.00050471848169424724,-0.00035637857692899099,-9.9349152276304007e-05,0.00027064590195241967,5.5149968542791606e-05
9,8,-0.00041134452090610326,-0.00030961347445161252,-8.2053038997455701e-06,6.9690378198873957e-05,-0.00045432675664655239,0.00057638522173126313
9,9,-0.0003995823241004592,-0.00020172165466967438,0.00027178424505186819,2.7546451869469583e-05,-0.0003302574001520515,-0.00018493605386145563
9,10,-0.00013823806787452241,4.0809429856174583e-05,-2.2925725608309056e-05,0.0001395919830519341,-3.4348712897573456e-06,-3.6169625124994384e-05
9,11,-1.9094715890060066e-05,6.4101233918606368e-06,7.4500691750405141e-06,9.3977830540615833e-06,-8.2319473936054805e-06,-3.0360871440660844e-05
9,1,1.4566081015913082e-05,4.3559212961006744e-06,-2.6635507423400228e-06,-1.9310283795162337e-05,1.663269297735583e-07,-6.2762401080012819e-06
9,2,-0.00018721704076608812,-3.3062665591266309e-05,9.9813592133034826e-05,0.00013977548932954782,-3.0395449785280967e-05,-0.00014692010979089264
9,3,-1.9883468192802848e-05,2.2986194278444965e-05,-1.9133260145526382e-05,3.5771023059660261e-06,1.760629960390135e-05,8.7585047347994184e-06
9,4,-6.3536667374308532e-06,2.4485251291522743e-05,8.9206624426425167e-06,-6.3885203367159537e-06,-1.342025308314232e-05,1.7533344707805262e-05
9,5,1.1311398142756903e-05,1.2271777138460846e-05,2.0226840126107631e-05,1.6421123017614647e-05,-2.3971957534890436e-05,-4.6903694142377378e-06
9,6,1.2418077618998323e-05,2.2457365263790367e-05,7.0300451044951633e-06,-2.4061266838995604e-05,-4.0539318088577204e-06,-3.1555987772231202e-05
9,7,-0.0003690811010954772,-0.00050574666922694801,-0.00036158027862858588,-0.00010122894362170349,0.00027243314208728669,6.5956401441148434e-05
9,8,-0.00042036835930299503,-0.00030978014057205742,-9.0718917166585719e-06,6.9217865640926762e-05,-0.00045415920638104034,0.00057670938723142445
9,9,-0.0003834126048243246,-0.00019775930094068011,0.00028505572388558156,6.4745912239013107e-05,-0.00033345876054745012,-0.00019657509019597538
9,10,-0.00014227612723213091,4.6069685467884001e-05,-2.5662491479251508e-05,0.00014366651510500753,-3.6057613138015545e-06,-4.132907670667672e-05
9,11,-1.7395718358132431e-05,6.9514890112120144e-06,4.797609649651222e-06,9.4037042756491531e-06,-8.0578348546113992e-06,-2.5812099405056922e-05
10,1,1.6499118394104757e-05,5.431458216325029e-06,-3.3782696852635543e-06,-2.187889690076923e-05,8.2540917568675423e-08,-7.6903971139098041e-06
10,2,-0.00020718282391278976,-7.1673609511790286e-05,0.00012245516262086243,0.00015484292480038173,-6.6438118931625375e-05,-0.00013763250620975516
10,3,-1.9594414288090828e-05,2.3684123385960776e-05,-2.2741521719997392e-05,2.4134705087785533e-06,2.7909709596216272e-05,1.0353417032666452e-05
