step,m9,contact,jj,l1,l2,l3,m_i0,b1,s1,s2,s3,x1,y1,x2,y2,x3,y3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,m0_2
2,0,1,0,56,45,44,0,0.7626155537468452,-0.00097654759976839426,4.1498407896113035e-09,1.0046773331877663,4.9013370276706665,4.165133242740211,4.1361363824335307,4.126343437566879,4.8977241408024863,4.1659233455904774,-0.051900210832491266,0.9986522758776164,1.5237144450792914,-0.08005134374032323,-0.31971460266889318,0.77847287113480801,0.051900210832491266,-0.9986522758776164,-1.100170994942302,0.053340391155338611,-1.059593296764382,-0.49506891782718376,0.9986522758776164,0.051900210832491266,0.39976594640921642,1.5403300936744537,-0.016615648595162482,-0.11983162946428499,-0.99865227587761751,-0.051900210832491266,1.0042998104095078,-1.0450531775818515,-0.055117809060768463,-0.55743813020995159,0.9986522758776164,0.051900210832491266,-1.0052763580092747,1.0451037964400927,0.055067194352367822,0.55695248708490575,1
2,0,2,0,56,44,43,0,1.9491081548154174,-0.0010570282878909982,2.9384728156704881e-12,0.0018182652655008684,4.9013370276706665,4.165133242740211,4.8977241408024863,4.1659233455904774,6.8414173463443211,4.3111105416460109,-0.074489040383335176,0.99722183232356576,1.5142763912682915,-0.11489255401791505,-0.31925665178491641,0.78098556926418772,0.074489040383335176,-0.99722183232356576,-1.1226191277425761,0.07690058651808522,-1.0581574423460511,-0.48234779941758998,0.99722183232356576,0.074489040383335176,0.43414920580283139,1.5381237648983335,-0.023847373630041847,-0.10218204888350067,-0.99722183232356554,-0.074489040383335481,0.97914279925218328,-1.0435003267266909,-0.079118801010008441,-0.56857431262897751,0.99722183232356576,0.074489040383335176,-0.98019982754007517,1.0435788450077843,0.079040282731853095,0.56805166353052283,1
2,0,3,0,55,45,44,0,0.7626155537468452,-0.00073407719456859732,1.635187860465468e-11,0.0039587082690300899,4.1391893849676729,4.1257670350158824,4.1361363824335307,4.126343437566879,4.8977241408024863,4.1659233455904774,-0.051900210832491266,0.9986522758776164,0.76055085265861788,-0.040495720398551635,-0.35902775560546502,0.39893418940503977,0.051900210832491266,-0.9986522758776164,-0.3370074025216287,0.014027238218766811,-1.0200376734226104,-0.11553023609741546,0.9986522758776164,0.051900210832491266,0.39952347600401666,0.77920961573434877,-0.018658763075730785,-0.15926601760345668,-0.99865227587761696,-0.051900210832490912,1.0045422808147071,-0.28395784249652323,-0.053049559992402379,-0.51776257834608852,0.9986522758776164,0.051900210832491266,-1.005276358009275,0.28399588992737634,0.053011512577900807,0.51739751708338844,1
2,0,4,0,38,94,93,0,2.9899035217426579,-0.0030805347145117729,0.0032308690784902017,-0,2.5892338586160317,3.6394505923701099,2.5936691707167032,3.6389444148327841,0.20975171930376182,1.8343778036549161,0.60355345851630715,-0.79732253367944161,0.68652569791192497,-0.76382000155405394,-0.4260594597789657,0.66577933334089967,-0.60355345851630715,0.79732253367944161,1.5760381798520282,-0.9801716156947119,0.37375456623998482,0.50276422898304096,-0.79732253367944161,-0.60355345851630715,1.1898794613330197,1.0090421822968623,-0.32251648438493724,0.16888027088754415,0.79732253367944161,0.60355345851630715,0.60025598002570346,1.2978560674725881,0.28464385053642061,0.6792364521687555,-0.79732253367944161,-0.60355345851630715,-0.60333651474021543,-1.2943196931908214,-0.28494935573969687,-0.67809977156805201,2
2,0,5,0,93,39,38,0,2.9868638497370488,-0.00080677242250845247,0.00018971736431839476,0,0.20975171930376182,1.8343778036549161,0.20911312073207666,1.8349060709019471,2.5892338586160317,3.6394505923701099,-0.60416028726151261,0.79686281585733854,-1.4110933856287708,0.4595151384064915,-1.0617775587346947,0.099464937955226068,0.60416028726151261,-0.79686281585733854,3.6722937731104248,-2.202983351799316,1.0117748091200898,1.0684343430576175,0.79686281585733854,0.60416028726151261,0.60226242032820332,-0.60608175485915949,-0.80501163076961157,-0.76064634857059321,-0.79686281585733854,-0.60416028726151261,1.1895949978342097,2.9055989805249003,0.76707422731416053,1.6073439398302227,0.79686281585733854,0.60416028726151261,-1.1904017702567182,-2.9050901050688651,-0.76739338540587765,-1.6073615101449628,2
2,0,6,0,108,41,40,0,3.2232602261463081,-0.0030298075066282743,7.183199062390861e-10,0.73502611542308693,2.8319838858498589,2.3032464188490391,5.1486625048726173,2.7992558249072328,1.9976989345809388,2.1204074882727046,0.21060922451370029,-0.97757033227780477,0.72862635691820676,-0.19515554456395565,-0.82256059584986019,0.54152687192687476,-0.21060922451370029,0.97757033227780477,-1.168722646170838,0.21237883177596539,-0.78688619672912574,-0.41548612217829373,-0.97757033227780477,-0.21060922451370029,1.0177161404138158,0.90584005038597815,-0.17721369346777135,-0.31370252564295231,0.97757033227780465,0.21060922451370034,0.56844774993990366,-0.99859985805661189,-0.17012278667758582,-0.50239353969252865,-0.97757033227780477,-0.21060922451370029,-0.57147755744653206,0.99922365166016236,0.16949899379235547,0.50101302697253713,1
2,0,7,0,107,42,41,0,0.36395375571500027,-0.00060150433672115985,8.7380252016256068e-09,1.0095991011425762,5.1454687488292681,2.800794406668023,5.4985988268045434,2.699221296409271,5.1486625048726173,2.7992558249072328,-0.2748550521245216,-0.96148567348745584,-0.96542105639831655,-0.38118573761133095,-1.2874116844764338,-0.85073640253071681,0.2748550521245216,0.96148567348745584,1.3246228950739731,0.35415298166429848,-0.29317528565801254,0.57867485873202495,-0.96148567348745584,0.2748550521245216,1.6685974220877646,-1.3334469307298751,0.36802587433155848,-0.45311297343255141,0.96148567348745584,-0.27485505212452038,-0.062180704679726834,1.240668404291237,0.083954508258787169,-0.32417476096550701,-0.96148567348745584,0.2748550521245216,0.061579200343007214,-1.2408273552801239,-0.083795548531874542,0.32391944731333161,1
2,0,8,0,107,41,40,0,3.2232602261463081,-0.0021767063667080238,8.4807318210202628e-13,0.00086809051949157082,5.1454687488292681,2.800794406668023,5.1486625048726173,2.7992558249072328,1.9976989345809388,2.1204074882727046,0.21060922451370029,-0.97757033227780477,-1.637756005177154,0.29208570835232184,-1.3089487476262176,-0.53687611324789752,-0.21060922451370029,0.97757033227780477,1.1976597159245232,-0.27400932000039185,-0.29964494381284829,0.66291686299647856,-0.97757033227780477,-0.21060922451370029,1.0168630392738958,-1.3557541158364745,-0.28200188934067955,-0.80051722798926972,0.97757033227780443,0.21060922451370032,0.56930085107982387,1.262643024775816,-0.064983308849596438,-0.014801417228837092,-0.97757033227780477,-0.21060922451370032,-0.57147755744653206,-1.2621948728672781,0.064535156941906716,0.01380961456753272,1
2,0,9,0,42,107,106,0,0.36536309368002967,-0.00078983435543300605,8.670734929649204e-09,1.0057037355301528,5.4985988268045434,2.699221296409271,5.1454687488292681,2.800794406668023,5.496811552739632,2.7005525772561167,0.27436221979140035,0.96162642036870805,1.6921016277620042,0.45100394104421376,-0.39029199609753684,0.73469636671941163,-0.27436221979140035,-0.96162642036870805,-1.3337231830169787,-0.4781776341194226,-1.1907145899009195,-1.0063597483821569,0.96162642036870805,-0.27436221979140035,-0.060711944946676893,1.5807471806004139,0.11135444716159057,-0.42064796857087527,-0.96162642036871049,0.27436221979140035,1.6673125553094792,-1.6736380941049256,0.33991492842941434,-0.35693940784743322,0.96162642036870805,-0.27436221979140035,-1.6681023896649092,1.6734297169977839,-0.33970654265154099,0.35660394286909003,1
2,0,10,0,42,106,105,0,1.5064883569415153,-0.0017105112293162039,1.9825345900027576e-12,0.0009482773095796876,5.4985988268045434,2.699221296409271,5.496811552739632,2.7005525772561167,6.9619747526415638,3.0509865471469904,-0.23261644756573324,0.97256855199101433,1.5043229139858894,-0.38238112624841336,-0.39473304129136011,0.84657269167047977,0.23261644756573324,-0.97256855199101433,-1.9801021320455667,0.40304001957172364,-1.2051751540117062,-0.70220948467419164,0.97256855199101433,0.23261644756573324,0.77711416753977336,1.5987341486634246,-0.094411234677535025,-0.006175957521473369,-0.97256855199101389,-0.23261644756573299,0.79871411198134989,-1.691486594166645,-0.28861553787495486,-0.8056329850865368,0.97256855199101433,0.23261644756573324,-0.80042462321066632,1.6918735724318106,0.28822855961177352,0.80487028593912602,1
