step,block,vidx,x,y
6,1,4,-6.2409191952709592e-06,8.3999781752914444
6,1,5,-1.7140315704990748e-09,8.3329911215462829e-07
6,2,8,1.0611415528763422,8.0443381417414752
6,2,9,0.70746265202611958,7.6912614957487699
6,2,10,2.1215960289289129,6.2767694823188496
6,2,11,2.4752749289792231,6.6298461293115931
6,2,12,1.0611415528763422,8.0443381417414752
6,2,13,0.70746265202611958,7.6912614957487699
7,1,0,-5.9180759193232622e-06,8.3999733564556447
7,1,1,-2.4637023583938075e-07,5.9963333910863649e-07
7,1,2,7.9999994644014372,-1.6235443917756111e-06
7,1,3,7.9999991943202158,0.39999707916143229
7,1,4,-5.9180759193232622e-06,8.3999733564556447
7,1,5,-2.4637023583938075e-07,5.9963333910863649e-07
7,2,8,1.0614662356190319,8.043843294287953
7,2,9,0.70770857480865568,7.6908990481468651
7,2,10,2.121784957920986,6.2762849722207559
7,2,11,2.4755426179315081,6.6292292193619202
7,2,12,1.0614662356190319,8.043843294287953
7,2,13,0.70770857480865568,7.6908990481468651
8,1,0,-4.0708708502127512e-06,8.3999705101020794
8,1,1,-3.1146384080556996e-07,7.2356073964318e-07
8,1,2,7.9999995110232005,-1.8272986477757072e-06
8,1,3,7.9999993320038207,0.39999673396522556
8,1,4,-4.0708708502127512e-06,8.3999705101020794
8,1,5,-3.1146384080556996e-07,7.2356073964318e-07
8,2,8,1.0618586932337384,8.0434580524721166
8,2,9,0.70801054137852504,7.6906207329823948
8,2,10,2.1220211752360494,6.2759075353910063
8,2,11,2.4758693262914764,6.6287448558808331
8,2,12,1.0618586932337384,8.0434580524721166
8,2,13,0.70801054137852504,7.6906207329823948
9,1,0,-2.1861034224529031e-06,8.3999708201615153
9,1,1,2.8866412641337958e-08,7.3407072604674139e-07
9,1,2,7.9999998003721684,-1.9851598501671724e-06
9,1,3,7.9999996948974168,0.39999659036828267
9,1,4,-2.1861034224529031e-06,8.3999708201615153
9,1,5,2.8866412641337958e-08,7.3407072604674139e-07
9,2,8,1.0623074957892775,8.0431748813743003
9,2,9,0.70840027961836827,7.6903701044010049
9,2,10,2.122284593227723,6.275670502711054
9,2,11,2.4761918085989429,6.6284752806844356
9,2,12,1.0623074957892775,8.0431748813743003
9,2,13,0.70840027961836827,7.6903701044010049
10,1,0,-1.129457414008676e-06,8.3999741072771812
10,1,1,4.3857123526952326e-07,6.2545295406961002e-07
10,1,2,8.0000000623670005,-1.9281053872245166e-06
10,1,3,7.999999987698974,0.39999680912433794
10,1,4,-1.129457414008676e-06,8.3999741072771812
10,1,5,4.3857123526952326e-07,6.2545295406961002e-07
10,2,8,1.0628025318817951,8.0429474194463406
10,2,9,0.70889042159398674,7.6900770458518206
10,2,10,2.1225597167521646,6.2755789295367048
10,2,11,2.4764718262404224,6.6284493041311991
10,2,12,1.0628025318817951,8.0429474194463406
10,2,13,0.70889042159398674,7.6900770458518206
11,1,0,-3.0565529721710094e-07,8.3999785355446015
11,1,1,3.3637757696653103e-07,8.1779470483004452e-07
11,1,2,8.0000000608317503,-1.5184560824649229e-06
11,1,3,8.0000000302587591,0.39999742048438885
11,1,4,-3.0565529721710094e-07,8.3999785355446015
11,1,5,3.3637757696653103e-07,8.1779470483004452e-07
11,2,8,1.0633070603563739,8.0427400958672077
11,2,9,0.7094182045606332,7.6897484170691861
11,2,10,2.1228540808417482,6.2755890498422149
11,2,11,2.4767429358380801,6.6285807296400314
11,2,12,1.0633070603563739,8.0427400958672077
11,2,13,0.7094182045606332,7.6897484170691861
12,1,0,1.9836018622291001e-07,8.3999831972609087
12,1,1,5.644497858863427e-09,1.052488403926844e-06
12,1,2,8.0000000386568022,-1.0798564324401306e-06
12,1,3,8.0000000478337405,0.39999806989463932
12,1,4,1.9836018622291001e-07,8.3999831972609087
12,1,5,5.644497858863427e-09,1.052488403926844e-06
12,2,8,1.0637727077266914,8.042541677637864
12,2,9,0.70992529809080185,7.6894107917140317
12,2,10,2.1231950769732766,6.275606321990999
12,2,11,2.4770424858098519,6.6287372089144423
12,2,12,1.0637727077266914,8.042541677637864
12,2,13,0.70992529809080185,7.6894107917140317
13,1,0,3.025370401484445e-07,8.3999874505992853
13,1,1,-1.252065750922968e-07,1.0357794201790282e-06
13,1,2,8.0000000561920963,-7.3004036998166312e-07
13,1,3,8.0000000765608394,0.39999862304629047
13,1,4,3.025370401484445e-07,8.3999874505992853
13,1,5,-1.252065750922968e-07,1.0357794201790282e-06
13,2,8,1.0641592150144974,8.0423529014626105
13,2,9,0.71036998520559191,7.6890914422746812
13,2,10,2.123611988742315,6.2755199953003116
13,2,11,2.4774012177519076,6.62878145548774
13,2,12,1.0641592150144974,8.0423529014626105
13,2,13,0.71036998520559191,7.6890914422746812
14,1,0,7.8396028434493761e-08,8.3999906457286642
14,1,1,-2.3232608465396841e-08,8.6710889806795641e-07
14,1,2,8.0000000583206585,-4.5663324532951329e-07
14,1,3,8.0000000631601189,0.39999905663436275
14,1,4,7.8396028434493761e-08,8.3999906457286642
14,1,5,-2.3232608465396841e-08,8.6710889806795641e-07
14,2,8,1.0644543191185807,8.0421601493615604
14,2,9,0.71073300794873384,7.6888010238213713
14,2,10,2.1241173891094123,6.2752494539694972
14,2,11,2.4778386994798365,6.6286085805092014
14,2,12,1.0644543191185807,8.0421601493615604
14,2,13,0.71073300794873384,7.6888010238213713
15,1,0,-4.4603885676263101e-07,8.3999923213016903
15,1,1,1.193688217939621e-07,7.7227383101631697e-07
15,1,2,8.0000000333955867,-2.889947959099806e-07
15,1,3,8.0000000064714154,0.39999930857795951
15,1,4,-4.4603885676263101e-07,8.3999923213016903
15,1,5,1.193688217939621e-07,7.7227383101631697e-07
15,2,8,1.0646824851024079,8.0419259644441059
15,2,9,0.71102451232384756,7.6885214500369052
15,2,10,2.1246976853870954,6.2747696283120433
15,2,11,2.478355657366031,6.6281741437188995
15,2,12,1.0646824851024079,8.0419259644441059
15,2,13,0.71102451232384756,7.6885214500369052
16,1,0,-1.270679599538181e-06,8.3999922943082055
16,1,1,1.8321434015237443e-07,8.0841805787994508e-07
16,1,2,7.9999999809387123,-2.554158566008002e-07
16,1,3,7.9999999117056717,0.39999933915034114
16,1,4,-1.270679599538181e-06,8.3999922943082055
16,1,5,1.8321434015237443e-07,8.0841805787994508e-07
16,2,8,1.0648983045649554,8.0416001829823163
16,2,9,0.7112854310631711,7.6882077352351308
16,2,10,2.1253173048239735,6.2741093314298864
16,2,11,2.4789301775258918,6.6275017801769467
16,2,12,1.0648983045649554,8.0416001829823163
16,2,13,0.7112854310631711,7.6882077352351308
17,1,0,-2.2863679220130436e-06,8.3999906271947165
17,1,1,1.6636155519228698e-07,8.9600653577356127e-07
17,1,2,7.9999998998894837,-3.5295415765477403e-07
17,1,3,7.9999997830928455,0.39999915805480357
17,1,4,-2.2863679220130436e-06,8.3999906271947165
17,1,5,1.6636155519228698e-07,8.9600653577356127e-07
17,2,8,1.0651696192447591,8.0411390234629074
17,2,9,0.71157588373257585,7.6878057401155431
17,2,10,2.1259318060837704,6.2733339149350735
17,2,11,2.4795255407958758,6.6266671992825339
17,2,12,1.0651696192447591,8.0411390234629074
17,2,13,0.71157588373257585,7.6878057401155431
18,1,0,-3.2598242080891174e-06,8.3999876376090015
18,1,1,1.1076904250899595e-07,9.5425784620618613e-07
18,1,2,7.9999998114604125,-5.6401148309495203e-07
18,1,3,7.9999996509559761,0.39999880186238157
18,1,4,-3.2598242080891174e-06,8.3999876376090015
18,1,5,1.1076904250899595e-07,9.5425784620618613e-07
18,2,8,1.0655573408911625,8.0405221334831793
18,2,9,0.71195446013669439,7.6872760539050224
18,2,10,2.1265034793802271,6.2725220644216817
18,2,11,2.4801063593344974,6.6257681450000865
18,2,12,1.0655573408911625,8.0405221334831793
18,2,13,0.71195446013669439,7.6872760539050224
19,1,0,-3.9433095895722029e-06,8.3999839141364792
19,1,1,5.8780981916067025e-08,9.5224359334661776e-07
19,1,2,7.9999997467951003,-8.5296577432228118e-07
19,1,3,7.999999556219362,0.39999833569579191
19,1,4,-3.9433095895722029e-06,8.3999839141364792
19,1,5,5.8780981916067025e-08,9.5224359334661776e-07
19,2,8,1.0660976857115829,8.0397624000975991
19,2,9,0.71245919001210367,7.6866111767034706
19,2,10,2.1270145660396724,6.2717430606740994
19,2,11,2.4806530609389599,6.6248942850685202
19,2,12,1.0660976857115829,8.0397624000975991
19,2,13,0.71245919001210367,7.6866111767034706
20,1,0,-4.18150739334286e-06,8.3999802325359223
20,1,1,3.5113530826430507e-08,9.0009341562360218e-07
20,1,2,7.9999997225324542,-1.1605767099312196e-06
20,1,3,7.9999995217409854,0.39999785525388581
20,1,4,-4.18150739334286e-06,8.3999802325359223
20,1,5,3.5113530826430507e-08,9.0009341562360218e-07
20,2,8,1.0667919639360695,8.0389052229913744
20,2,9,0.71309779304623444,7.6858386683302369
20,2,10,2.1274738957588504,6.2710402876643672
20,2,11,2.4811680658486228,6.6241068433257277
20,2,12,1.0667919639360695,8.0389052229913744
20,2,13,0.71309779304623444,7.6858386683302369
