step,contact,jj,block_i,block_j,mtype,q01,q02,b1,cs1,cs2,cs3,x1,y1,x2,y2,x3,y3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,o3,o4,o5,m0_0,m0_1,m0_2,k5,fric_ang,cohesion
1,1,0,2,1,0,1,1,11.313708498984761,1.4142121092931912e-10,3.4453201203654078e-11,0.088388347634454759,0.70710678120000003,7.6928932190000001,0,8.4000000000000004,8,0.40000000000000002,0.70710678118654746,0.70710678118654746,-1.0000000003843621,-0.6250000000929129,0.3750000002914492,-0.12499999990073182,-0.70710678118654746,-0.70710678118654746,4.9268404751587305,1.4713279961671317,-3.4555124789915985,-0.99209224155365461,0.70710678118654746,-0.70710678118654746,0.24999999980146365,-0.6250000000929129,-0.3750000002914492,0.50000000019218105,-0.70710678118654746,0.70710678118654746,1.9841844831073092,1.4713279962015851,3.4555124790260519,-2.463420237613819,0.70710678118654746,-0.70710678118654746,-1.9841844829658879,-1.4713279961136481,-3.4555124790795357,2.4634202375965919,1.780190822708324e-306,1.6911905830720447e-306,1.0000000003553515,2,0,2,0,38,0
1,2,0,2,1,0,1,1,11.313708498984761,0,1.0335873515357104e-10,0.26516504299086424,2.1213203439999999,6.2786796560000004,0,8.4000000000000004,8,0.40000000000000002,0.70710678118654746,0.70710678118654746,1.0000000003607936,0.37500000020895435,-0.62500000015183921,-0.12499999997144243,-0.70710678118654746,-0.70710678118654746,2.9268404744135745,0.47132799572384354,-2.4555124786897311,-0.99209224148294373,0.70710678118654746,-0.70710678118654746,0.24999999994288485,0.37500000020895435,0.62500000015183921,-0.50000000018039681,-0.70710678118654746,0.70710678118654746,1.9841844829658881,0.47132799582720269,2.4555124787930902,-1.4634202373101464,0.70710678118654746,-0.70710678118654746,-1.9841844829658879,-0.47132799577552281,-2.4555124787414107,1.4634202372584668,1.6911321858100616e-306,1.6911905830720447e-306,1.0000000003553515,2,0,2,0,38,0
